"academic use only"

"corpus","preloaded/gutenberg20_cs"
"subcorpus","-"
"concordance size","188"
"query","Query:[lempos_lc=""(muž)-n""]"
"Reference","Left","KWIC","Right"
"Blesky nad Beskydami","opojení/k1gNnSc4 ,/kIx,  které/k3yIgNnSc1  se/k3xPyFc4  ho/k3xPp3gMnSc4  zmocnilo/k5eAaPmAgNnS  před/k7c7  lety/k1gNnPc7  při/k7c6  přednášení/k1gNnSc6  Sládkovy/k2eAgFnSc2d1  básně/k1gFnSc2 ./kIx. </s><s> Tehdy/k6eAd1  byl/k5eAaImAgMnS  chlapcem/k1gMnSc7 ./kIx. </s><s> Dnes/k6eAd1  je/k5eAaImIp3nS  už/k6eAd1  téměř/k6eAd1  dospělým/k2eAgMnSc7d1"," mužem/k1gMnSc7","./kIx. </s><s> ""/kIx"" Ano/k9 ,/kIx,  strýčku/k1gMnSc5 ,/kIx,  budeme/k5eAaImBp1nP  se/k3xPyFc4  mstít/k5eAaImF !/kIx. </s><s> ""/kIx""  opakoval/k5eAaImAgInS  po/k7c6  něm/k3xPp3gNnSc6  tvrdě/k6eAd1 ./kIx. </s><s> Znělo/k5eAaImAgNnS  to/k3xDgNnSc1  jako/k9  přísaha/k1gFnSc1 ./kIx. </s><s> Chvíli/k1gFnSc4  tak/k6eAd1  stáli/k5eAaImAgMnP  proti/k7c3  sobě/k3xPyFc3  mlčky/k6eAd1 ./kIx. </s><s> Oba/k4xCgMnPc1"
"Blesky nad Beskydami","prostranný/k2eAgInSc4d1  sklep/k1gInSc4 ./kIx. </s><s> ""/kIx"" Teti/k1gFnPc1 ,/kIx,  vždyť/k9  to/k3xDgNnSc1  tu/k3xDgFnSc4  máte/k5eAaImIp2nP  jako/k8xS  pevnost/k1gFnSc4 !/kIx. </s><s> ""/kIx""  žasl/k5eAaImAgInS ./kIx.  ""/kIx"" Kdo/k3yInSc1  vám/k3xPp2nPc3  to/k3xDgNnSc4  tak/k6eAd1  zbudoval/k5eAaPmAgMnS ?/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" To/k3xDgNnSc4  ještě/k6eAd1  nebožtík/k1gMnSc1"," muž/k1gMnSc1",",/kIx, ""/kIx""  vysvětlovala/k5eAaImAgFnS ./kIx.  ""/kIx"" Chtěl/k5eAaImAgMnS  mít/k5eAaImF  sklep/k1gInSc4  jaksepatří/k6eAd1  hluboko/k6eAd1  --/k?  však/k9  se/k3xPyFc4  na/k7c6  tom/k3xDgNnSc6  něco/k3yInSc1  napracoval/k5eAaBmAgMnS !/kIx. </s><s> Ale/k8xC  od/k7c2  jeho/k3xOp3gFnSc2  smrti/k1gFnSc2  tam/k6eAd1  už/k6eAd1"
"Blesky nad Beskydami","Slávkovi/k1gMnSc3  o/k7c6  všem/k3xTgNnSc6 ,/kIx,  co/k3yInSc1  se/k3xPyFc4  v/k7c6  posledních/k2eAgInPc6d1  týdnech/k1gInPc6  událo/k5eAaPmAgNnS  v/k7c6  Hošťálkové/k1gMnPc1  a/k8xC  jejím/k3xOp3gNnSc6  okolí/k1gNnSc6 ./kIx. </s><s> Mimo/k7c4  Slávkova/k2eAgMnSc4d1  otce/k1gMnSc4  byli/k5eAaImAgMnP  oběšeni/k5eAaPmNgMnP  i/k9  ti/k3xDgMnPc1"," mužové/k1gMnPc1",",/kIx,  kteří/k3yRgMnPc1  byli/k5eAaImAgMnP  zároveň/k6eAd1  s/k7c7  ním/k3xPp3gMnSc7  zatčeni/k2eAgMnPc1d1 ./kIx. </s><s> Ženy/k1gFnPc1  jsou/k5eAaImIp3nP  zatím/k6eAd1  vězněny/k2eAgFnPc1d1 ,/kIx,  ale/k8xC  nikdo/k3yNnSc1  neví/k5eNaImIp3nS ,/kIx,  kde/k6eAd1 ./kIx. </s><s> Kolísko/k1gFnSc5  patrně/k6eAd1  zemřel/k5eAaPmAgMnS  za/k7c4  vyšetřování/k1gNnSc4 ,/kIx,"
"Blesky nad Beskydami","z/k7c2  ulice/k1gFnSc2  zaslechl/k5eAaPmAgMnS  živý/k2eAgInSc4d1  rozhovor/k1gInSc4 ./kIx. </s><s> Koho/k3yRnSc2  tam/k6eAd1  má/k5eAaImIp3nS  starý/k2eAgMnSc1d1  Spěchal/k5eAaImAgInS ?/kIx. </s><s> Na/k7c6  prahu/k1gInSc6  se/k3xPyFc4  překvapeně/k6eAd1  zastavil/k5eAaPmAgInS ./kIx. </s><s> V/k7c6  jizbě/k1gFnSc6  byli/k5eAaImAgMnP  čtyři/k4xCgMnPc4  neznámí/k2eNgMnPc1d1"," muži/k1gMnPc1","./kIx. </s><s> ""/kIx"" Dobrý/k2eAgInSc4d1  den/k1gInSc4 !/kIx. </s><s> ""/kIx""  pozdravil/k5eAaPmAgMnS  zaraženě/k6eAd1 ./kIx. </s><s> ""/kIx"" Da/k1gFnSc1  zdrávstvuj/k5eAaBmRp2nS ,/kIx,  tovaryš/k5eAaImRp2nS !/kIx. </s><s> ""/kIx""  přivítal/k5eAaPmAgMnS  ho/k3xPp3gMnSc4  Spěchal/k5eAaImAgMnS  s/k7c7  širokým/k2eAgInSc7d1  úsměvem/k1gInSc7 ./kIx. </s><s> Pak/k6eAd1  se/k3xPyFc4  obrátil/k5eAaPmAgMnS  k/k7c3"
"Blesky nad Beskydami","den/k1gInSc4 !/kIx. </s><s> ""/kIx""  pozdravil/k5eAaPmAgMnS  zaraženě/k6eAd1 ./kIx. </s><s> ""/kIx"" Da/k1gFnSc1  zdrávstvuj/k5eAaBmRp2nS ,/kIx,  tovaryš/k5eAaImRp2nS !/kIx. </s><s> ""/kIx""  přivítal/k5eAaPmAgMnS  ho/k3xPp3gMnSc4  Spěchal/k5eAaImAgMnS  s/k7c7  širokým/k2eAgInSc7d1  úsměvem/k1gInSc7 ./kIx. </s><s> Pak/k6eAd1  se/k3xPyFc4  obrátil/k5eAaPmAgMnS  k/k7c3  cizím/k2eAgMnPc3d1"," mužům/k1gMnPc3"," a/k8xC  rusky/k6eAd1  jim/k3xPp3gFnPc3  vysvětloval/k5eAaImAgMnS ,/kIx,  kdo/k3yInSc1  to/k3xDgNnSc4  přišel/k5eAaPmAgMnS ./kIx. </s><s> Mužové/k1gMnPc1  živě/k6eAd1  povstali/k5eAaPmAgMnP ,/kIx,  objali/k5eAaPmAgMnP  Slávka/k1gMnSc4  a/k8xC  představovali/k5eAaImAgMnP  se/k7c7 :/kIx, </s><s> ""/kIx"" Timofej/k1gMnSc1"
"Blesky nad Beskydami",",/kIx,  tovaryš/k5eAaImRp2nS !/kIx. </s><s> ""/kIx""  přivítal/k5eAaPmAgMnS  ho/k3xPp3gMnSc4  Spěchal/k5eAaImAgMnS  s/k7c7  širokým/k2eAgInSc7d1  úsměvem/k1gInSc7 ./kIx. </s><s> Pak/k6eAd1  se/k3xPyFc4  obrátil/k5eAaPmAgMnS  k/k7c3  cizím/k2eAgMnPc3d1  mužům/k1gMnPc3  a/k8xC  rusky/k6eAd1  jim/k3xPp3gFnPc3  vysvětloval/k5eAaImAgMnS ,/kIx,  kdo/k3yInSc1  to/k3xDgNnSc4  přišel/k5eAaPmAgMnS ./kIx. </s><s>","Mužové/k1gMnPc1"," živě/k6eAd1  povstali/k5eAaPmAgMnP ,/kIx,  objali/k5eAaPmAgMnP  Slávka/k1gMnSc4  a/k8xC  představovali/k5eAaImAgMnP  se/k7c7 :/kIx, </s><s> ""/kIx"" Timofej/k1gMnSc1  Alexandrovič/k1gMnSc1 ./kIx. ""/kIx"" </s><s> ""/kIx"" Trofim/k1gMnSc1  Filipovič/k1gMnSc1 ./kIx. ""/kIx"" </s><s> ""/kIx"" Michal/k1gMnSc1  Nikolajevič/k1gMnSc1"
"Blesky nad Beskydami","se/k3xPyFc4  podívat/k5eAaPmF  za/k7c4  Troják/k1gInSc4 ./kIx. ""/kIx"" </s><s> ""/kIx"" Co/k9  tomu/k3xDgInSc3  krytu/k1gInSc3  říkáš/k5eAaImIp2nS ?/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Bude/k5eAaImBp3nS  dobrý/k2eAgMnSc1d1 ./kIx. </s><s> Dá/k5eAaPmIp3nS  to/k3xDgNnSc1  sice/k8xC  trochu/k6eAd1  práce/k1gFnSc1 ,/kIx,  ale/k8xC  zato/k6eAd1  se/k3xPyFc4  tam/k6eAd1  vejde/k5eAaPmIp3nS  --/k?  no/k9 ,/kIx,  snad/k9  sto/k4xCgNnSc1"," mužů/k1gMnPc2","./kIx. ""/kIx"" </s><s> ""/kIx"" I/k9  víc/k6eAd2 ./kIx. </s><s> Mně/k3xPp1nSc3  se/k3xPyFc4  to/k3xDgNnSc1  také/k9  zamlouvá/k5eAaImIp3nS ./kIx. ""/kIx"" </s><s> ""/kIx"" A/k9  jak/k8xS  se/k3xPyFc4  vám/k3xPp2nPc3  líbí/k5eAaImIp3nS  tohle/k3xDgNnSc4 ?/kIx. </s><s> ""/kIx""  Slávek/k1gMnSc1  položil/k5eAaPmAgMnS  na/k7c4  stůl/k1gInSc4  pistoli/k1gFnSc4  i/k8xC  s/k7c7  naplněnými/k2eAgInPc7d1  zásobníky/k1gInPc7 ./kIx. </s><s> ""/kIx"""
"Blesky nad Beskydami","Hošťálkovou/k2eAgFnSc7d1 ./kIx. </s><s> Druhého/k4xOgInSc2  dne/k1gInSc2  k/k7c3  němu/k3xPp3gNnSc3  Slávek/k1gMnSc1  zašel/k5eAaPmAgMnS ./kIx. </s><s> Vzal/k5eAaPmAgMnS  s/k7c7  sebou/k3xPyFc7  i/k8xC  Timofeje/k1gMnSc4  a/k8xC  Ivana/k1gMnSc4 ./kIx. </s><s> Havela/k1gFnSc1  je/k5eAaImIp3nS  už/k6eAd1  očekával/k5eAaImAgMnS ./kIx. </s><s> ""/kIx"" Jsou/k5eAaImIp3nP  tu/k6eAd1  ještě/k9  tři/k4xCgMnPc1"," muži/k1gMnPc1",",/kIx, ""/kIx""  řekl/k5eAaPmAgMnS  Slávkovi/k1gMnSc3 ./kIx.  ""/kIx"" Nemusíš/k5eNaImIp2nS  se/k3xPyFc4  před/k7c7  nimi/k3xPp3gInPc7  nijak/k6eAd1  ohlížet/k5eAaImF ,/kIx,  jsou/k5eAaImIp3nP  to/k3xDgNnSc4  našinci/k1gMnPc1 ./kIx. </s><s> Jeden/k4xCgMnSc1  je/k5eAaImIp3nS  z/k7c2  Jasenné/k2eAgFnSc2d1 ,/kIx,  druhý/k4xOgInSc1  z/k7c2  Prostějova/k1gInSc2 ,/kIx,  třetí/k4xOgMnSc1  z/k7c2"
"Blesky nad Beskydami","budete/k5eAaImBp2nP  mít/k5eAaImF  nad/k7c4  hlavu/k1gFnSc4 ./kIx. ""/kIx"" </s><s> ""/kIx"" Ale/k8xC  budeme/k5eAaImBp1nP  ji/k3xPp3gFnSc4  konat/k5eAaImF  rádi/k2eAgMnPc1d1 ,/kIx, ""/kIx""  poznamenal/k5eAaPmAgMnS  Prostějovák/k1gMnSc1 ./kIx. </s><s> ""/kIx"" A/k9  jak/k8xS  se/k3xPyFc4  jmenuje/k5eAaBmIp3nS  ta/k3xDgFnSc1  organisace/k1gFnSc1 ?/kIx. </s><s> ""/kIx""  otázal/k5eAaPmAgMnS  se/k3xPyFc4"," muž/k1gMnSc1"," z/k7c2  Jasenné/k2eAgFnSc2d1 ./kIx. </s><s> ""/kIx"" Pro/k7c4  vlast/k1gFnSc4 ,/kIx, ""/kIx""  řekl/k5eAaPmAgMnS  stručně/k6eAd1  Havela/k1gMnSc4 ./kIx. </s><s> Pro/k7c4  vlast/k1gFnSc4 !/kIx. </s><s> Dvě/k4xCgNnPc1  krátká/k2eAgNnPc1d1  slova/k1gNnPc1 ,/kIx,  ale/k8xC  co/k3yInSc1  se/k3xPyFc4  mělo/k5eAaImAgNnS  pod/k7c7  nimi/k3xPp3gFnPc7  skrývat/k5eAaImF  v/k7c6  příštích/k2eAgInPc6d1"
"Blesky nad Beskydami","./kIx. </s><s> Plní/k5eAaImIp3nS  můj/k3xOp1gInSc4  odkaz/k1gInSc4  tak/k6eAd1 ,/kIx,  jak/k8xC  jsem/k5eAaImIp1nS  si/k3xPyFc3  to/k3xDgNnSc4  přála/k5eAaImAgFnS ./kIx. ""/kIx"" </s><s> Někdo/k3yInSc1  mu/k3xPp3gMnSc3  poklepal/k5eAaPmAgMnS  na/k7c4  rameno/k1gNnSc4 ./kIx. </s><s> Slávek/k1gMnSc1  se/k3xPyFc4  otočil/k5eAaPmAgMnS ./kIx. </s><s> Před/k7c7  ním/k3xPp3gMnSc7  stál/k5eAaImAgInS  vysoký/k2eAgMnSc1d1 ,/kIx,  usměvavý/k2eAgMnSc1d1"," muž/k1gMnSc1"," v/k7c6  ruské/k2eAgFnSc6d1  uniformě/k1gFnSc6 ./kIx. </s><s> ""/kIx"" Pojď/k5eAaImRp2nS  ještě/k9  se/k7c7  mnou/k3xPp1nSc7 ,/kIx,  tovaryš/k5eAaImRp2nS !/kIx. </s><s> Musím/k5eAaImIp1nS  ti/k3xPp2nSc3  to/k3xDgNnSc1  jmenování/k1gNnSc1  dát/k5eAaPmF  černé/k1gFnPc4  na/k7c6  bílém/k1gNnSc6 ./kIx. </s><s> Jsem/k5eAaImIp1nS  komisař/k1gMnSc1  Štěpánov/k1gInSc4 ./kIx. ""/kIx"" </s>"
"Blesky nad Beskydami","o/k7c6  věcech/k1gFnPc6  nejnebezpečnějších/k2eNgInPc2d3  s/k7c7  takovou/k3xDgFnSc7  samozřejmostí/k1gFnSc7  jako/k9  o/k7c6  věcech/k1gFnPc6  nejvšednějších/k2eAgFnPc6d3 ./kIx. </s><s> Tak/k6eAd1  nebylo/k5eNaImAgNnS  divu/k1gInSc2 ,/kIx,  že/k8xS  mezi/k7c7  oběma/k4xCgMnPc7"," muži/k1gMnPc7"," vzniklo/k5eAaPmAgNnS  opravdové/k2eAgNnSc1d1 ,/kIx,  upřímné/k2eAgNnSc1d1  přátelství/k1gNnSc1 ./kIx. </s><s> Jistě/k6eAd1  k/k7c3  tomu/k3xDgNnSc3  přispěla/k5eAaPmAgFnS  i/k9  ta/k3xDgFnSc1  okolnost/k1gFnSc1 ,/kIx,  že/k8xS  kapitán/k1gMnSc1  Štěpánov/k1gInSc4  byl/k5eAaImAgMnS  jenom/k9  o/k7c4  něco/k3yInSc4  málo/k6eAd1"
