"academic use only"

"corpus","preloaded/gutenberg20_cs"
"subcorpus","-"
"concordance size","191"
"query","Query:[lempos_lc=""(voda)-n""]"
"Reference","Left","KWIC","Right"
"Blesky nad Beskydami","vodu/k1gFnSc4 ,/kIx,  kterou/k3yRgFnSc4  vylévali/k5eAaImAgMnP  na/k7c4  chodbu/k1gFnSc4 ./kIx. </s><s> Když/k8xS  byla/k5eAaImAgNnP  zaplavena/k5eAaPmNgNnP  do/k7c2  výše/k6eAd2  několika/k4yIc2  centimetrů/k1gInPc2 ,/kIx,  museli/k5eAaImAgMnP  si/k3xPyFc3  lehnout/k5eAaPmF  na/k7c4  zem/k1gFnSc4  a/k8xC  v/k7c6  mrazivé/k2eAgFnSc6d1"," vodě/k1gFnSc6"," ""/kIx"" válet/k5eAaImF  sudy/k1gInPc4 ""/kIx"" ./kIx. </s><s> A/k8xC  běda/k6eAd1 ,/kIx,  kdyby/kYmCp3nS  se/k3xPyFc4  někdo/k3yInSc1  zvedl/k5eAaPmAgMnS !/kIx. </s><s> Hned/k6eAd1  byli/k5eAaImAgMnP  u/k7c2  něho/k3xPp3gInSc2  opilí/k2eAgMnPc1d1  esesáci/k?  a/k8xC  bili/k5eAaImAgMnP  ho/k3xPp3gMnSc4  hlava/k1gFnSc1  nehlava/k1gFnSc1 ./kIx. </s><s> Pobíhali/k5eAaImAgMnP  po/k7c6  chodbě/k1gFnSc6"
"Blesky nad Beskydami","se/k3xPyFc4  někdo/k3yInSc1  zvedl/k5eAaPmAgMnS !/kIx. </s><s> Hned/k6eAd1  byli/k5eAaImAgMnP  u/k7c2  něho/k3xPp3gInSc2  opilí/k2eAgMnPc1d1  esesáci/k?  a/k8xC  bili/k5eAaImAgMnP  ho/k3xPp3gMnSc4  hlava/k1gFnSc1  nehlava/k1gFnSc1 ./kIx. </s><s> Pobíhali/k5eAaImAgMnP  po/k7c6  chodbě/k1gFnSc6  jako/k8xC  zuřiví/k2eAgMnPc1d1 ./kIx. </s><s> Za/k7c4  chvíli/k1gFnSc4  byla/k5eAaImAgFnS"," voda/k1gFnSc1"," zbarvena/k5eAaPmNgFnS  do/k7c2  červena/k1gNnSc2 ./kIx. </s><s> Na/k7c6  zemi/k1gFnSc6  zůstalo/k5eAaPmAgNnS  ležet/k5eAaImF  několik/k4yIc4  raněných/k1gMnPc2  a/k8xC  mrtvých/k1gMnPc2 ./kIx. </s><s> A/k8xC  to/k3xDgNnSc1  dělali/k5eAaImAgMnP  celé/k2eAgFnPc4d1  dvě/k4xCgFnPc4  hodiny/k1gFnPc4 !/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Jsou/k5eAaImIp3nP  to/k3xDgNnSc1  opravdu/k6eAd1"
"Blesky nad Beskydami","""/kIx"" Chodíš/k5eAaImIp2nS  jako/k9  panenka/k1gFnSc1 ,/kIx,  ale/k8xC  tam/k6eAd1 ?/kIx. </s><s> ""/kIx""  --/k?  ""/kIx"" To/k3xDgNnSc1  nevadí/k5eNaImIp3nS ,/kIx, ""/kIx""  odpovídal/k5eAaImAgInS  jim/k3xPp3gMnPc3  rázně/k6eAd1 ./kIx.  ""/kIx"" Břitvu/k1gFnSc4  si/k3xPyFc3  vezmu/k5eAaPmIp1nS ,/kIx,  štětku/k1gFnSc4  a/k8xC  mýdlo/k1gNnSc4  také/k6eAd1 ,/kIx,  hřeben/k1gInSc1  mám/k5eAaImIp1nS ,/kIx,"," voda/k1gFnSc1"," je/k5eAaImIp3nS  v/k7c6  potůčcích/k1gInPc6 .../k? ""/kIx""  Před/k7c7  dvěma/k4xCgInPc7  lety/k1gNnPc7  mu/k3xPp3gMnSc3  popravili/k5eAaPmAgMnP  bratra/k1gMnSc4 ,/kIx,  který/k3yRgMnSc1  byl/k5eAaImAgInS  dopaden/k5eAaPmNgMnS  na/k7c6  útěku/k1gInSc6  z/k7c2  koncentračního/k2eAgInSc2d1  tábora/k1gInSc2 ./kIx. </s><s> Jiří/k1gMnSc1  uměl/k5eAaImAgMnS"
"Blesky nad Beskydami","./kIx. </s><s> Musíme/k5eAaImIp1nP  jej/k3xPp3gMnSc4  obejít/k5eAaPmF !/kIx. </s><s> ""/kIx"" </s><s> Ozvalo/k5eAaPmAgNnS  se/k3xPyFc4  ještě/k9  několik/k4yIc1  ran/k1gFnPc2 ./kIx. </s><s> Pak/k6eAd1  všechno/k3xTgNnSc1  ztichlo/k5eAaPmAgNnS ./kIx. </s><s> Zvedli/k5eAaPmAgMnP  se/k3xPyFc4  a/k8xC  co/k3yRnSc1  nejrychleji/k6eAd3  utíkali/k5eAaImAgMnP  k/k7c3  řece/k1gFnSc3 ./kIx. </s><s>","Voda/k1gFnSc1"," sahala/k5eAaImAgFnS  jen/k9  nad/k7c4  kolena/k1gNnPc4 ,/kIx,  ale/k8xC  dno/k1gNnSc1  bylo/k5eAaImAgNnS  pokryto/k5eAaPmNgNnS  hladkými/k2eAgInPc7d1  a/k8xC  kluzkými/k2eAgInPc7d1  balvany/k1gInPc7 ./kIx. </s><s> Pojednou/k6eAd1  Zdeněk/k1gMnSc1  uklouzl/k5eAaPmAgMnS  a/k8xC  upadl/k5eAaPmAgMnS  do/k7c2  vody/k1gFnSc2 ./kIx. </s>"
"Blesky nad Beskydami","k/k7c3  řece/k1gFnSc3 ./kIx. </s><s> Voda/k1gFnSc1  sahala/k5eAaImAgFnS  jen/k9  nad/k7c4  kolena/k1gNnPc4 ,/kIx,  ale/k8xC  dno/k1gNnSc1  bylo/k5eAaImAgNnS  pokryto/k5eAaPmNgNnS  hladkými/k2eAgInPc7d1  a/k8xC  kluzkými/k2eAgInPc7d1  balvany/k1gInPc7 ./kIx. </s><s> Pojednou/k6eAd1  Zdeněk/k1gMnSc1  uklouzl/k5eAaPmAgMnS  a/k8xC  upadl/k5eAaPmAgMnS  do/k7c2"," vody/k1gFnSc2","./kIx. </s><s> Přitom/k6eAd1  přidušeně/k6eAd1  vykřikl/k5eAaPmAgInS ./kIx. </s><s> Od/k7c2  mostu/k1gInSc2  se/k3xPyFc4  zase/k9  začalo/k5eAaPmAgNnS  blýskat/k5eAaImF ./kIx. </s><s> Pomohli/k5eAaPmAgMnP  Zdeňkovi/k2eAgMnPc1d1  na/k7c4  nohy/k1gMnPc4  a/k8xC  rychle/k6eAd1  se/k3xPyFc4  brodili/k5eAaImAgMnP  k/k7c3  břehu/k1gInSc3 ./kIx. </s><s> ""/kIx"""
"Blesky nad Beskydami","velicí/k2eAgMnPc1d1  psi/k1gMnPc1 ./kIx. </s><s> Slávek/k1gMnSc1  se/k3xPyFc4  zastavil/k5eAaPmAgMnS ,/kIx,  sevřel/k5eAaPmAgMnS  samopal/k1gInSc4  a/k8xC  stiskl/k5eAaPmAgMnS  spoušť/k1gFnSc4 ./kIx. </s><s> Psi/k1gMnPc1  zůstali/k5eAaPmAgMnP  ležet/k5eAaImF  na/k7c6  břehu/k1gInSc6 ./kIx. </s><s> ""/kIx"" A/k9  teď/k6eAd1  rychle/k6eAd1 !/kIx. </s><s> ""/kIx"" </s><s> Vyskočili/k5eAaPmAgMnP  z/k7c2"," vody/k1gFnSc2"," a/k8xC  zmizeli/k5eAaPmAgMnP  v/k7c6  lese/k1gInSc6 ./kIx. </s><s> Protože/k8xS  byli/k5eAaImAgMnP  celí/k2eAgMnPc1d1  promáčení/k2eAgMnPc1d1  a/k8xC  promrzlí/k2eAgMnPc1d1 ,/kIx,  nešli/k5eNaImAgMnP  do/k7c2  bunkru/k1gInSc2 ,/kIx,  ale/k8xC  k/k7c3  Čechům/k1gMnPc3 ./kIx. </s><s> Milka/k1gFnSc1  hned/k6eAd1  zatopila/k5eAaPmAgFnS  a/k8xC  tetička/k1gFnSc1"
"Blesky nad Beskydami","do/k7c2  jakési/k3yIgFnSc2  ponuré/k2eAgFnSc2d1  místnosti/k1gFnSc2 ,/kIx,  přiskakují/k5eAaImIp3nP  dva/k4xCgMnPc1  tyrani/k1gMnPc1 ,/kIx,  každý/k3xTgInSc1  má/k5eAaImIp3nS  v/k7c6  rukou/k1gFnPc6  hadici/k1gFnSc4  a/k8xC  pouštějí/k5eAaImIp3nP  na/k7c4  zkřehlé/k2eAgFnPc4d1  ženy/k1gFnPc4  záplavu/k1gFnSc4"," vody/k1gFnSc2","./kIx. </s><s> Prudký/k2eAgInSc1d1  proud/k1gInSc1  div/k6eAd1  oko/k1gNnSc4  nevyrazí/k5eNaPmIp3nP ,/kIx,  div/k6eAd1  čelist/k1gFnSc1  nevykloubí/k5eNaPmIp3nS ./kIx. </s><s> Nic/k6eAd1  nepomáhá/k5eNaImIp3nS  nelidský/k2eNgInSc1d1  křik/k1gInSc1  a/k8xC  zoufalý/k2eAgInSc1d1  pláč/k1gInSc1 ,/kIx,  proudy/k1gInPc1  vody/k1gFnSc2  se/k3xPyFc4  valí/k5eAaImIp3nS"
"Blesky nad Beskydami","záplavu/k1gFnSc4  vody/k1gFnSc2 ./kIx. </s><s> Prudký/k2eAgInSc1d1  proud/k1gInSc1  div/k6eAd1  oko/k1gNnSc4  nevyrazí/k5eNaPmIp3nP ,/kIx,  div/k6eAd1  čelist/k1gFnSc1  nevykloubí/k5eNaPmIp3nS ./kIx. </s><s> Nic/k6eAd1  nepomáhá/k5eNaImIp3nS  nelidský/k2eNgInSc1d1  křik/k1gInSc1  a/k8xC  zoufalý/k2eAgInSc1d1  pláč/k1gInSc1 ,/kIx,  proudy/k1gInPc1"," vody/k1gFnSc2"," se/k3xPyFc4  valí/k5eAaImIp3nS  nepřetržitě/k6eNd1 ,/kIx,  ženy/k1gFnPc1  klesají/k5eAaImIp3nP ,/kIx,  topí/k5eAaImIp3nS  se/k3xPyFc4  v/k7c6  ledové/k2eAgFnSc6d1  lázni/k1gFnSc6 .../k? </s><s> Ale/k9  už/k6eAd1  je/k5eAaImIp3nS  tu/k6eAd1  esesman/k1gMnSc1  s/k7c7  obuškem/k1gInSc7  v/k7c6  ruce/k1gFnSc6 ,/kIx,  křičí/k5eAaImIp3nS  a/k8xC  bije/k5eAaImIp3nS ,/kIx,  křičí/k5eAaImIp3nS  a/k8xC"
"Blesky nad Beskydami",",/kIx,  topí/k5eAaImIp3nS  se/k3xPyFc4  v/k7c6  ledové/k2eAgFnSc6d1  lázni/k1gFnSc6 .../k? </s><s> Ale/k9  už/k6eAd1  je/k5eAaImIp3nS  tu/k6eAd1  esesman/k1gMnSc1  s/k7c7  obuškem/k1gInSc7  v/k7c6  ruce/k1gFnSc6 ,/kIx,  křičí/k5eAaImIp3nS  a/k8xC  bije/k5eAaImIp3nS ,/kIx,  křičí/k5eAaImIp3nS  a/k8xC  bije/k5eAaImIp3nS ,/kIx,  ženy/k1gFnPc1  vstávají/k5eAaImIp3nP ,/kIx,  nové/k2eAgInPc1d1  proudy/k1gInPc1"," vod/k1gFnPc2",".../k? </s><s> Pak/k6eAd1  jdou/k5eAaImIp3nP  na/k7c4  světnici/k1gFnSc4 ,/kIx,  uléhají/k5eAaImIp3nP  v/k7c6  mokrých/k2eAgInPc6d1  šatech/k1gInPc6 ,/kIx,  jektají/k5eAaImIp3nP  zuby/k1gInPc4 ,/kIx,  odmítají/k5eAaImIp3nP  i/k9  tu/k3xDgFnSc4  trochu/k1gFnSc4  nepředstavitelně/k6eNd1  odporného/k2eAgNnSc2d1"
"Blesky nad Beskydami",",/kIx,  zdržovat/k5eAaImF  vás/k3xPp2nPc4  nemůžeme/k5eNaImIp1nP ,/kIx, ""/kIx""  souhlasila/k5eAaImAgFnS ./kIx.  ""/kIx"" Germáni/k1gMnPc1  se/k3xPyFc4  mohou/k5eAaImIp3nP  každou/k3xTgFnSc4  chvíli/k1gFnSc4  vrátit/k5eAaPmF  a/k8xC  třeba/k6eAd1  by/kYmCp3nS  se/k3xPyFc4  některý/k3yIgMnSc1  zastavil/k5eAaPmAgMnS  na/k7c4  trochu/k1gFnSc4"," vody/k1gFnSc2"," nebo/k8xC  něco/k6eAd1  takového/k3xDgNnSc2 ./kIx. </s><s> Tak/k6eAd1  počkejte/k5eAaPmRp2nP ,/kIx,  pane/k1gMnSc5  majore/k1gMnSc5 ,/kIx,  a/k8xC  vy/k3xPp2nPc1  všichni/k3xTgMnPc1  také/k9  --/k?  jen/k9  co/k3yInSc1  vám/k3xPp2nPc3  tu/k6eAd1  něco/k3yInSc4  zabalíme/k5eAaPmIp1nP .../k? ""/kIx"" </s><s> Tetička/k1gFnSc1  odběhla/k5eAaPmAgFnS  do/k7c2"
"Blesky nad Beskydami","vyběhla/k5eAaPmAgFnS  ven/k6eAd1 ./kIx. </s><s> Nic/k3yNnSc1  nedbala/k5eAaImAgFnS ,/kIx,  že/k8xS  kdesi/k6eAd1  nad/k7c7  jejich/k3xOp3gFnSc7  chalupou/k1gFnSc7  dohasíná/k5eAaImIp3nS  ještě/k9  urputný/k2eAgInSc4d1  boj/k1gInSc4 ./kIx. </s><s> Její/k3xOp3gMnSc1  otec/k1gMnSc1  potřel/k5eAaPmAgMnS  Olinčiny/k2eAgInPc4d1  spánky/k1gInPc4"," vodou/k1gFnSc7","./kIx. </s><s> Děvče/k1gNnSc1  zhluboka/k6eAd1  vydechlo/k5eAaPmAgNnS ./kIx. </s><s> ""/kIx"" Jak/k6eAd1  je/k5eAaImIp3nS  ti/k3xDgMnPc1 ,/kIx,  Olinko/k1gFnSc5 ?/kIx. </s><s> ""/kIx""  zeptal/k5eAaPmAgMnS  se/k3xPyFc4 ./kIx.  ""/kIx"" Bolí/k5eAaImIp3nP  tě/k3xPp2nSc4  to/k3xDgNnSc1 ?/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Nic/k3yNnSc1  mě/k3xPp1nSc4  nebolí/k5eNaImIp3nS ,/kIx,  strýčku/k1gMnSc6 ,/kIx, ""/kIx""  řekla/k5eAaPmAgFnS  tiše/k1gFnPc4  a/k8xC  pokusila/k5eAaPmAgFnS"
