"academic use only"

"corpus","preloaded/gutenberg20_fr"
"subcorpus","-"
"concordance size","74536"
"query","Query:[lc=""livre"" | lemma=""livre"" | morphemes=""livre""]"
"Reference","Left","KWIC","Right"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée",";/Fx  regarde/VMIP1S0  les/DA0CP0  jolies/AQ0FP00  gravures/NCFP000 ./Fp </s><s> En/PP3CN00  voici/I  une/DI0FS0  bien/RG  belle/AQ0FS00 ,/Fc  c''/PPSCNN0 est/VMIP3S0  le/DA0MS0  petit/AQ0MS00  Fabien/NPMS000  qui/PR00000  donne/VMIP1S0  tout/DI0MS0  son/DP3CSS  argent/NCMS000  pour/SP  avoir/VMN0000  des/SP"," livres/NCCP000"," afin/SP  de/SP  s''/PP3CN00 instruire/VMN0000 ./Fp </s><s> Voilà/I  une/DI0FS0  jeune/AQ0CS00  personne/NCFS000  qui/PR00000 ,/Fc  voyant/VMG0000  sa/DP3FSS  soeur/NCFS000  en/SP  danger/NCMS000  de/SP  périr/VMN0000  dans/SP  un/DI0MS0  canal/NCMS000  où/PR00000  elle/PP3FS00  étoit/NCMS000  tombée/VMP00SF ,/Fc"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","le/DA0MS0  fil/NCMS000  qui/PR00000  lui/PP3CS00  servoit/VMIP3S0  à/SP  jouer/VMN0000 ./Fp </s><s> Une/DI0FS0  autre/AQ0CS00  fois/NCFN000  Lili/NP00000  renversoit/VMSP3S0  le/DA0MS0  tabac/NCMS000  de/SP  sa/DP3FSS  maman/NCFS000 ,/Fc  en/SP  touchant/VMG0000  à/SP  sa/DP3FSS  boîte/NCFS000 ,/Fc  ou/CC  déchiroit/VMIP3S0  un/DI0MS0"," livre/NCCS000"," qu''/PR00000 il/PP3MSN0  falloit/NCMS000  payer/VMN0000 ;/Fx  ses/DP3CPS  robes/NCFP000  étoient/VMIP3P0  tachées/VMP00PF  d''/SP encre/NCFS000 ,/Fc  parce/NCFS000  qu''/PR00000 elle/PP3FS00  vouloit/NCMS000  écrire/VMN0000 ,/Fc  quoique/CS  sa/DP3FSS  maman/NCFS000  le/PP3MSA0  lui/PP3CS00  eût/VASI3S0"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","elle/PP3FS00  lui/PP3CS00  eut/VAIS3S0  donné/VMP00SM  à/SP  contre-coeur/NCMS000 !/Fat </s><s> Lili/NP00000  resta/VMIS3S0  seule/AQ0FS00  jusqu''au/SP  dîner/VMN0000 ,/Fc  s''/PP3CN00 ennuyant/VMG0000  à/SP  mourir/VMN0000 ;/Fx  alors/RG  elle/PP3FS00  regretta/VMIS3S0  le/DA0MS0  petit/AQ0MS00"," livre/NCCS000"," qui/PR00000  lui/PP3CS00  servoit/VMIP3S0  à/SP  apprendre/VMN0000  à/SP  lire/VMN0000 ;/Fx  car/CC ,/Fc  disoit-elle/AQ0FS0 ,/Fc  ce/DD0MS0  livre/NCCS000  est/VMIP3S0  ennuyeux/AQ0MN00 ,/Fc  mais/CC  il/PP3MSN0  vaut/VMIP3S0  encore/RG  mieux/RG  que/CS  rien/PI0CS00 !/Fat </s><s> Lili/NPMS000  s''/PP3CN00"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","dîner/VMN0000 ,/Fc  s''/PP3CN00 ennuyant/VMG0000  à/SP  mourir/VMN0000 ;/Fx  alors/RG  elle/PP3FS00  regretta/VMIS3S0  le/DA0MS0  petit/AQ0MS00  livre/NCCS000  qui/PR00000  lui/PP3CS00  servoit/VMIP3S0  à/SP  apprendre/VMN0000  à/SP  lire/VMN0000 ;/Fx  car/CC ,/Fc  disoit-elle/AQ0FS0 ,/Fc  ce/DD0MS0"," livre/NCCS000"," est/VMIP3S0  ennuyeux/AQ0MN00 ,/Fc  mais/CC  il/PP3MSN0  vaut/VMIP3S0  encore/RG  mieux/RG  que/CS  rien/PI0CS00 !/Fat </s><s> Lili/NPMS000  s''/PP3CN00 assit/VMIS3S0  donc/RG  bien/RG  tristement/RG  sur/SP  son/DP3CSS  lit/NCMS000  jusqu''à/SP  trois/NCMN000  heures/NCFP000 ,/Fc"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée",":/Fd  «/Fra Vous/PP2CP00  amusez-vous/VMIP2P0  bien/RG ,/Fc  mademoiselle/NCFS000 ?/Fit --/Fg Non/RG ,/Fc  madame/NCFS000 ./Fp --/Fg Si/CS  vous/PP2CP00  saviez/VMII2P0  lire/VMN0000 ,/Fc  travailler/VMN0000 ,/Fc  je/PP1CSN0  vous/PP2CP00  donnerois/VMIP1S0  des/SP"," livres/NCCP000",",/Fc  de/SP  l''/DA0CS0 ouvrage/NCMS000 ;/Fx  mais/CC ,/Fc  vous/PP2CP00  ne/RN  savez/VMIP2P0  rien/PI0CS00 !/Fat --/Fg Je/PP1CSN0  commence/VMIP1S0  à/SP  lire/VMN0000  couramment/RG ,/Fc  et/CC  maman/NCFS000  me/PP1CS00  fait/VMIP3S0  faire/VMN0000  des/SP  ourlets/NCMP000  et/CC  des/SP"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","et/CC  des/SP  surjets/NCMP000 ./Fp --/Fg Nous/PP1CP00  allons/VMIP1P0  voir/VMN0000  ça/PD0MS00 ./Fp »/Frc  Là-dessus/RG ,/Fc  cette/DD0FS0  femme/NCFS000  sortit/VMIS3S0 ./Fp </s><s> Bientôt/RG  après/SP  elle/PP3FS00  rentra/VMIS3S0 ,/Fc  tenant/VMG0000  un/DI0MS0  petit/AQ0MS00"," livre/NCCS000",",/Fc  et/CC  deux/NCMN000  mouchoirs/NCMP000  à/SP  ourler/VMN0000 ,/Fc  du/SP  fil/NCMS000 ,/Fc  un/DI0MS0  dé/NCMS000 ,/Fc  une/DI0FS0  aiguille/NCFS000 ./Fp  «/Fra Tenez/VMM02P0 ,/Fc  mademoiselle/NCFS000 ,/Fc  voilà/I  tout/DI0MS0  ce/PP0CNN0  que/PR00000  je/PP1CSN0  puis/VMIP1S0  faire/VMN0000  pour/SP  vous/PP2CP00"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","avoient/VMIP3P0  donné/VMP00SM  le/DA0MS0  jour/NCMS000 ./Fp </s><s> Maximilien/NPMS000  qui/PR00000 ,/Fc  comme/CS  nous/PP1CP00  l''/PP3CSA0 avons/VAIP1P0  déjà/RG  dit/VMP00SM ,/Fc  ne/RN  cherchoit/VMIP3S0  qu''/RN à/SP  s''/PP3CN00 instruire/VMN0000 ,/Fc  aimoit/VMIP3S0  surtout/RG  les/DA0CP0"," livres/NCCP000"," de/SP  voyages/NCMP000 ./Fp </s><s> Lorsque/CS  le/DA0MS0  comte/NCMS000  lui/PP3CS00  parloit/NCMS000  des/SP  pays/NCMN000  étrangers/AQ0MP00 ,/Fc  des/SP  moeurs/NCFP000  et/CC  des/SP  usages/NCMP000  des/SP  peuples/NCMP000  qui/PR00000  sont/VSIP3P0  répandus/VMP00PM  sur/SP"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","./Fp </s><s> Quelquefois/RG  il/PP3MSN0  leur/PP3CPD0  apprenoit/VMIP3S0  des/SP  chansons/NCFP000  instructives/AQ0FP00  à/SP  la/DA0FS0  portée/NCFS000  des/SP  enfans/NCMP000 ;/Fx  enfin/RG ,/Fc  s''/PP3CN00 étant/VSG0000  procuré/VMP00SM  quelques/DI0CP0"," livres/NCCP000",",/Fc  il/PP3MSN0  acheva/VMIS3S0  d''/SP apprendre/VMN0000  à/SP  lire/VMN0000  et/CC  à/SP  écrire/VMN0000 ,/Fc  et/CC  servit/VMIS3S0  de/SP  maître/NCMS000  à/SP  ses/DP3CPS  frères/NCMP000 ./Fp </s><s> Notre/DP1CSP  jeune/AQ0CS00  comte/NCMS000  devint/VMIS3S0  bientôt/RG  l''/DA0CS0 enfant/NCCS000"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée",",/Fc  si/RG  vaine/AQ0FS00 ,/Fc  et/CC  qui/PR00000  cependant/RG  ne/RN  sait/VMIP3S0  ni/CC  lire/VMN0000 ,/Fc  ni/CC  travailler/VMN0000 ;/Fx  j''/PP1CSN0 en/PP3CN00  sais/VMIP1S0  plus/RG  qu''/CS elle/PP3FS00 ,/Fc  moi/PP1CS00 ,/Fc  puisque/CS  je/PP1CSN0  lis/VMIP1S0  dans/SP  tous/DI0MP0  les/DA0CP0"," livres/NCCP000"," et/CC  même/AQ0CS00  dans/SP  l''/DA0CS0 écriture/NCFS000 ,/Fc  et/CC  sans/SP  être/VMN0000  orgueilleuse/AQ0FS00  encore/RG !/Fat .../Fs  Si/CS  vous/PP2CP00  n''/RN aviez/VMII2P0  pas/RN  d''/SP argent/NCMS000 ,/Fc  je/PP1CSN0  pourrois/VMIP1S0  faire/VMN0000  comme/CS"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","jouoient/VMIP3P0  sur/SP  l''/DA0CS0 herbe/NCFS000 ,/Fc  cueilloient/VMIP3P0  des/SP  fleurs/NCFP000 ,/Fc  dont/PR00000  Céleste/AQ0CS00  formoit/VMIP3S0  des/SP  guirlandes/NCFP000 ,/Fc  et/CC  la/DA0FS0  gouvernante/NCFS000  tenant/VMG0000  un/DI0MS0"," livre/NCCS000",",/Fc  l''/DA0CS0 oublioit/NCMS000  le/DA0MS0  plus/RG  souvent/RG  pour/SP  admirer/VMN0000  l''/DA0CS0 innocent/AQ0MS00  badinage/NCMS000  de/SP  ces/DD0CP0  aimables/AQ0CP00  enfans/NCMP000 ./Fp </s><s> Pendant/SP  une/DI0FS0  absence/NCFS000  que/PR00000  fit/VMIS3S0  M./NP00000  d''/SP"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","<s> Pendant/SP  trois/NCMN000  mois/NCMP000 ,/Fc  je/PP1CSN0  tiendrai/VMIF1S0  une/DI0FS0  note/NCFS000  exacte/AQ0FS00  des/SP  fautes/NCFP000  qu''/PR00000 elle/PP3FS00  te/PP2CS00  fera/VMIF3S0  commettre/VMN0000 ;/Fx  à/SP  cette/DD0FS0  époque/NCFS000  je/PP1CSN0  te/PP2CS00  montrerai/VMIF1S0  mon/DP1CSS"," livre/NCCS000",",/Fc  et/CC  tu/PP2CSN0  seras/VSIF2S0  jugée/VMP00SF  d''/SP après/SP  cette/DD0FS0  lecture/NCFS000 ./Fp --/Fg Trois/NPMN000  mois/NCMP000 ,/Fc  maman/NCFS000 ,/Fc  c''/PPSCNN0 est/VMIP3S0  bien/RG  long/AQ0MS00 !/Fat ---/Fz Ma/DP1FSS  fille/NCFS000 ,/Fc  il/PP3MSN0  n''/RN en/PP3CN00  faut/VMIP3S0  pas/RN  moins/RG  pour/SP"
"La Muette de Portici: Opéra en cinq actes","./Fp </s><s> Le/DA0MS0  péril/NCMS000  nous/PP1CP00  rassemble/VMIP3S0 :/Fd  Si/CS  nous/PP1CP00  mourons/VMIP1P0  ensemble/RG ,/Fc  Mon/DP1CSS  sort/NCMS000  me/PP1CS00  sera/VMIF3S0  doux/AQ0MN00 ./Fp </s><s> PIETRO/NPMS000  ET/CC  LE/DA0MS0  CHOEUR/NPMS000 ./Fp </s><s> Oui/RG ,/Fc  c''/PPSCNN0 est/VMIP3S0  lui/PP3CS00  que/CS  le/DA0MS0  ciel/NCMS000"," livre/VMIP1S0"," à/SP  notre/DP1CSP  courroux/NCMN000 ./Fp </s><s> Oui/RG ,/Fc  tu/PP2CSN0  nous/PP1CP00  l''/PP3CSA0 as/VAIP2S0  promis/VMP00NM ;/Fx  qu''/CS il/PP3MSN0  tombe/VMIP1S0  sous/SP  nos/DP1CPP  coups/NCMP000 ./Fp </s><s> ALPHONSE/NCMS000 ,/Fc  à/SP  Piétro/NPMS000 ./Fp </s><s> Farouche/AQ0CS00  meurtrier/NCMS000 ,/Fc  je/PP1CSN0"
"Histoire de la Révolution française, Tome 02","ébranlées/VMP00PF  par/SP  les/DA0CP0  premières/AQ0FP00  fautes/NCFP000  de/SP  l''/DA0CS0 assemblée/NCFS000 ./Fp </s><s> Elle/PP3FS00  se/PP3CN00  forma/VMIS3S0  elle-même/PP3FS00 ,/Fc  et/CC  prêta/VMIS3S0  serment/NCMS000  avec/SP  pompe/NCFS000  sur/SP  le/DA0MS0"," livre/NCCS000"," de/SP  la/DA0FS0  constitution/NCFS000 ./Fp </s><s> Son/DP3CSS  premier/AQ0MS00  décret/NCMS000 ,/Fc  relatif/NCMS000  au/SP  cérémonial/NCMS000 ,/Fc  abolit/VMIP3S0  les/DA0CP0  titres/NCMP000  de/SP  sire/NCMS000  et/CC  de/SP  majesté/NCFS000  donnés/VMP00PM"
"Histoire de la Révolution française, Tome 02","temps-là/RG  d''/SP autres/PI0CP00  jouent/VMIP3P0  au/SP  ballon/NCMS000 ,/Fc  ou/CC  se/PP3CN00  promènent/VMIP3P0  tranquillement/RG ./Fp </s><s> Quel/DT0MS0  séjour/NCMS000 !/Fat  quel/DT0MS0  peuple/NCMS000 _/Fz !/Fat »/Frc  (/Fpa Mém/NPMS000 ./Fp  de/SP  Dumouriez/NP00000 ,/Fc"," livre/VMIP1S0"," III/NP00000 ,/Fc  chapitre/NCMS000  VI/RG [/Fca 3/Z ]/Fct ./Fp )/Fpt </s><s> Ainsi/RG ,/Fc  par/SP  une/DI0FS0  espèce/NCFS000  de/SP  fatalité/NCFS000 ,/Fc  les/DA0CP0  intentions/NCFP000  supposées/VMP00PF  du/SP  château/NCMS000  excitaient/VMII3P0  la/DA0FS0  défiance/NCFS000"
"Histoire de la Révolution française, Tome 02","du/SP  canton/NCMS000  en/SP  vingt-quatre/AQ0CS0  heures/NCFP000 ,/Fc  du/SP  département/NCMS000  en/SP  trois/NCMN000  jours/NCMP000 ,/Fc  et/CC  du/SP  royaume/NCMS000  dans/SP  un/DI0MS0  mois/NCMP000 ./Fp </s><s> S''/PP3CN00 il/PP3MSN0  était/VMII3S0  indigent/AQ0MS00 ,/Fc  trois/NCMN000"," livres/NCCP000"," par/SP  jour/NCMS000  lui/PP3CS00  étaient/VSII3P0  accordées/VMP00PF  jusqu''à/SP  la/DA0FS0  frontière/NCFS000 ./Fp </s><s> Cette/DD0FS0  loi/NCFS000  sévère/AQ0CS00  donnait/VMII3S0  la/DA0FS0  mesure/NCFS000  de/SP  l''/DA0CS0 irritation/NCFS000  croissante/AQ0FS00  de/SP"
"Histoire de la Révolution française, Tome 02","ameublemens/NCMP000 ,/Fc  et/CC  on/PP3CSN0  en/PP3CN00  disperse/VMIP3S0  au/SP  loin/RG  les/DA0CP0  débris/NCMN000 ./Fp </s><s> Le/DA0MS0  peuple/NCMS000  se/PP3CN00  répand/VMIP3S0  dans/SP  les/DA0CP0  secrets/AQ0MP00  appartemens/NCMP000  de/SP  la/DA0FS0  reine/NCFS000 ,/Fc  et/CC  s''/PP3CN00 y/PP3CN00"," livre/VMIP1S0"," à/SP  la/DA0FS0  gaieté/NCFS000  la/DA0FS0  plus/RG  obscène/AQ0CS00 ;/Fx  il/PP3MSN0  pénètre/VMIP3S0  dans/SP  les/DA0CP0  lieux/NCMP000  les/DA0CP0  plus/RG  reculés/VMP00PM ,/Fc  recherche/NCFS000  tous/DI0MP0  les/DA0CP0  dépôts/NCMP000  de/SP  papiers/NCMP000 ,/Fc  brise/VMIP1S0"
"Histoire de la Révolution française, Tome 02","doit/VMIP3S0  une/DI0FS0  reconnaissance/NCFS000  éternelle/AQ0FS00 ,/Fc  et/CC  la/DA0FS0  municipalité/NCFS000  ne/RN  sait/VMIP3S0  comment/PT00000  s''/PP3CN00 acquitter/VMN0000  envers/SP  vous/PP2CP00 ./Fp </s><s> Elle/PP3FS00  vous/PP2CP00  offre/VMIP1S0  24/Z"," livres/NCCP000"," à/SP  chacun/PI0MN00 ,/Fc  et/CC  vous/PP2CP00  allez/VMIP2P0  être/VSN0000  payés/VMP00PM  sur-le-champ/RG ./Fp »/Frc  Ces/DD0CP0  paroles/NCFP000  furent/VSIS3P0  couvertes/VMP00PF  d''/SP applaudissemens/NCMP000 ,/Fc  et/CC  ceux/PD0MP00  auxquels/SP"
"Histoire de la Révolution française, Tome 02","de/SP  plusieurs/PI0CN00  sommes/VSIP1P0  payées/VMP00PF  aux/SP  exécuteurs/NCMP000  de/SP  septembre/NCMS000 ./Fp </s><s> On/PP3CSN0  y/PP3CN00  verra/VMIF3S0  en/SP  outre/NCFS000 ,/Fc  à/SP  la/DA0FS0  date/NCFS000  du/SP  4/Z  septembre/NCMS000 ,/Fc  la/DA0FS0  somme/NCCS000  de/SP  1,463/Z"," livres/NCCP000"," affectée/VMP00SF  à/SP  cet/DD0MS0  emploi/NCMS000 ./Fp </s><s> Le/DA0MS0  récit/NCMS000  de/SP  tant/RG  d''/SP horreurs/NCFP000  s''/PP3CN00 était/VSII3S0  répandu/VMP00SM  dans/SP  Paris/NPMP000 ,/Fc  et/CC  y/PP3CN00  avait/VAII3S0  produit/VMP00SM  la/DA0FS0  plus/RG  grande/AQ0FS00  terreur/NCFS000"
"Histoire de la Révolution française, Tome 02","il/PP3MSN0  lui/PP3CS00  était/VMII3S0  peu/RG  avantageux/AQ0MN00  de/SP  s''/PP3CN00 unir/VMN0000  à/SP  la/DA0FS0  maison/NCFS000  d''/SP Autriche/NPFS000  contre/SP  la/DA0FS0  France/NPFS000 ./Fp </s><s> En/SP  même/AQ0CS00  temps/NCMN000 ,/Fc  il/PP3MSN0  lui/PP3CS00  envoyait/VMII3S0  douze/NCMN000"," livres/NCCP000"," de/SP  café/NCMS000 ,/Fc  les/DA0CP0  seules/AQ0FP00  qui/PR00000  restassent/VMSI3P0  dans/SP  les/DA0CP0  deux/NCMN000  camps/NCMP000 ./Fp </s><s> Ses/DP3CPS  mémoires/NCMP000 ,/Fc  qui/PR00000  ne/RN  pouvaient/VMII3P0  manquer/VMN0000  d''/SP être/VSN0000  appréciés/VMP00PM ,/Fc"
"Histoire de la Révolution française, Tome 02","par/SP  la/DA0FS0  différence/NCFS000  des/SP  opinions/NCFP000  religieuses/AQ0FP00 ,/Fc  les/DA0CP0  impositions/NCFP000  arriérées/VMP00PF  de/SP  1789/Z  et/CC  de/SP  1790/Z ,/Fc  montant/VMG0000  à/SP  700,000/Z"," livres/NCCP000",",/Fc  ont/VAIP3P0  été/VSP00NC  presque/RG  entièrement/RG  payées/VMP00PF :/Fd  nous/PP1CP00  en/PP3CN00  avons/VAIP1P0  acquis/VMP00PM  la/DA0FS0  preuve/NCFS000  au/SP  directoire/NCMS000  du/SP  district/NCMS000 ./Fp </s><s> «/Fra Après/SP  avoir/VAN0000  observé/VMP00SM"
