"academic use only"

"corpus","preloaded/gutenberg20_fr"
"subcorpus","-"
"concordance size","67395"
"query","Query:[lc=""eau"" | lemma=""eau"" | morphemes=""eau""]"
"Reference","Left","KWIC","Right"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","joujoux/NCMP000 ;/Fx  mais/CC  Coralie/NP00000 ,/Fc  occupée/VMP00SF  de/SP  sa/DP3FSS  mère/NCFS000 ,/Fc  ne/RN  les/PP3CPA0  regarda/VMIS3S0  pas/RN ./Fp </s><s> Comme/CS  cette/DD0FS0  infortunée/AQ0FS00 ,/Fc  elle/PP3FS00  ne/RN  vivoit/VMIP3S0  que/RN  de/SP  pain/NCMS000  et/CC  d''/SP ","eau/NCFS000",";/Fx  elle/PP3FS00  avoit/VMIP3S0  à/SP  peine/NCFS000  de/SP  quoi/PT0CN00  se/PP3CN00  vêtir/VMN0000 ,/Fc  et/CC  pour/SP  se/PP3CN00  reposer/VMN0000  que/CS  les/DA0CP0  genoux/NCMP000  et/CC  les/DA0CP0  bras/NCMN000  flétris/VMIS1S0  de/SP  sa/DP3FSS  malheureuse/AQ0FS00  mère/NCFS000 !/Fat </s><s> Sitôt/RG"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","les/DA0CP0  champs/NCMP000 ,/Fc  et/CC  en/PP3CN00  fit/VMIS3S0  une/DI0FS0  espèce/NCFS000  de/SP  lac/NCMS000 ./Fp </s><s> Céleste/AQ0CS00  et/CC  sa/DP3FSS  gouvernante/NCFS000 ,/Fc  ayant/VMG0000  leurs/DP3CPP  vêtemens/NCMP000  trempés/VMP00PM ,/Fc  marchoient/VMIP3P0  dans/SP  l''/DA0CS0 ","eau/NCFS000",",/Fc  sans/SP  savoir/VMN0000  où/PR00000  porter/VMN0000  leurs/DP3CPP  pas/NCMN000 ;/Fx  car/CC  les/DA0CP0  chemins/NCMP000 ,/Fc  les/DA0CP0  plaines/NCFP000 ,/Fc  les/DA0CP0  prairies/NCFP000  ressembloient/VMIP3P0  à/SP  une/DI0FS0  vaste/AQ0CS00  mer/NCFS000 ,/Fc  dont/PR00000  on/PP3CSN0  ne/RN"
"Conversations d''une petite fille avec sa poupée: Suivies de l''histoire de la poupée","Angelina/NP00000 ./Fp </s><s> Un/DI0MS0  jour/NCMS000  elle/PP3FS00  voulut/VMIS3S0  attraper/VMN0000  un/DI0MS0  petit/AQ0MS00  poisson/NCMS000  rouge/AQ0CS00 ;/Fx  s''/PP3CN00 étant/VSG0000  penchée/VMP00SF  sur/SP  le/DA0MS0  bord/NCMS000  du/SP  bassin/NCMS000 ,/Fc  elle/PP3FS00  tomba/VMIS3S0  dans/SP  l''/DA0CS0 ","eau/NCFS000","./Fp </s><s> Le/DA0MS0  jardinier/NCMS000  de/SP  la/DA0FS0  maison/NCFS000 ,/Fc  qui/PR00000  heureusement/RG  se/PP3CN00  trouvoit/VMIP3S0  de/SP  ce/DD0MS0  côté/NCMS000 ,/Fc  la/PP3FSA0  retint/VMIS3S0  par/SP  ses/DP3CPS  jupons/NCMP000 ,/Fc  et/CC  lui/PP3CS00  sauva/VMIS3S0  la/DA0FS0  vie/NCFS000 ,/Fc  mais/CC"
"Histoire de la Révolution française, Tome 02","dans/SP  la/DA0FS0  prison/NCFS000  pour/SP  conduire/VMN0000  des/SP  prisonniers/NCMP000  à/SP  la/DA0FS0  mort/NCFS000 ;/Fx  il/PP3MSN0  apprend/VMIP3S0  que/CS  les/DA0CP0  malheureux/AQ0MN00  qu''/PR00000 il/PP3MSN0  venait/VMII3S0  égorger/VMN0000  ont/VAIP3P0  manqué/VMP00SM  d''/SP ","eau/NCFS000"," pendant/SP  vingt-deux/NCMP000  heures/NCFP000 ,/Fc  et/CC  il/PP3MSN0  veut/VMIP3S0  aller/VMN0000  tuer/VMN0000  le/DA0MS0  geôlier/NCMS000 ./Fp </s><s> Un/DI0MS0  autre/AQ0CS00  s''/PP3CN00 intéresse/VMIP3S0  à/SP  un/DI0MS0  prisonnier/NCMS000  qu''/PR00000 il/PP3MSN0  traduit/VMIP3S0  au/SP"
"Histoire de la Révolution française, Tome 02","et/CC  les/DA0CP0  Vosges/NPMP000 ,/Fc  au/SP  nord/NCMS000  par/SP  une/DI0FS0  suite/NCFS000  de/SP  places/NCFP000  fortes/AQ0FP00  dues/VMP00PF  au/SP  génie/NCMS000  de/SP  Vauban/NPMS000 ,/Fc  et/CC  par/SP  la/DA0FS0  Meuse/NP00000 ,/Fc  la/DA0FS0  Moselle/NPFS000  et/CC  divers/AQ0MN00  cours/NCFP000  d''/SP ","eau/NCFS000"," qui/PR00000 ,/Fc  combinés/VMP00PM  avec/SP  les/DA0CP0  places/NCFP000  fortes/AQ0FP00 ,/Fc  composent/VMIP3P0  un/DI0MS0  ensemble/NCMS000  d''/SP obstacles/NCMP000  suffisans/NCMP000  pour/SP  protéger/VMN0000  cette/DD0FS0  frontière/NCFS000 ./Fp </s><s> L''/DA0CS0"
"Histoire de la Révolution française, Tome 02","Argonne/NPFS000 ,/Fc  qui/PR00000  couvre/VMIP3S0  un/DI0MS0  espace/NCCS000  de/SP  treize/NCMN000  à/SP  quinze/NCMN000  lieues/NCFP000 ,/Fc  et/CC  qui/PR00000 ,/Fc  par/SP  les/DA0CP0  inégalités/NCFP000  du/SP  terrain/NCMS000 ,/Fc  le/DA0MS0  mélange/NCMS000  des/SP  bois/NCMN000  et/CC  des/SP"," eaux/NCFP000",",/Fc  est/VMIP3S0  tout/RG  à/SP  fait/NCMS000  impénétrable/AQ0CS00  à/SP  une/DI0FS0  armée/NCFS000 ,/Fc  excepté/VMP00SM  dans/SP  quelques/DI0CP0  passages/NCMP000  principaux/AQ0MP00 ./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  par/SP  cette/DD0FS0  forêt/NCFS000  que/CS  l''/DA0CS0"
"Histoire de la Révolution française, Tome 02",",/Fc  se/PP3CN00  retirant/VMG0000  par/SP  les/DA0CP0  hauteurs/NCFP000  qu''/PR00000 il/PP3MSN0  occupait/VMII3S0 ,/Fc  descendait/VMII3S0  sur/SP  leur/DP3CSP  revers/NCMN000 ,/Fc  trouvait/VMII3S0  à/SP  leur/DP3CSP  pied/NCCS000  l''/DA0CS0 Aisne/NPFS000 ,/Fc  autre/AQ0CS00  cours/NCFP000  d''/SP ","eau/NCFS000"," qui/PR00000  les/PP3CPA0  longeait/VMII3S0  par/SP  derrière/RG ,/Fc  passait/VMII3S0  deux/NCMN000  autres/AQ0CP00  ponts/NCMP000  qu''/PR00000 il/PP3MSN0  détruisait/VMII3S0 ,/Fc  et/CC  pouvait/VMII3S0  mettre/VMN0000  encore/RG  une/DI0FS0  rivière/NCFS000  entre/SP"
"Histoire de la Révolution française, Tome 02","Autrichiens/AQ0MP00  sur/SP  ses/DP3CPS  derrières/NCMP000 ,/Fc  enfermé/VMP00SM  ainsi/RG  avec/SP  quinze/NCMN000  mille/NCMP000  hommes/NCMP000  par/SP  soixante-cinq/NCMS000  mille/NCMP000 ,/Fc  par/SP  deux/NCMN000  cours/NCFP000  d''/SP ","eau/NCFS000"," et/CC  la/DA0FS0  forêt/NCFS000 ,/Fc  il/PP3MSN0  n''/RN avait/VMII3S0  plus/RN  qu''/CS à/SP  mettre/VMN0000  bas/RG  les/DA0CP0  armes/NCFP000 ,/Fc  ou/CC  à/SP  faire/VMN0000  tuer/VMN0000  inutilement/RG  jusqu''au/SP  dernier/NCMS000  de/SP  ses/DP3CPS  soldats/NCMP000 ./Fp </s><s> La/DA0FS0"
"Histoire de la Révolution française, Tome 02","de/SP  sa/DP3FSS  bouche/NCFS000 ./Fp </s><s> Comme/CS  il/PP3MSN0  ne/RN  buvait/VMII3S0  jamais/RN  une/DI0FS0  bouteille/NCFS000  de/SP  vin/NCMS000  entière/AQ0FS00  à/SP  ses/DP3CPS  repas/NCMN000  (/Fpa les/DA0CP0  princesses/NCFP000  ne/RN  buvaient/VMII3P0  que/RN  de/SP  l''/DA0CS0 ","eau/NCFS000",")/Fpt ,/Fc  il/PP3MSN0  remplissait/VMII3S0  celle/PD0FS00  dont/PR00000  il/PP3MSN0  avait/VAII3S0  bu/VMP00SM  à/SP  peu/RG  près/RG  la/DA0FS0  moitié/NCFS000 ,/Fc  avec/SP  la/DA0FS0  bouteille/NCFS000  servie/VMP00SF  par/SP  les/DA0CP0  officiers/NCCP000  de/SP  son/DP3CSS  gobelet/NCMS000 ./Fp </s>"
"Les grandes journées de la Constituante","couleurs/NCFP000 ,/Fc  accompagné/VMP00SM  du/SP  serment/NCMS000  civique/AQ0CS00  en/SP  guise/NCFS000  du/SP  serment/NCMS000  religieux/AQ0MN00 ,/Fc  ce/DD0MS0  baptême/NCMS000  laïque/AQ0FS00 ,/Fc  où/PR00000  la/DA0FS0  cocarde/NCFS000  tient/VMIP3S0  lieu/NCMS000  d''/SP ","eau/NCFS000"," et/CC  de/SP  sel/NCMS000 ,/Fc  fait/VMIP3S0  déjà/RG  songer/VMN0000  aux/SP  scènes/NCFP000  de/SP  93/Z ./Fp </s><s> Les/DA0CP0  ministres/NCMP000  des/SP  religions/NCFP000  ont/VAIP3P0  encore/RG  paru/VMP00SM  au/SP  début/NCMS000  de/SP  la/DA0FS0  cérémonie/NCFS000 ,/Fc  mais/CC"
"Les grandes journées de la Constituante",":/Fd  on/PP3CSN0  y/PP3CN00  joignoit/VMIP3S0  des/SP  viandes/NCFP000  froides/AQ0FP00  ou/CC  fumées/VMP00PF ;/Fx  on/PP3CSN0  leur/PP3CPD0  descendoit/VMIP3S0  du/SP  vin/NCMS000 ,/Fc  de/SP  l''/DA0CS0 eau-de-vie/NCFS000 ,/Fc  des/SP  liqueurs/NCFP000 ,/Fc  de/SP  l''/DA0CS0 ","eau/NCFS000"," dans/SP  des/SP  bouteilles/NCFP000  attachées/VMP00PF  à/SP  de/DF0CN0  longs/AQ0MP00  rubans/NCMP000  aux/SP  trois/NCMN000  couleurs/NCFP000 ./Fp </s><s> Ils/PP3MPN0  saisissoient/VMSP3P0  tout/RG  avec/SP  empressement/NCMS000 ,/Fc  et/CC  cela/PD0CS00"
"Observations Géologiques sur les Îles Volcaniques Explorées par l''Expédition du Beagle: Et Notes sur la Géologie de l''Australie et du Cap de Bonne-Espérance","de/SP  l''/DA0CS0 anhydride/NCMS000  carbonique/AQ0CS00  a/VAIP3S0  donc/RG  été/VSP00NC  entravé/VMP00SM  par/SP  une/DI0FS0  pression/NCFS000  de/SP  loin/RG  inférieure/AQ0FS00  à/SP  celle/PD0FS00 ,/Fc  équivalant/VMG0000  à/SP  une/DI0FS0  colonne/NCFS000  d''/SP ","eau/NCFS000"," haute/AQ0FS00  de/SP  1.708/Z  pieds/NCCP000 ,/Fc  que/CS  Sir/NPMS000  James/NPFP000  Hall/NPMS000  considérait/VMII3S0  comme/CS  nécessaire/AQ0CS00  pour/SP  empêcher/VMN0000  ce/DD0MS0  dégagement/NCMS000 ./Fp </s><s> Depuis/SP  l''/DA0CS0 époque/NCFS000  de/SP"
"Observations Géologiques sur les Îles Volcaniques Explorées par l''Expédition du Beagle: Et Notes sur la Géologie de l''Australie et du Cap de Bonne-Espérance",",/Fc  dégageaient/VMII3P0  cependant/RG  l''/DA0CS0 acide/NCMS000  carbonique/AQ0CS00  dès/SP  qu''/PR00000 on/PP3CSN0  faisait/VMII3S0  passer/VMN0000  au/SP  travers/NCMN000  du/SP  tube/NCMS000  un/DI0MS0  courant/NCMS000  d''/SP air/NCMS000  ou/CC  de/SP  vapeur/NCCS000  d''/SP ","eau/NCFS000",":/Fd  Gay-Lussac/NPMS000  attribue/VMIP3S0  ce/DD0MS0  phénomène/NCMS000  au/SP  déplacement/NCMS000  de/SP  l''/DA0CS0 acide/NCMS000  carbonique/AQ0CS00  naissant/AQ0MS00 ./Fp </s><s> La/DA0FS0  matière/NCFS000  calcaire/AQ0CS00 ,/Fc  qui/PR00000  se/PP3CN00  trouve/VMIP1S0"
"Observations Géologiques sur les Îles Volcaniques Explorées par l''Expédition du Beagle: Et Notes sur la Géologie de l''Australie et du Cap de Bonne-Espérance","quoiqu''elle/AQ0FS0  ait/VASP3S0  été/VSP00NC  chauffée/VMP00SF  dans/SP  une/DI0FS0  atmosphère/NCFS000  contenant/VMG0000  vraisemblablement/RG  une/DI0FS0  très/RG  forte/AQ0FS00  proportion/NCFS000  de/SP  vapeur/NCCS000  d''/SP ","eau/NCFS000","./Fp </s><s> Peut-être/RG  est-ce/VMIP3S0  pour/SP  cette/DD0FS0  raison/NCFS000  qu''/PR00000 elle/PP3FS00  a/VAIP3S0  conservé/VMP00SM  son/DP3CSS  acide/NCMS000  carbonique/AQ0CS00  sous/SP  cette/DD0FS0  pression/NCFS000  relativement/RG  faible/AQ0CS00"
"Observations Géologiques sur les Îles Volcaniques Explorées par l''Expédition du Beagle: Et Notes sur la Géologie de l''Australie et du Cap de Bonne-Espérance",",/Fc  et/CC  comme/CS  la/DA0FS0  plupart/NCFS000  des/SP  éruptions/NCFP000  volcaniques/AQ0CP00  sont/VSIP3P0  accompagnées/VMP00PF  du/SP  dégagement/NCMS000  de/SP  grandes/AQ0FP00  quantités/NCFP000  de/SP  vapeur/NCCS000  d''/SP ","eau/NCFS000"," et/CC  d''/SP autres/AQ0CP00  gaz/NCMN000 ,/Fc  nous/PP1CP00  trouvons/VMIP1P0  ici/RG  réunies/VMP00PF  les/DA0CP0  conditions/NCFP000  qui/PR00000 ,/Fc  suivant/SP  les/DA0CP0  idées/NCFP000  actuelles/AQ0FP00  des/SP  chimistes/NCCP000 ,/Fc  sont/VMIP3P0  les/DA0CP0"
"Observations Géologiques sur les Îles Volcaniques Explorées par l''Expédition du Beagle: Et Notes sur la Géologie de l''Australie et du Cap de Bonne-Espérance","constatée/VMP00SF  entre/SP  ce/DD0MS0  calcaire/NCMS000  terreux/AQ0MN00 ,/Fc  qui/PR00000  doit/VMIP3S0  avoir/VAN0000  été/VSP00NC  porté/VMP00SM  à/SP  une/DI0FS0  haute/AQ0FS00  température/NCFS000  dans/SP  une/DI0FS0  atmosphère/NCFS000  de/SP  vapeur/NCCS000  d''/SP ","eau/NCFS000"," et/CC  de/SP  gaz/NCMN000  divers/AQ0MN00 ,/Fc  et/CC  le/DA0MS0  calcaire/NCMS000  spathique/AQ0CS0 ,/Fc  blanc/AQ0MS00 ,/Fc  cristallin/AQ0MS00 ,/Fc  qui/PR00000  a/VAIP3S0  été/VSP00NC  formé/VMP00SM  sous/SP  une/DI0FS0  nappe/NCFS000  de/SP  lave/NCFS000  peu/RG  épaisse/AQ0FS00  (/Fpa comme/CS  à/SP"
"Observations Géologiques sur les Îles Volcaniques Explorées par l''Expédition du Beagle: Et Notes sur la Géologie de l''Australie et du Cap de Bonne-Espérance","même/AQ0CS00  paraît/VMIP3S0  beaucoup/RG  trop/RG  large/AQ0CS00  et/CC  présente/VMIP1S0  un/DI0MS0  fond/NCMS000  beaucoup/RG  trop/RG  plat/AQ0MS00  pour/SP  avoir/VAN0000  été/VSP00NC  creusée/VMP00SF  par/SP  la/DA0FS0  petite/AQ0FS00  quantité/NCFS000  d''/SP ","eau/NCFS000"," qui/PR00000  peut/VMIP3S0  tomber/VMN0000  pendant/SP  la/DA0FS0  saison/NCFS000  humide/AQ0CS00 ,/Fc  fort/RG  courte/AQ0FS00  en/SP  cette/DD0FS0  contrée/NCFS000 ,/Fc  car/CC  pendant/SP  le/DA0MS0  reste/NCMS000  de/SP  l''/DA0CS0 année/NCFS000  ces/DD0CP0  vallées/NCFP000  sont/VMIP3P0"
"Observations Géologiques sur les Îles Volcaniques Explorées par l''Expédition du Beagle: Et Notes sur la Géologie de l''Australie et du Cap de Bonne-Espérance","de/SP  toutes/DI0FP0  les/DA0CP0  roches/NCFP000  amygdaloïdes/AQ0FP0  à/SP  des/SP  gouttes/NCFP000  de/SP  calcaire/NCMS000  fondu/VMP00SM  flottant/VMG0000  dans/SP  le/DA0MS0  trapp/NCMS000  comme/CS  de/SP  l''/DA0CS0 huile/NCFS000  dans/SP  l''/DA0CS0 ","eau/NCFS000",";/Fx  cette/DD0FS0  théorie/NCFS000  est/VMIP3S0  certainement/RG  fausse/AQ0FS00 ,/Fc  mais/CC  si/CS  les/DA0CP0  roches/NCFP000  qui/PR00000  constituent/VMIP3P0  le/DA0MS0  sommet/NCMS000  de/SP  Red/NPCS000  Hill/NP00000  s''/PP3CN00 étaient/VSII3P0  refroidies/VMP00PF"
"Observations Géologiques sur les Îles Volcaniques Explorées par l''Expédition du Beagle: Et Notes sur la Géologie de l''Australie et du Cap de Bonne-Espérance","fausse/AQ0FS00 ,/Fc  mais/CC  si/CS  les/DA0CP0  roches/NCFP000  qui/PR00000  constituent/VMIP3P0  le/DA0MS0  sommet/NCMS000  de/SP  Red/NPCS000  Hill/NP00000  s''/PP3CN00 étaient/VSII3P0  refroidies/VMP00PF  sous/SP  la/DA0FS0  pression/NCFS000  des/SP"," eaux/NCFP000"," d''/SP une/DI0FS0  mer/NCFS000  peu/RG  profonde/AQ0FS00 ,/Fc  ou/CC  entre/SP  les/DA0CP0  parois/NCFP000  d''/SP un/DI0MS0  dike/NCFS000 ,/Fc  nous/PP1CP00  aurions/VAIC1P0 ,/Fc  selon/SP  toute/DI0FS0  probabilité/NCFS000 ,/Fc  une/DI0FS0  roche/NCFS000  trappéenne/AQ0FS0"
