"academic use only"

"corpus","preloaded/gutenberg20_fr"
"subcorpus","-"
"concordance size","367518"
"query","Query:[lc=""homme"" | lemma=""homme"" | morphemes=""homme""]"
"Reference","Left","KWIC","Right"
"Histoire de la Révolution française, Tome 01","les/DA0CP0  coeurs/NCMP000  honnêtes/AQ0CP00 ;/Fx  mais/CC  elle/PP3FS00  ne/RN  peut/VMIP3S0  pas/RN  bouleverser/VMN0000  la/DA0FS0  société/NCFS000 ./Fp </s><s> Mais/CC  malheureusement/RG  en/SP  1800/Z  il/PP3MSN0  y/PP3CN00  avait/VMII3S0  des/SP"," hommes/NCMP000"," qui/PR00000  pouvaient/VMII3P0  dire/VMN0000  à/SP  d''/DI0CS0 autres/AQ0CP00 :/Fd  Vous/PP2CP00  avez/VAIP2P0  égorgé/VMP00SM  mon/DP1CSS  père/NCMS000  et/CC  mon/DP1CSS  fils/NCMN000 ,/Fc  vous/PP2CP00  détenez/VMIP2P0  mon/DP1CSS  bien/NCMS000 ,/Fc  vous/PP2CP00  étiez/VMII2P0  dans/SP  les/DA0CP0  rangs/NCMP000  de/SP"
"Histoire de la Révolution française, Tome 01",",/Fc  s''/PP3CN00 est/VSIP3S0  formée/VMP00SF ,/Fc  une/DI0FS0  France/NPFS000  qui/PR00000  n''/RN a/VMIP3S0  rien/PI0CS00  de/SP  pareil/AQ0MS00  à/SP  se/PP3CN00  dire/VMN0000 ,/Fc  dans/SP  laquelle/PR0FS00  la/DA0FS0  liberté/NCFS000  est/VMIP3S0  possible/AQ0CS00 ,/Fc  parce/NCFS000  que/PR00000  nous/PP1CP00 ,/Fc"," hommes/NCMP000"," du/SP  temps/NCMN000  présent/AQ0MS00 ,/Fc  nous/PP1CP00  avons/VMIP1P0  des/SP  erreurs/NCFP000 ,/Fc  nous/PP1CP00  n''/RN avons/VMIP1P0  pas/RN  de/SP  crimes/NCMP000  à/SP  nous/PP1CP00  reprocher/VMN0000 ./Fp </s><s> M./NP00000  Andrieux/NPMN000  sorti/VMP00SM  du/SP  tribunal/NCMS000 ,/Fc"
"Histoire de la Révolution française, Tome 01","monde/NCMS000  s''/PP3CN00 en/PP3CN00  allait/VMII3S0  charmé/VMP00SM  de/SP  ce/DD0MS0  professeur/NCMS000  aimable/AQ0CS00 ,/Fc  qui/PR00000  donnait/VMII3S0  à/SP  la/DA0FS0  jeunesse/NCFS000  la/DA0FS0  meilleure/AQ0FS00  des/SP  instructions/NCFP000 ,/Fc  celle/PD0FS00  d''/SP un/DI0MS0"," homme/NCMS000"," de/SP  bien/RG ,/Fc  éclairé/VMP00SM ,/Fc  spirituel/AQ0MS00 ,/Fc  éprouvé/VMP00SM  par/SP  la/DA0FS0  vie/NCFS000 ,/Fc  épanchant/VMG0000  ses/DP3CPS  idées/NCFP000 ,/Fc  ses/DP3CPS  souvenirs/NCMP000 ,/Fc  son/DP3CSS  âme/NCFS000  enfin/RG ,/Fc  qui/PR00000  était/VMII3S0  si/RG  bonne/AQ0FS00  à/SP"
"Histoire de la Révolution française, Tome 01","à/SP  montrer/VMN0000  tout/DI0MS0  entière/AQ0FS00 ./Fp </s><s> Je/PP1CSN0  n''/RN aurais/VAIC1S0  pas/RN  achevé/VMP00SM  ma/DP1FSS  tâche/NCFS000 ,/Fc  si/CS  je/PP1CSN0  ne/RN  rappelais/VMII1S0  devant/SP  vous/PP2CP00  les/DA0CP0  opinions/NCFP000  littéraires/AQ0CP00  d''/SP un/DI0MS0"," homme/NCMS000"," qui/PR00000  a/VAIP3S0  été/VSP00NC  si/RG  long-temps/RG  l''/DA0CS0 un/PI0MS00  de/SP  nos/DP1CPP  professeurs/NCMP000  les/DA0CP0  plus/RG  renommés/VMP00PM ./Fp </s><s> M./NP00000  Andrieux/NPMN000  avait/VMII3S0  un/DI0MS0  goût/NCMS000  pur/AQ0MS00 ,/Fc  sans/SP  toutefois/RG  être/VMN0000"
"Histoire de la Révolution française, Tome 01","assez/RG  vécu/VMP00SM ,/Fc  suivant/SP  la/DA0FS0  nature/NCFS000  et/CC  suivant/SP  ses/DP3CPS  propres/AQ0CP00  désirs/NCMP000 ./Fp </s><s> Il/PP3MSN0  est/VSIP3S0  mort/VMP00SM ,/Fc  content/AQ0MS00  de/SP  laisser/VMN0000  ses/DP3CPS  deux/NCMN000  filles/NCFP000  unies/VMP00PF  à/SP  deux/NCMN000"," hommes/NCMP000"," d''/SP esprit/NCMS000  et/CC  de/SP  bien/RG ,/Fc  content/AQ0MS00  de/SP  sa/DP3FSS  médiocre/AQ0CS00  fortune/NCFS000 ,/Fc  de/SP  sa/DP3FSS  grande/AQ0FS00  considération/NCFS000 ,/Fc  content/AQ0MS00  de/SP  voir/VMN0000  la/DA0FS0  révolution/NCFS000"
"Histoire de la Révolution française, Tome 01",",/Fc  devant/SP  lequel/PR0MS00  le/DA0MS0  poète/NCCS000  s''/PP3CN00 inspire/VMIP3S0 ,/Fc  l''/DA0CS0 historien/NCMS000  observe/VMIP1S0 ,/Fc  le/DA0MS0  philosophe/NCCS000  médite/VMP00SF ./Fp </s><s> Quel/DT0MS0  temps/NCMN000 ,/Fc  quelles/DT0FP0  choses/NCFP000 ,/Fc  quels/DT0MP0"," hommes/NCMP000",",/Fc  depuis/SP  cette/DD0FS0  mémorable/AQ0CS00  année/NCFS000  1789/Z  jusqu''à/SP  cette/DD0FS0  autre/AQ0CS00  année/NCFS000  non/RG  moins/RG  mémorable/AQ0CS00  de/SP  1830/Z !/Fat </s><s> La/DA0FS0  vieille/AQ0FS00  société/NCFS000"
"Histoire de la Révolution française, Tome 01",":/Fd  génie/NCMS000 ,/Fc  héroïsme/NCMS000 ,/Fc  jeunesse/NCFS000 ,/Fc  succombent/VMIP3P0  sous/SP  la/DA0FS0  fureur/NCFS000  des/SP  factions/NCFP000 ,/Fc  qui/PR00000  s''/PP3CN00 irritent/VMIP3P0  de/SP  tout/DI0MS0  ce/PP0CNN0  qui/PR00000  charme/VMIP1S0  les/DA0CP0"," hommes/NCMP000","./Fp </s><s> Les/DA0CP0  partis/NCMP000  se/PP3CN00  suivent/VMIP3P0 ,/Fc  se/PP3CN00  poussent/VMIP3P0  à/SP  l''/DA0CS0 échafaud/NCMS000 ,/Fc  jusqu''au/SP  terme/NCMS000  que/PR00000  Dieu/NPMS000  a/VAIP3S0  marqué/VMP00SM  aux/SP  passions/NCFP000  humaines/AQ0FP00 ;/Fx  et/CC  de/SP  ce/DD0MS0  chaos/NCMN000"
"Histoire de la Révolution française, Tome 01","récit/NCMS000  de/SP  leur/DP3CSP  grandeur/NCFS000 ,/Fc  des/SP  séductions/NCFP000  attachées/VMP00PF  à/SP  leur/DP3CSP  génie/NCMS000 ,/Fc  et/CC  nous/PP1CP00  aurions/VAIC1P0  désiré/VMP00SM  connaître/VMN0000  de/SP  nos/DP1CPP  propres/AQ0CP00  yeux/NCMP000  ces/DD0CP0"," hommes/NCMP000"," puissans/AQ0MP0  et/CC  immortels/AQ0MP00 ./Fp </s><s> Eh/I  bien/RG !/Fat  messieurs/NCMP000 ,/Fc  nous/PP1CP00  avons/VAIP1P0  rencontré/VMP00SM ,/Fc  vu/VMP00SM ,/Fc  touché/VMP00SM  nous-mêmes/PP1CP00  en/SP  réalité/NCFS000  toutes/DI0FP0  ces/DD0CP0  choses/NCFP000"
"Histoire de la Révolution française, Tome 01","et/CC  immortels/AQ0MP00 ./Fp </s><s> Eh/I  bien/RG !/Fat  messieurs/NCMP000 ,/Fc  nous/PP1CP00  avons/VAIP1P0  rencontré/VMP00SM ,/Fc  vu/VMP00SM ,/Fc  touché/VMP00SM  nous-mêmes/PP1CP00  en/SP  réalité/NCFS000  toutes/DI0FP0  ces/DD0CP0  choses/NCFP000  et/CC  ces/DD0CP0"," hommes/NCMP000",";/Fx  nous/PP1CP00  avons/VAIP1P0  vu/VMP00SM  un/DI0MS0  Forum/NPMS000  aussi/RG  sanglant/AQ0MS00  que/CS  celui/PD0MS00  de/SP  Rome/NPMS000 ,/Fc  nous/PP1CP00  avons/VAIP1P0  vu/VMP00SM  la/DA0FS0  tête/NCFS000  des/SP  orateurs/NCMP000  portée/VMP00SF  à/SP  la/DA0FS0  tribune/NCFS000  aux/SP"
"Histoire de la Révolution française, Tome 01","étudient/VMIP3P0  les/DA0CP0  lois/NCFP000  du/SP  monde/NCMS000  politique/AQ0CS00 ./Fp </s><s> Pour/SP  ceux-là/PD0MP00 ,/Fc  je/PP1CSN0  crois/VMIP1S0  le/PP3MSA0  sentir/VMN0000 ,/Fc  une/DI0FS0  belle/AQ0FS00  époque/NCFS000  s''/PP3CN00 avance/VMIP1S0 ./Fp </s><s> Déjà/RG  trois/NCMN000  grands/AQ0MP00"," hommes/NCMP000",",/Fc  Laplace/NPFS000 ,/Fc  Lagrange/NPFS000 ,/Fc  Cuvier/NPMS000 ,/Fc  ont/VAIP3P0  glorieusement/RG  ouvert/VMP00SM  le/DA0MS0  siècle/NCMS000 ./Fp </s><s> Des/SP  esprits/NCMP000  jeunes/AQ0CP00  et/CC  ardens/AQ0MP0  se/PP3CN00  sont/VSIP3P0  élancés/VMP00PM  sur/SP"
"Histoire de la Révolution française, Tome 01","du/SP  globe/NCMS000  qu''/PR00000 elle/PP3FS00  habite/VMIP1S0 ./Fp </s><s> D''/SP autres/PI0CP00 ,/Fc  saisis/VMP00PM  d''/SP un/DI0MS0  ardent/AQ0MS00  amour/NCMS000  de/SP  l''/DA0CS0 humanité/NCFS000 ,/Fc  cherchent/VMIP3P0  à/SP  soumettre/VMN0000  les/DA0CP0  élémens/NCMP000  à/SP  l''/DA0CS0 ","homme/NCMS000"," pour/SP  améliorer/VMN0000  sa/DP3FSS  condition/NCFS000 ./Fp </s><s> Déjà/RG  nous/PP1CP00  avons/VAIP1P0  vu/VMP00SM  la/DA0FS0  puissance/NCFS000  de/SP  la/DA0FS0  vapeur/NCCS000  traverser/VMN0000  les/DA0CP0  mers/NCFP000 ,/Fc  réunir/VMN0000  les/DA0CP0  mondes/NCMP000 ;/Fx  nous/PP1CP00"
"Histoire de la Révolution française, Tome 01","parcourir/VMN0000  les/DA0CP0  continens/NCMP000  eux-mêmes/PP3MP00 ,/Fc  franchir/VMN0000  tous/DI0MP0  les/DA0CP0  obstacles/NCMP000  terrestres/AQ0CP00 ,/Fc  abolir/VMN0000  les/DA0CP0  distances/NCFP000 ,/Fc  et/CC  rapprochant/VMG0000  l''/DA0CS0 ","homme/NCMS000"," de/SP  l''/DA0CS0 homme/NCMS000 ,/Fc  ajouter/VMN0000  des/SP  quantités/NCFP000  infinies/AQ0FP00  à/SP  la/DA0FS0  puissance/NCFS000  de/SP  la/DA0FS0  société/NCFS000  humaine/AQ0FS00 !/Fat </s><s> A/VMIP3S0  côté/NCMS000  de/SP  ces/DD0CP0  vastes/AQ0CP00  travaux/NCMP000  sur/SP  la/DA0FS0"
"Histoire de la Révolution française, Tome 01","les/DA0CP0  continens/NCMP000  eux-mêmes/PP3MP00 ,/Fc  franchir/VMN0000  tous/DI0MP0  les/DA0CP0  obstacles/NCMP000  terrestres/AQ0CP00 ,/Fc  abolir/VMN0000  les/DA0CP0  distances/NCFP000 ,/Fc  et/CC  rapprochant/VMG0000  l''/DA0CS0 homme/NCMS000  de/SP  l''/DA0CS0 ","homme/NCMS000",",/Fc  ajouter/VMN0000  des/SP  quantités/NCFP000  infinies/AQ0FP00  à/SP  la/DA0FS0  puissance/NCFS000  de/SP  la/DA0FS0  société/NCFS000  humaine/AQ0FS00 !/Fat </s><s> A/VMIP3S0  côté/NCMS000  de/SP  ces/DD0CP0  vastes/AQ0CP00  travaux/NCMP000  sur/SP  la/DA0FS0  nature/NCFS000"
"Histoire de la Révolution française, Tome 01","qui/PR00000  l''/PP3CSA0 ont/VAIP3P0  précédé/VMP00SM ./Fp </s><s> Les/DA0CP0  esprits/NCMP000  de/SP  notre/DP1CSP  temps/NCMN000  sont/VMIP3P0  profondément/RG  érudits/AQ0MP00 ,/Fc  et/CC  ils/PP3MPN0  ont/VAIP3P0  de/SP  plus/RG  une/DI0FS0  immense/AQ0CS00  expérience/NCFS000  des/SP"," hommes/NCMP000"," et/CC  des/SP  choses/NCFP000 ./Fp </s><s> Comment/PT00000  ces/DD0CP0  deux/NCMN000  puissances/NCFP000 ,/Fc  l''/DA0CS0 érudition/NCFS000  et/CC  l''/DA0CS0 expérience/NCFS000 ,/Fc  ne/RN  féconderaient-elles/VMIC3P0  pas/RN  leur/DP3CSP  génie/NCMS000 ?/Fit </s>"
"Histoire de la Révolution française, Tome 01","s''/PP3CN00 exprima/VMIS3S0  par/SP  toutes/DI0FP0  les/DA0CP0  bouches/NCFP000 :/Fd  les/DA0CP0  partis/NCMP000  eux-mêmes/PP3MP00  furent/VMIS3P0  justes/AQ0CP00 !/Fat </s><s> Entre/SP  ces/DD0CP0  deux/NCMN000  tombes/NCFP000 ,/Fc  celle/PD0FS00  du/SP  savant/NCMS000  ou/CC  de/SP  l''/DA0CS0 ","homme/NCMS000"," politique/AQ0CS00 ,/Fc  personne/PI0CS00  n''/RN est/VSIP3S0  appelé/VMP00SM  à/SP  faire/VMN0000  son/DP3CSS  choix/NCMN000 ,/Fc  car/CC  c''/PPSCNN0 est/VMIP3S0  la/DA0FS0  destinée/NCFS000  qui/PR00000 ,/Fc  sans/SP  nous/PP1CP00 ,/Fc  malgré/SP  nous/PP1CP00 ,/Fc  dès/SP  notre/DP1CSP"
"Histoire de la Révolution française, Tome 01","LA/DA0FS0  RÉVOLUTION/NPFS000  FRANÇAISE/AQ0FS00 ./Fp </s><s> Je/PP1CSN0  me/PP1CS00  propose/VMIP1S0  d''/SP écrire/VMN0000  l''/DA0CS0 histoire/NCFS000  d''/SP une/DI0FS0  révolution/NCFS000  mémorable/AQ0CS00 ,/Fc  qui/PR00000  a/VAIP3S0  profondément/RG  agité/VMP00SM  les/DA0CP0"," hommes/NCMP000",",/Fc  et/CC  qui/PR00000  les/PP3CPA0  divise/VMIP3S0  encore/RG  aujourd''hui/RG ./Fp </s><s> Je/PP1CSN0  ne/RN  me/PP1CS00  dissimule/VMIP3S0  pas/RN  les/DA0CP0  difficultés/NCFP000  de/SP  l''/DA0CS0 entreprise/NCFS000 ,/Fc  car/CC  des/SP  passions/NCFP000  que/PR00000"
"Histoire de la Révolution française, Tome 01","que/PR00000  l''on/PP3CSN0  croyait/VMII3S0  étouffées/VMP00PF  sous/SP  l''/DA0CS0 influence/NCFS000  du/SP  despotisme/NCMS000  militaire/AQ0CS00 ,/Fc  viennent/VMIP3P0  de/SP  se/PP3CN00  réveiller/VMN0000 ./Fp </s><s> Tout-à-coup/RG  des/SP"," hommes/NCMP000"," accablés/VMP00PM  d''/SP ans/NCMP000  et/CC  de/SP  travaux/NCMP000  ont/VAIP3P0  senti/VMP00SM  renaître/VMN0000  en/SP  eux/PP3MP00  des/SP  ressentimens/NCMP000  qui/PR00000  paraissaient/VMII3P0  apaisés/VMP00PM ,/Fc  et/CC  nous/PP1CP00  les/PP3CPA0  ont/VAIP3P0"
"Histoire de la Révolution française, Tome 01","grand/AQ0MS00  éloignement/NCMS000 ./Fp </s><s> La/DA0FS0  voix/NCFN000  publique/AQ0FS00 ,/Fc  qui/PR00000  s''/PP3CN00 exprimait/VMII3S0  hautement/RG ,/Fc  lui/PP3CS00  désigna/VMIS3S0  Turgot/NPMS000 ,/Fc  de/SP  la/DA0FS0  société/NCFS000  des/SP  économistes/NCCP000 ,/Fc"," homme/NCMS000"," simple/AQ0CS00 ,/Fc  vertueux/AQ0MN00 ,/Fc  doué/VMP00SM  d''/SP un/DI0MS0  caractère/NCMS000  ferme/AQ0CS00 ,/Fc  d''/SP un/DI0MS0  génie/NCMS000  lent/AQ0MS00 ,/Fc  mais/CC  opiniâtre/AQ0CS00  et/CC  profond/AQ0MS00 ./Fp </s><s> Convaincu/VMP00SM  de/SP  sa/DP3FSS  probité/NCFS000 ,/Fc"
"Histoire de la Révolution française, Tome 01","Chalotais/NP00000 [/Fca 3/Z ]/Fct ./Fp </s><s> Calonne/NPFS000 ,/Fc  spirituel/AQ0MS00 ,/Fc  brillant/AQ0MS00 ,/Fc  fécond/AQ0MS00  en/SP  ressources/NCFP000 ,/Fc  comptait/VMII3S0  sur/SP  son/DP3CSS  génie/NCMS000 ,/Fc  sur/SP  la/DA0FS0  fortune/NCFS000  et/CC  sur/SP  les/DA0CP0"," hommes/NCMP000",",/Fc  et/CC  se/PP3CN00  livrait/VMII3S0  à/SP  l''/DA0CS0 avenir/NCMS000  avec/SP  la/DA0FS0  plus/RG  singulière/AQ0FS00  insouciance/NCFS000 ./Fp </s><s> Son/DP3CSS  opinion/NCFS000  était/VMII3S0  qu''/CS il/PP3MSN0  ne/RN  fallait/VMII3S0  point/RN  s''/PP3CN00 alarmer/VMN0000  d''/SP"
"Histoire de la Révolution française, Tome 01","l''/DA0CS0 un/PI0MS00  des/SP  plus/RG  violens/AQ0MP0  déclamateurs/NCMP000  parlementaires/AQ0CP00 ./Fp </s><s> Mais/CC  l''/DA0CS0 opposition/NCFS000  était/VSII3S0  conduite/VMP00SF  secrètement/RG  par/SP  Duport/NPMS000 ,/Fc  jeune/AQ0CS00"," homme/NCMS000"," doué/VMP00SM  d''/SP un/DI0MS0  esprit/NCMS000  vaste/AQ0CS00 ,/Fc  d''/SP un/DI0MS0  caractère/NCMS000  ferme/AQ0CS00  et/CC  persévérant/AQ0MS00 ,/Fc  qui/PR00000  seul/RG  peut-être/RG ,/Fc  au/SP  milieu/NCMS000  de/SP  ces/DD0CP0  troubles/NCMP000 ,/Fc  se/PP3CN00"
"Histoire de la Révolution française, Tome 01","<s> Mais/CC  il/PP3MSN0  fallait/VMII3S0  devancer/VMN0000  la/DA0FS0  difficulté/NCFS000  au/SP  lieu/NCMS000  d''/SP y/PP3CN00  céder/VMN0000 ,/Fc  et/CC  surtout/RG  immoler/VMN0000  des/SP  prétentions/NCFP000  nombreuses/AQ0FP00 ./Fp </s><s> Il/PP3MSN0  fallait/VMII3S0  un/DI0MS0"," homme/NCMS000"," d''/SP une/DI0FS0  conviction/NCFS000  forte/AQ0FS00 ,/Fc  d''/SP une/DI0FS0  volonté/NCFS000  égale/AQ0FS00  à/SP  sa/DP3FSS  conviction/NCFS000 ;/Fx  et/CC  cet/DD0MS0  homme/NCMS000  sans/SP  doute/NCMS000  audacieux/AQ0MN00 ,/Fc  puissant/AQ0MS00 ,/Fc  passionné/VMP00SM"
