"academic use only"

"corpus","preloaded/gaeilge2"
"subcorpus","-"
"concordance size","19448"
"query","Query:[lc=""leabhar"" | lemma_lc=""leabhar""]"
"Reference","Left","KWIC","Right"
"doc#8","naoi/Mc  ngearrdhráma/Ncmsc  agus/Cc  na/Td-p  dtrí/Mc  dhráma/Ncmsc  fhada/Aqp  a/Q-r  scríobh/Vmis  sí/Pp3fss  do/Sp  dhaoine/Ncmpc  fásta/Av|Aqp  ./Fe </s><s> Is/Cc  ar/Sp  na/Td-p  drámaí/Ncmpc  do/Sp  dhaoine/Ncmpc  fásta/Av|Aqp  a/Q-r  dhírítear/Vmip0  sa/Spa-s"," leabhar/Ncmsc"," seo/Dd  ./Fe </s><s> Scríobhadh/Vmis0|Vmih  formhór/Ncmsc  dhrámaí/Ncmpg  Mháiréad/Npf-g  d''/Sp  Amharclann/Ncfsc  na/Td-s  Mainistreach/Ncfsg  agus/Cc  mar/Sp  sin/Pd  tá/Vmip  stíl/Ncfsc  faoi/Sp  leith/Ncfsc  ag/Sp  baint/Nv  leo/Pr3-p  ./Fe </s>"
"doc#8","máthar/Ncfsg  neamhpósta/Av  agus/Cc  ceist/Ncfsc  an/Wp-q|Wpdq  ghinmhillte/Av  ./Fe </s><s> Ní/Wp-in  minic/Aqp  a/Q-i  bhíonn/Vmig  a/Dp3ms  leithéid/Ncfsc  faoi/Sp  chaibidil/Ncfsc  i/Sp  ndrámaíocht/Ncfsc  na/Td-s  Gaeilge/Npfsg  ./Fe </s><s> Sa/Spa-s"," leabhar/Ncmsc"," seo/Dd  taispeántar/Vmip0  gur/Wpdi|Wsdi  cheannródaí/Ncmsc  ab/Wsri  ea/Pp3-s  Máiréad/Npfsc  Ní/Ncmsg|Ncfsg  Ghráda/Npfsg  i/Sp  stair/Ncfsc  dhrámaíocht/Ncfsc  na/Td-s  Gaeilge/Npfsc  agus/Cc  cé/Cs  gur/Wpdi|Wsdi  leis/Sp  An/Td-s  Triail/Ncfsc  a/Q-r  bhain/Vmis"
"doc#8",",/Fi  St./Y  Brendan/Npmsc  ''s/Cc  ,/Fi  a/Q-r  bhunaigh/Vmis  Frank/Npmsc  Stephens/Npmsc  ,/Fi  nia/Npmsc|Ncmsc  le/Sp  J/Y  ./Fe </s><s> M/Y  Synge/Npmsc  ,/Fi  an/Td-s  bhliain/Ncfsc  chéanna/Aqp  ./Fe </s><s> Tá/Vmip  cuntas/Ncmsc  le/Sp  fáil/Nv  ar/Sp  an/Td-s  scoil/Ncfsc  sin/Dd  sa/Spa-s"," leabhar/Ncmsc"," ,/Fi  ''/Fa  Skeff/Npmsc  :/Fi  The/Aqp  Life/Npfsg|Npfsc|Npf-g|Npfsc  of/Ncmsc  Owen/Npmsg  Sheehy/Npmsc|Npmsg|Npmpg  Skeffington/Npmsc|Npmsg|Npmpg  1909-1970/Mn  ''/Fa  ,/Fi  le/Sp  Andrée/Npmsc  Sheehy/Npmsg|Npmpg  Skeffington/Npmsc|Npmsg|Npmpg  ./Fe </s><s> Bhí/Vmis  Owen/Npmsc  Sheehy/Npmsg|Npmpg  Skeffington/Npmsc|Npmsg|Npmpg"
"doc#8","air/Pr3ms  ag/Sp  an/Td-s  am/Ncmsc  ,/Fi  dar/Csw|Vmip  le/Sp  Ó/Sp  Ceallaigh/Npmsc  :/Fi </s><s> ba/Ws-i  ainm/Ncmsc  é/Pp3ms  a/Q-r  bhí/Vmis  bunaithe/Nv--g  ar/Sp  cheasfhocal/Ncmsc  :/Fi  ''/Fa  Come/Npmsc  back/Xf  to/Xf  Erin/Npmsc  ''/Fa  ./Fe </s><s> (/F  Sunday/Npmsc  Press/Npmsc  19/01/86/Mn  )/F </s><s> Ina/Npfsc"," leabhar/Ncmpg"," ,/Fi  Forty/Npmsc  Years/Npmsc  of/Ncmsc  Irish/Npmsg  Broadcasting/Npmsc  déanann/Vmip  Maurice/Npmsc  Gorham/Npmsc  cur/Nv|Ncmsc  síos/Rd  ar/Sp  na/Td-p  blianta/Ncfpc  a/Q-r  chaith/Vmis  Máiréad/Npfsc  ag/Sp  obair/Ncfsc  leis/Sp  an/Td-s"
"doc#8","Máiréad/Npfsc  ag/Sp  obair/Ncfsc  don/Spa-s  chomhlacht/Ncmsc  foilsitheoireachta/Ncfsg  Brún/Npmsg|Npmsc  &/Xx  Ó/Sp  Nualláin/Npmsc  agus/Cc  chuir/Vmis  sí/Pp3fss  fúithi/Pr3fs  ag/Sp  scríobh/Nv  agus/Cc  ag/Sp  aistriú/Nv"," leabhair/Ncmsg|Ncmpc"," bhunscoile/Ncfsg  ./Fe </s><s> Thóg/Vmis  sí/Pp3fss  post/Ncmsc  Risteaird/Npfsg|Npmsg  Uí/Up  Fhoghlú/Npfsg  (/F  Fiachra/Npmsc  Éilgeach/Ncfsc  )/F  ,/Fi  an/Td-s  príomheagarthóir/Ncmsc  ,/Fi  nuair/Cs  a/Q-p|Q-i|Q-r  d''/Q  éirigh/Vmis  seisean/Pp3msse  as/Pr3ms  ./Fe </s>"
"doc#8",",/Fi  Gort/Ncmsc  an/Td-s  Óir/Ncmsg  agus/Cc  Cnoc/Npmsc  an/Td-s  Óir/Ncmsg  (/F  1934/Mn  )/F  agus/Cc  i/Sp  measc/Ncmsc  na/Td-p  n-aistriúchán/Ncmpg  tá/Vmip  Stair/Ncfsc  na/Td-s  hÉireann/Npfsg  (/F  Macmillan/Npmsc  1946/Mn  )/F  atá/Vmip---r  bunaithe/Nv--g  ar/Sp"," leabhar/Ncmsc"," le/Sp  James/Npmsc  Carty/Npmsc  ./Fe </s><s> Leabhair/Ncmpc  mhúinte/Aqp  Gaeilge/Npfsg|Npfsc  is/Wpri  ea/Pp3-s  formhór/Ncmsc  na/Td-p  leabhar/Ncmpg  a/Q-r  scríobh/Vmis  sí/Pp3fss  le linn/Spc  na/Td-s  tréimhse/Ncfsg  sin/Dd  ./Fe </s><s> Ina/Npfsc  measc/Ncmsg  sin/Dd  tá/Vmip  ,/Fi"
"doc#8","Óir/Ncmsg  (/F  1934/Mn  )/F  agus/Cc  i/Sp  measc/Ncmsc  na/Td-p  n-aistriúchán/Ncmpg  tá/Vmip  Stair/Ncfsc  na/Td-s  hÉireann/Npfsg  (/F  Macmillan/Npmsc  1946/Mn  )/F  atá/Vmip---r  bunaithe/Nv--g  ar/Sp  leabhar/Ncmsc  le/Sp  James/Npmsc  Carty/Npmsc  ./Fe </s><s>","Leabhair/Ncmpc"," mhúinte/Aqp  Gaeilge/Npfsg|Npfsc  is/Wpri  ea/Pp3-s  formhór/Ncmsc  na/Td-p  leabhar/Ncmpg  a/Q-r  scríobh/Vmis  sí/Pp3fss  le linn/Spc  na/Td-s  tréimhse/Ncfsg  sin/Dd  ./Fe </s><s> Ina/Npfsc  measc/Ncmsg  sin/Dd  tá/Vmip  ,/Fi  Cúrsaí/Ncmpc  an/Td-s  Lae/Ncmsg  (/F  1932/Mn  )/F  ,/Fi  An/Td-s"
"doc#8","tá/Vmip  Stair/Ncfsc  na/Td-s  hÉireann/Npfsg  (/F  Macmillan/Npmsc  1946/Mn  )/F  atá/Vmip---r  bunaithe/Nv--g  ar/Sp  leabhar/Ncmsc  le/Sp  James/Npmsc  Carty/Npmsc  ./Fe </s><s> Leabhair/Ncmpc  mhúinte/Aqp  Gaeilge/Npfsg|Npfsc  is/Wpri  ea/Pp3-s  formhór/Ncmsc  na/Td-p"," leabhar/Ncmpg"," a/Q-r  scríobh/Vmis  sí/Pp3fss  le linn/Spc  na/Td-s  tréimhse/Ncfsg  sin/Dd  ./Fe </s><s> Ina/Npfsc  measc/Ncmsg  sin/Dd  tá/Vmip  ,/Fi  Cúrsaí/Ncmpc  an/Td-s  Lae/Ncmsg  (/F  1932/Mn  )/F  ,/Fi  An/Td-s  Réaltóg/Ncfsc  (/F  1934/Mn  )/F  ,/Fi  Foclóir/Ncmsc  Gaeilge-Béarla/Xx"
"doc#8","cúrsa/Ncmsc-e|Ncmsc  leanúna/Ncfsg  Gaeilge/Npfsg|Npfsc  (/F  1966/Mn  )/F  ./Fe </s><s> Foilsíodh/Vmm-3s|Vmis0  leagan/Ncmsc  braille/Ncmsg  de/Sp  An/Td-s  Réaltóg/Ncfsc  i/Sp  1938./Mn  Brún/Npmsc  &/Xx  Ó/Sp  Nualláin/Npmsc  a/Q-p|Q-i|Q-r  d''/Q  fhoilsigh/Vmis  formhór/Ncmsc  na/Td-p"," leabhar/Ncmpg"," sin/Dd  ach/Cs  d''/Q  fhoilsigh/Vmis  Comhlacht/Ncmsc  Oideachais/Ncmsg  na/Td-s  hÉireann/Npfsg  cuid/Ncfsc  acu/Pr3-p  freisin/Rg  ./Fe </s><s> Chaith/Vmis  Máiréad/Npfsc  blianta/Ncfpg  fada/Aqp  mar/Sp  eagarthóir/Ncmsc  ar/Sp"
"doc#8",",/Fi  réchúiseach/Aqp  ./Fe </s><s> Ba/Ws-i  chuma/Aqp  cén/Pq--s  t-ábhar/Ncmsc  a/Q-r  bhí/Vmis  idir/Sp  lámha/Ncfpc  aici/Pr3fs  ,/Fi  chaitheadh/Vmih  sí/Pp3fss  gach/Dq  dúthracht/Ncfsc  le/Sp  barr/Ncmsc  feabhais/Ncmsg  a/Sp  chur/Nv  ar/Sp  na/Td-p"," leabhair/Ncmpc"," ''/Fa  (/F  Máiréad/Npfsc  Ní/Ncmsg|Ncfsg  Ghráda/Npfsg  ,/Fi  ''/Fa  Moladh/Vmis0  ''/Fa  )/F  ./Fe </s><s> Chomh/Ri  maith/Aqp  leis/Sp  na/Td-p  téacsanna/Ncmpc  foghlamtha/Aqp|Av  Gaeilge/Npfsg|Npfsc  a/Sp  scríobh/Nv  Máiréad/Npf-g|Npfsc  ,/Fi  scríobh/Vmis  sí/Pp3fss  thart/Rd"
"doc#8","le/Sp  Frank/Npmsc  Ó/Sp  Brien/Npmsc  (/F  1969/Mn  )/F  ./Fe </s><s> I/Mr  1940/Mn  scríobh/Vmis  Máiréad/Npfsc  an/Td-s  t-úrscéal/Ncmsc  Manannán/Ncmsc  a/Q-p|Q-i|Q-r  d''/Q  fhoilsigh/Vmis  Oifig/Ncfsc  an/Td-s  tSoláthair/Ncmsg  agus/Cc"," leabhar/Ncmsc"," gearrscéalta/Ncmpg  chomh/Ri  maith/Aqp  ,/Fi  An/Td-s  Bheirt/Npfsg  Deartháir/Ncmsc  agus/Cc  Scéalta/Ncmpc  eile/Dd  a/Q-p|Q-i|Q-r  d''/Q  fhoilsigh/Vmis  Oifig/Ncfsc  an/Td-s  tSoláthair/Ncmsg  i/Sp  1939./Mn  Is/Wpri  cinnte/Aqc"
"doc#8","Oifig/Ncfsc  an/Td-s  tSoláthair/Ncmsg  i/Sp  1939./Mn  Is/Wpri  cinnte/Aqc  gur/Wpdi|Wsdi  ceannródaí/Ncmsc  ab/Wsri  ea/Pp3-s  í/Pp3fs  ó/Sp  thaobh/Ncmsc  cúrsaí/Ncmpg  scríbhneoireachta/Ncfsg  de/Pr3ms  ./Fe </s><s> Ag/Sp  labhairt/Nv  faoin/Spa-s"," leabhar/Ncmsc"," Manannán/Ncmsc  dó/Pr3ms  ,/Fi  deir/Vmip  Éamon/Npmsc  Ó/Sp  Ciosáin/Npmsc  ina/Spp-s  aiste/Ncfsc|Ns-s  :/Fi </s><s> Is/Wp-i  dócha/Aqc  gurb/Wpdi  é/Pp3ms  seo/Dd  an/Td-s  chéad/Mo  leabhar/Ncmsc  dá/Spp-s  short/Ncmsc  a/Q-r  scríobhadh/Vmih  i/Sp  nGaeilge/Npfsc  ./Fe </s><s> Is/Wp-i  é/Pp3ms  sin/Dd"
"doc#8","de/Pr3ms  ./Fe </s><s> Ag/Sp  labhairt/Nv  faoin/Spa-s  leabhar/Ncmsc  Manannán/Ncmsc  dó/Pr3ms  ,/Fi  deir/Vmip  Éamon/Npmsc  Ó/Sp  Ciosáin/Npmsc  ina/Spp-s  aiste/Ncfsc|Ns-s  :/Fi </s><s> Is/Wp-i  dócha/Aqc  gurb/Wpdi  é/Pp3ms  seo/Dd  an/Td-s  chéad/Mo"," leabhar/Ncmsc"," dá/Spp-s  short/Ncmsc  a/Q-r  scríobhadh/Vmih  i/Sp  nGaeilge/Npfsc  ./Fe </s><s> Is/Wp-i  é/Pp3ms  sin/Dd  ,/Fi  ficsean/Ncmsc  eolaíochta/Ncfsg  ./Fe </s><s> (/F  T/Y  &/Xx  B/Y  ,/Fi  lch/Xx  ./Fe </s><s> 179/Mn  )/F </s><s> Is/Cc|Wp-i  faoi/Sp  thuras/Ncmsc  go/Sp  pláinéad/Ncmsc  eile/Dd  atá/Vmip---r  sé/Pp3mss  ./Fe </s><s> Is/Wp-i"
"doc#8","could/Ncmsc  read/Ncmsc  !/Fe </s><s> I/Mr  found/Ncmsc  it/Ncmsg  fun/Ncmsc  and/Ncmsc  it/Ncmsg  amused/Ncfsc  me/Xf  to/Xf  write/Av  it/Ncmpc|Ncmsg  (/F  Agallamh/Ncmsc  le/Sp  Catherine/Npfsc  Rynne/Npmsg|Npmpg  ,/Fi  Playwrights/Xx  64/Mn  )/F </s><s> Taispeánann/Vmip  an/Td-s"," leabhar/Ncmsc"," gearrscéalta/Ncmpg  An/Td-s  Bheirt/Npfsg  Deartháir/Ncmsc  agus/Cc  Scéalta/Ncmpc  Eile/Dd  ,/Fi  an/Td-s  tsuim/Ncfsc  a/Q-r  bhí/Vmis  ag/Sp  Máiréad/Npfsc  sa/Spa-s  pholaitíocht/Ncfsc  ./Fe </s><s> Baineann/Vmip  formhór/Ncmsc  na/Td-p"
"doc#8","in/Sp  Éirinn/Npfsd  nó/Cc  i/Sp  Sasana/Npmsc|Npfsc  í/Pp3fs  agus/Cc  níos/Uc  deireanaí/Aqc  ,/Fi  an/Td-s  cháil/Ncfsc|Ncmsg  a/Q-r  bhain/Vmis  sí/Pp3fss  amach/Rd  mar/Sp  dhrámadóir/Ncmsc  ./Fe </s><s> Scríobh/Vmm-2s|Vmis  Tim/Npmsc  Pat/Npmsc  Coogan/Npmsc  ina/Spp-p|Spp-s"," leabhar/Ncmsc"," Ireland/Npmsg  Since/Ncfsg  The/Aq-fsc|Aq-fsv  Rising/Npmsc  ,/Fi </s><s> Among/Npmsc  writers/Xf  in/Sp  Irish/Npmsc  there/Ncfsc  is/Cc  at/Vmis  least/Ncmsc  one/Xf  outstanding/Ncfsc  playwright/Xf  ,/Fi  Máiréad/Npfsc  Ní/Ncmsg|Ncfsg  Ghráda/Npfsg  ./Fe </s><s> A/Dp3fs"
"doc#8",")/F  ./Fe </s><s> ''/Fa </s><s> Déanann/Vmip  Ó/Sp  Cíosáin/Npmsc  tagairt/Nv|Ncfsc  do/Sp  Frank/Npmsc  Gallagher/Npmsc  chomh/Ri  maith/Aqp  :/Fi </s><s> Tá/Vmip  an/Td-s  dráma/Ncmsc  bunaithe/Av  ar/Sp  Days/Npmsc  of/Ncmsc  Fear/Ncmpg  le/Sp  Frank/Npmsc  Gallagher/Npmsc  ,/Fi"," leabhar/Ncmsc"," faoi/Sp  stailceanna/Ncfpc  ocrais/Ncmsg  faoi/Sp  leith/Ncfsc  agus/Cc  stailceanna/Ncfpc  ocrais/Ncmsg  i/Sp  gcoitinne/Ncfsc  ./Fe </s><s> (/F  Máiréad/Npfsc  Ní/Ncmsg|Ncfsg  Ghráda/Npfsg  agus/Cc  a/Dp3-p  Saothar/Ncmsc  Liteartha/Aqp  ,/Fi"
"doc#8","go/Q-s  raibh/Vmis---d|Vmsp  tionchar/Ncmsc  ag/Sp  Days/Npmsc  of/Ncmsc  Fear/Ncmpg  ar/Sp  Stailc/Ncfsc  Ocrais/Ncmsg  agus/Cc  ós/Csw  rud/Ncmsc  é/Pp3ms  go/Cs  luann/Vmip  Ó/Sp  Ciosáin/Npmsc  go/Cs  bhfuil/Vmip---d  Stailc/Ncfsc  Ocrais/Ncmsg  bunaithe/Av  ar/Sp"," leabhar/Ncmsc"," Gallagher/Npmsc  ,/Fi  tá/Vmip  an/Td-s  seans/Ncmsc  ann/Pr3ms  gur/Q--s  chabhraigh/Vmis  Gallagher/Npmsc  le/Sp  Ní/Nv  Ghráda/Npfsg  ,/Fi  nó/Cc  ar/Sp  a/Dp3ms  laghad/Ncmsc  go/Q-s  raibh/Vmis---d|Vmsp  cead/Ncmsc  aici/Pr3fs  an/Td-s  dráma/Ncmsc  a/Sp  bhunú/Nv  ar/Sp  an/Td-s"
"doc#8","Gallagher/Npmsc  ,/Fi  tá/Vmip  an/Td-s  seans/Ncmsc  ann/Pr3ms  gur/Q--s  chabhraigh/Vmis  Gallagher/Npmsc  le/Sp  Ní/Nv  Ghráda/Npfsg  ,/Fi  nó/Cc  ar/Sp  a/Dp3ms  laghad/Ncmsc  go/Q-s  raibh/Vmis---d|Vmsp  cead/Ncmsc  aici/Pr3fs  an/Td-s  dráma/Ncmsc  a/Sp  bhunú/Nv  ar/Sp  an/Td-s"," leabhar/Ncmsc"," ./Fe </s><s> Is/Wp-i  dialann/Ncfsc  é/Pp3ms  Days/Npmsc  of/Ncmsc  Fear/Ncmpg  atá/Vmip---r  bunaithe/Nv--g  ar/Sp  an/Td-s  stailc/Ncfsc  ocrais/Ncmsg  i/Sp  Mountjoy/Npmsc  in/Sp  Aibreán/Ncmsc  1922,/Mn  a/Q-r  raibh/Vmis---n  Gallagher/Npmsc  féin/Px  páirteach/Aqp"
