"academic use only"

"corpus","preloaded/gaeilge2"
"subcorpus","-"
"concordance size","2553"
"query","Query:[lc=""cat"" | lemma_lc=""cat""]"
"Reference","Left","KWIC","Right"
"doc#14",",/Fi  ''/Fa  arsa/Vmis  Tomás/Npmsc  ,/Fi  ''/Fa  ach/Cs  ar/Sp  ndóigh/Ncfsc  is/Wpri  ann/Pr3ms  a/Q-r  bhíodar/Vmis3p  ag/Sp  fanacht/Nv  ,/Fi  agus/Cc  ní/Qn  fhéadfaidís/Vmc-3p-n  chuile/Dq  chat/Ncmsc  a/Sp  ligean/Nv  as/Sp  an/Td-s  mála/Ncmsc  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Cén/Pq--s  sórt/Ncmsc"," cait/Ncmsg"," atá/Vmip---r  i/Sp  gceist/Ncfsc  agat/Pr2-s  ?/Fq </s><s> ''/Fa </s><s> ''/Fa  Cat/Npmsc  fir/Ncmsg  ,/Fi  ''/Fa  a/Q-r  dúirt/Vmis  Micí/Npmsc  ./Fe </s><s> ''/Fa  Ghabhfadh/Vmc  an/Td-s  seanleaid/Ncmsc  sin/Dd  suas/Rd  ar/Sp  bhalla/Ncmsc  cloiche/Ncfsg  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Ag/Sp  magadh/Nv  atá/Vmip---r  tú/Pp2-s  anois/Rg"
"doc#14","is/Wpri  ann/Pr3ms  a/Q-r  bhíodar/Vmis3p  ag/Sp  fanacht/Nv  ,/Fi  agus/Cc  ní/Qn  fhéadfaidís/Vmc-3p-n  chuile/Dq  chat/Ncmsc  a/Sp  ligean/Nv  as/Sp  an/Td-s  mála/Ncmsc  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Cén/Pq--s  sórt/Ncmsc  cait/Ncmsg  atá/Vmip---r  i/Sp  gceist/Ncfsc  agat/Pr2-s  ?/Fq </s><s> ''/Fa </s><s> ''/Fa"," Cat/Npmsc"," fir/Ncmsg  ,/Fi  ''/Fa  a/Q-r  dúirt/Vmis  Micí/Npmsc  ./Fe </s><s> ''/Fa  Ghabhfadh/Vmc  an/Td-s  seanleaid/Ncmsc  sin/Dd  suas/Rd  ar/Sp  bhalla/Ncmsc  cloiche/Ncfsg  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Ag/Sp  magadh/Nv  atá/Vmip---r  tú/Pp2-s  anois/Rg  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Sin/Pd  é/Pp3ms  an/Td-s  cháil/Ncfsc|Ncmsg  atá/Vmip---r  air/Pr3ms"
"doc#14","./Fe </s><s> B''/Ws-i  fhéidir/Ns-s  go/Q-s  raibh/Vmis---d|Vmsp  sé/Pp3mss  in/Sp  am/Ncmsc  aige/Pr3ms  a/Dp3ms  chos/Ncfsc  a/Sp  chur/Nv  síos/Rd  ,/Fi  a/Dp3ms  neamhspleáchas/Ncmsc  a/Sp  thaispeáint/Nv  ar/Sp|Qq-s|Q-p|Q-is  deireadh/Vmih|Ncmsc  ./Fe </s><s> Sin/Pd  é/Pp3ms  a/Q-r  chuirfeadh/Vmc  an/Td-s"," cat/Ncmsc"," i/Sp  measc/Ncmsc  na/Td-p  gcolúr/Ncmpg  ,/Fi  mar/Cs  a/Dp3fs|Q-p|Q-i|Q-r  deir/Vmip|Ncfsc  an/Td-s  Béarla/Ncmsc  ./Fe </s><s> Níorbh/Ws-in  é/Pp3ms  deireadh/Ncmsc  an/Td-s  tsaoil/Ncmsg  éa/Ncfpc  chuimhnigh/Vmis  sé/Pp3mss  ,/Fi  nuair/Cs  nach/Qnr  bhfuair/Vmis  Eibhlín/Npfsc  a/Dp3fs"
"doc#14","aon/Mc|Dq  rud/Ncmsc  eile/Dd  ./Fe </s><s> Tar éis/Spc  tamaill/Ncmsg  d''/Q  fhiafraigh/Vmis  Tomás/Npmsc  di/Pr3fs  :/Fi </s><s> ''/Fa  Cén/Pq--s  fáth/Ncmsc  a/Q-i  bhfuil/Vmip---d  tú/Pp2-s  mar/Sp  sin/Pd  ?/Fq </s><s> ''/Fa </s><s> ''/Fa  Nílim/Vmip1s-n  mar/Sp  sin/Pd  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Is/Wp-i  cosúil/Aqp  thú/Pp2-s  le/Sp"," cat/Ncmsc"," ar/Sp  bharr/Ncmsc  an/Td-s  tsoirn/Ncmsg  ,/Fi  ta/Xf  tú/Pp2-s  chomh/Ri  corrthónach/Aqp  sin/Dd  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Breathnaigh/Vmm-2s  ort/Pr2-s  féin/Px  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Tá/Vmip  rud/Ncmsc  eicínt/Ncfsc  ag/Sp  cur/Nv  as/Sp|Pr3ms  duit/Pr2-s  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Níl/Vmip---n  ,/Fi  ''/Fa  a/Q-r  dúirt/Vmis"
"doc#15","dheoidh/Ncfsc  ./Fe </s><s> ''/Fa  Bhuel/I  ,/Fi  do/Sp  bharúil/Ncfsc  ar/Sp  an/Td-s  ghúna/Ncmsc  ,/Fi  ''/Fa  Réamainn/Npmsc  ?/Fq </s><s> ''/Fa </s><s> ''/Fa  Tá/Vmip  sé/Pp3mss  go/Ua  deas/Aqp  ./Fe </s><s> ''/Fa </s><s> ''''/Fa  Tá/Vmip  sé/Pp3mss  go/Ua  deas/Aqp  ./Fe </s><s> ''/Fa  Níos/Uc  mó/Aqc  samhlaíochta/Ncfsg  a/Q-r  bheadh/Vmc  ag/Sp"," cat/Ncmsc"," marbh/Aq-msc  ná/Cc  mar/Cs  atá/Vmip---r  agat/Pr2-s  .../F  Is/Wpri  tú/Pp2-s  an/Td-s  múinteoir/Ncmsc  Béarla/Ncmsg  .../F  ''/Fa  Tá/Vmip  sé/Pp3mss  go/Ua  deas/Aqp  ''/Fa  .../F  ''/Fa </s><s> ''/Fa  Tá/Vmip  ./Fe </s><s> An/Qq  bhfuilimid/Vmip1p-d  réidh/Aqp  ?/Fq </s><s> ''/Fa </s><s> ''/Fa  Fan/Vmm-2s  go/Cs"
"doc#16","tú/Pp2-s  ceiliúr/Ncmsc  pósta/Av  ormsa/Pr1-s-e  mar/Sp  sin/Pd  ?/Fq </s><s> ''/Fa </s><s> ''/Fa  Tuigeann/Vmip  tú/Pp2-s  féin/Px  cén/Pq--s  fáth/Ncmsc  ./Fe </s><s> D''/Q  éirigh/Vmis  mé/Pp1-s  ceanúil/Aqp  ort/Pr2-s  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Ceanúil/Aqp  ?/Fq </s><s> Éiríonn/Vmip  tú/Pp2-s  ceanúil/Aqp  ar/Sp"," chat/Ncmsc"," !/Fe </s><s> Cad/Pq  faoin/Spa-s  ghrá/Ncmsg  ?/Fq </s><s> ''/Fa </s><s> ''/Fa  Is/Wp-i  ea/Pp3-s  ,/Fi  thit/Vmis  mé/Pp1-s  i/Sp  ngrá/Ncmsc  leat/Pr2-s  ./Fe </s><s> ''/Fa </s><s> Lá/Npmsc  eile/Dd  agus/Cc  leagan/Ncmsc  eile/Dd  den/Spa-s  chomhrá/Ncmsc  céanna/Aqp  ar/Sp  siúl/Nv  acu/Pr3-p  ,/Fi  dúirt/Vmis  sé/Pp3mss  :/Fi </s><s> ''/Fa  Phós/Vmis  mé/Pp1-s"
"doc#16","leis/Sp  an/Td-s  chlann/Ncfsc  a/Q-i  saolaíodh/Vmih  di/Pr3fs  i/Sp  gCeanada/Npmpg  ,/Fi  agus/Cc  dairt/Ncfsc  uamhain/Ncmsg  ag/Sp  rith/Nv  trína/Spp-s  colainn/Ncfsc  go/Cs  mbrisfeadh/Vmc  an/Td-s  dúchas/Ncmsc  trí/Ncmsg  shúile/Ncfsg|Ncfpc  an/Td-s"," chait/Ncmpc"," ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> ?/Fq </s><s> An/Wp-q|Wpdq  mó/Aqc|Aqp  Sabóid/Ncfsc  a/Q-p|Q-i|Q-r  d''/Q  athléigh/Vmis  sí/Pp3fss  scéal/Ncmsc  Cháin/Ncfsc  is/Wpri  Áibil/Npmsc  ina/Spp-s  Bíobla/Ncmsc  ?/Fq </s><s> Bás/Ncmsc  le/Sp  hadhairt/Ncfsc  -/Fb  ar/Sp  eagla/Ncfsc  na/Td-s  míthuisceana/Ncfsg  -/Fb  a/Q-p|Q-i|Q-r  fuair/Vmis  sise/Pp3fsse"
"doc#16","LYNDON/Xx  ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> BELIAL/Ncmsc  ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> CASANOVA/Ncmpc  an/Td-s  CHAMPAIS/Ncfsc  ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> DMITRI/Ncfsc  ,/Fi  duine/Ncmsc  de/Sp  na/Td-p  DEARTHÁIREACHA/Ncmpc  KARAMAZOV/Xx  ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> FALSTAFF/Ncmsc  ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> FRITZ/Y"," CAT/Ncmsc|Npmsc"," ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> PAN/Y  ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> PORNEIUS/Ncmsc  ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> VATHEK/Xx  ./Fe </s><s> ./Fe </s><s> ./Fe </s><s> Tá/Vmip  an/Td-s  Seanghabhar/Ncmsc  i mbun/Spc  aicsin/Ncmsg  !/Fe </s><s> Cuir/Vmm-2s  i/Sp  bhfolach/Ncmsc  do/Sp  chuid/Ncfsc  ban/Ncfpg  !/Fe </s><s> Cuir/Vmm-2s  crios/Ncmsc"
"doc#17","de/Pr3ms  ./Fe </s><s> Ina/Npfsc  lámh/Ncfsc  dheas/Aq-fsc  bhí/Vmis  deoch/Ncfsc  ildaite/Aqp  ,/Fi  manglam/Ncmsc  ,/Fi  a/Q-r  bhí/Vmis  á/Spp-s  ól/Nv  aici/Pr3fs  go/Ua  mall/Aqp  ,/Fi  í/Pp3fs  ag/Sp  breathnú/Nv  ar/Sp  na/Td-p  daoine/Ncmpc  ag/Sp  siúl/Nv  na/Td-s  sráide/Ncfsg  agus/Cc  ar/Sp  na/Td-p"," cait/Ncmpc"," ag/Sp  dul/Nv  suas/Rd  ar/Sp  bhoird/Ncmpc  na/Td-s  bialainne/Ncfsg  trasna/Sp  an/Td-s  bhóthair/Ncmsg  uaithi/Pr3fs  ./Fe </s><s> Cait/Ncmpc  fhada/Ncmpv  thanaí/Aqp  a/Q-r  bhí/Vmis  iontu/Pr3-p  siúd/Pd  ach/Cs  is/Wpri  ag/Sp  cuimhneamh/Nv  ar/Sp  an/Td-s"
"doc#17",",/Fi  í/Pp3fs  ag/Sp  breathnú/Nv  ar/Sp  na/Td-p  daoine/Ncmpc  ag/Sp  siúl/Nv  na/Td-s  sráide/Ncfsg  agus/Cc  ar/Sp  na/Td-p  cait/Ncmpc  ag/Sp  dul/Nv  suas/Rd  ar/Sp  bhoird/Ncmpc  na/Td-s  bialainne/Ncfsg  trasna/Sp  an/Td-s  bhóthair/Ncmsg  uaithi/Pr3fs  ./Fe </s><s>","Cait/Ncmpc"," fhada/Ncmpv  thanaí/Aqp  a/Q-r  bhí/Vmis  iontu/Pr3-p  siúd/Pd  ach/Cs  is/Wpri  ag/Sp  cuimhneamh/Nv  ar/Sp  an/Td-s  mbéile/Ncmsc  a/Q-r  bhí/Vmis  acu/Pr3-p  san/Spa-s  áit/Ncfsc  sin/Dd  cúpla/Ncmsc  oíche/Ncfsg  roimhe/Pr3ms  a/Q-r  bhí/Vmis  sí/Pp3fss  ./Fe </s><s> ''/Fa  Is/Cc  dóigh/Vmm-2s|Ncfsc  go/Q-s"
"doc#17","a/Q-r  bhí/Vmis  iontu/Pr3-p  siúd/Pd  ach/Cs  is/Wpri  ag/Sp  cuimhneamh/Nv  ar/Sp  an/Td-s  mbéile/Ncmsc  a/Q-r  bhí/Vmis  acu/Pr3-p  san/Spa-s  áit/Ncfsc  sin/Dd  cúpla/Ncmsc  oíche/Ncfsg  roimhe/Pr3ms  a/Q-r  bhí/Vmis  sí/Pp3fss  ./Fe </s><s> ''/Fa  Is/Cc  dóigh/Vmm-2s|Ncfsc  go/Q-s  raibh/Vmis---d|Vmsp  na/Td-p"," cait/Ncmpc"," ar/Sp  an/Td-s  mbord/Ncmsc  an/Td-s  lá/Ncmsc  sin/Dd  freisin/Rg  ,/Fi  ''/Fa  a/Q-r  cheap/Vmis  sí/Pp3fss  ./Fe </s><s> ''/Fa  Tá/Vmip  súil/Ncfsc  agam/Pr1-s  nár/Qnrs  chac/Vmis---n  siad/Pp3-ps  sna/Spa-p  dinnéir/Ncmpc  ./Fe </s><s> ''/Fa  Chuimhnigh/Vmis  sí/Pp3fss  gur/Q--s  bhain/Vmis  siad/Pp3-ps  an-/Ncmsc"
"doc#17","?/Fq </s><s> ''/Fa  a/Q-p|Q-i|Q-r  d''/Q  fhiafraigh/Vmis  Stephanie/Npfsc  de/Pr3ms  ,/Fi  ag/Sp  breathnú/Nv  timpeall/Rd  uirthi/Pr3fs  ,/Fi  ''/Fa  daoine/Ncmpc  leathnocht/Ncmpg  ,/Fi  an/Td-s  dinnéar/Ncmsc  ag/Sp  róstáil/Nv  in aice/Spc  linn/Ncfpg  ,/Fi"," cait/Ncmpc"," suas/Rd  is/Wpri  anuas/Rd  ar/Sp  na/Td-p  boird/Ncmpc  sna/Spa-p  bialanna/Ncfpc  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Is/Cc  maith/Vmm-2s  le/Sp  daoine/Ncmpc  caighdeán/Ncmpg  áirithe/Av  a/Sp  choinneáil/Nv  ./Fe </s><s> ''/Fa </s><s> D''/Q  ith/Vmis  siad/Pp3-ps  an/Td-s"
"doc#18","leis/Pr3ms  anois/Rg  é/Pp3ms  ,/Fi  mar/Cs  ní/Qn  bheadh/Vmc----n  sé/Pp3mss  ach/Cs  ag/Sp  cur/Nv  go/Ua  leor/Aqp  as/Sp|Pr3ms  di/Pr3fs  le/Sp  í/Pp3fs  a/Dp3ms  fheiceál/Ncmsc  ./Fe </s><s> Bhí/Vmis  na/Td-p  Jefferson/Npmsc  ''s/Cc  ag/Sp  faire/Nv  uirthi/Pr3fs  anois/Rg  mar/Cs  bheadh/Vmc"," cat/Ncmsc"," ag/Sp  faire/Nv  ar/Sp  luch/Ncfsc  ./Fe </s><s> Tharraing/Vmis  sé/Pp3mss  siar/Rd  go/Ua  mór/Aqp  ann/Pr3ms  féin/Px  ./Fe </s><s> Bhí/Vmis  sé/Pp3mss  anois/Rg  sa/Spa-s  gcaoi/Ncfsc  nár/Wsrin  b''/Ws-i  fhéidir/Ns-s  leis/Sp  an/Td-s  saol/Ncmsc  mór/Aq-msc  urchóideach/Aq-msc  ,/Fi"
"doc#19","iad/Pp3-p  Áine/Npfsc  agus/Cc  Mairéad/Npmsc  a/Q-r  dhéanfadh/Vmc  teagmháil/Ncfsc  le/Sp  Bidín/Ncmsc  i/Sp  dtosach/Ncmsc  ./Fe </s><s> Ní/Wp-in  hé/Pp3ms  go/Q-s  raibh/Vmis---d|Vmsp  sé/Pp3mss  ag/Sp  eiteachtáil/Nv  ''/Fa  an/Td-s  cloigín/Ncmsc  a/Sp  chur/Nv  ar/Sp  an/Td-s"," gcat/Ncmsc"," ,/Fi  ''/Fa  mar/Cs  a/Q-r  dúirt/Vmis  bean/Ncfsc  an/Td-s  dochtúra/Ncmsg  ag/Sp  an/Td-s  gcruinniú/Ncmsc  ./Fe </s><s> Cheap/Vmis  seisean/Pp3msse  gurbh/Wsdi  fhearr/Aqc  a/Q-p|Q-i|Q-r  d''/Q  éireodh/Vmc  le/Sp  mná/Ncfpc  i/Sp  gcás/Ncmsc  mar/Sp  sin/Pd  ./Fe </s><s> Shíl/Vmis  siadsan/Pp3-pse"
"doc#20","ag/Sp  muintir/Ncfsc  na/Td-s  háite/Ncfsg  i/Sp  gcónaí/Ncmsc  ar/Sp  Shéimín/Ncmsc  Buí/Npmsg  agus/Cc  ní/Qn  raibh/Vmis---n  Dáithí/Npmsc  le/Sp  moladh/Vmis0  ach/Cs  oiread/Ns-s  ,/Fi  ach/Cs  céard/Pq  a/Q-r  dhéanfadh/Vmc  mac/Ncmsc  an/Td-s"," chait/Ncmsg"," ach/Cs  luch/Ncfsc  a/Sp  mharú/Nv  ?/Fq </s><s> Coiscéim/Ncfsc  ní/Qn  shiúlfadh/Vmis0|Vmih|Vmc  sé/Pp3mss  le/Sp  Dáithí/Npmsc  arís/Rg  ./Fe </s><s> B''/Ws-i  fhéidir/Ns-s  nár/Wsrin  mhiste/Aqp  leis/Pr3ms  beannú/Nv  dó/Pr3ms  sa/Spa-s  gcosán/Ncmsc  ,/Fi  ach/Cs  b''/Ws-i  in/Sp  é/Pp3ms  a/Q-r"
