"academic use only"

"corpus","preloaded/gaeilge2"
"subcorpus","-"
"concordance size","2916"
"query","Query:[lc=""madra"" | lemma_lc=""madra""]"
"Reference","Left","KWIC","Right"
"doc#12","dúirt/Vmis  siad/Pp3-ps  a/Dp3ms  dhath/Ncmsc  le/Sp  Frankie/Npmsc  ,/Fi  ach/Cs  nuair/Cs  a/Q-r  luaigh/Vmis  Gerald/Npmsc  ní ba/Uc  dhéanaí/Aqc  gurbh/Wsdi  fhéidir/Ns-s  go/Q-s  raibh/Vmis---d|Vmsp  an/Td-s  ceart/Ncmsc  ag/Sp  Frankie/Npmsc  ,/Fi  íde/Npfsc  na/Td-p"," madraí/Ncmpg"," (/F  is/Wpri  na/Td-s  muc/Ncfsc  !/Fe </s><s> )/F  a/Q-r  thug/Vmis  an/Td-s  t-athair/Ncmsc  dó/Pr3ms  ./Fe </s><s> Ag/Sp  géilleadh/Vmis0  do/Sp  dhramhaíl/Ncfsc  chainte/Ncfsg  is/Wpri  cháinte/Av  na/Td-p  nAlbanach/Ncmsc  a/Q-r  bhí/Vmis  Gerald/Npmsc  ,/Fi  dá/Cs"
"doc#12","áit/Ncfsc  dósan/Pr3ms-e  i/Sp  do/Dp2-s  shaol/Ncmsc  ./Fe </s><s> Ach/Cs  níor/Ws-in  mhaith/Vmis|Aqp|Ncfsc  leat/Pr2-s  é/Pp3ms  go/Cs  bhféadfadh/Vmc  Jackie/Npmsc  filleadh/Nv|Ncmsc  abhaile/Rd  is/Wpri  a/Sp  insint/Nv  do/Sp  dhaoine/Ncmpc  gur/Q--s  tugadh/Vmis0  íde/Npfsc  na/Td-p"," madraí/Ncmpg"," is/Wpri  na/Td-s  muc/Ncfsc  dó/Pr3ms  agus/Cc  é/Pp3ms  ag/Sp  airneáil/Nv  ag/Sp  teach/Ncmsc  fir/Ncmsg  de/Sp  bhunadh/Ncmsc  Dhoire/Npmsg  i/Sp  mBaile/Npmpg  Átha/Npmsc|Npmsg  Cliath/Npmsc  ./Fe </s><s> Ní/Wp-in  hé/Pp3ms  gur/Wpdi|Wsdi  ábhar/Ncmsc  imní/Ncfsg  duit/Pr2-s  é/Pp3ms  go/Cs  mbeadh/Vmc  smál/Ncmsc"
"doc#14","tú/Pp2-s  ag/Sp  glaoch/Nv  ?/Fq </s><s> ''/Fa  a/Q-p|Q-i|Q-r  d''/Q  fhiafraigh/Vmis  sí/Pp3fss  go/Ua  han-sibhialta/Aqp  ./Fe </s><s> ''/Fa  Ortsa/Pr2-s-e  ./Fe </s><s> Gabh/Vmm-2s  i/Sp  leith/Ncfsc  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Gabh/Vmm-2s  mo/Dp1-s  leithscéal/Ncmsc  ,/Fi  ''/Fa  ar/Vmis  sí/Pp3fss  ,/Fi  ''s/Cc  híl/Ncmsg  mé/Pp1-s  gur/Wpdi|Wsdi  ar/Sp"," mhadra/Ncmsc"," nó/Cc  ar/Sp  rud/Ncmsc  eicínt/Ncfsc  eile/Dd  ./Fe </s><s> Ní/Qn  dhéantar/Vmip0--n  sin/Pd  le/Sp  mná/Ncfpc  níos/Uc  mó/Aqc  ./Fe </s><s> ''/Fa  Chuaigh/Vmis  sí/Pp3fss  chomh/Ri  fada/Aqp  leis/Pr3ms  ./Fe </s><s> Labhair/Vmis|Vmm-2s  sé/Pp3mss  go/Ua  borb/Aqp  leí/Ncfpc  :/Fi  ''/Fa  An/Qq  raibh/Vmis---d  a/Dp3ms  fhios/Ncmsc"
"doc#16","an/Td-s  chairr/Ncmsg  trí/Sp  thine/Ncfsc  agus/Cc  mé/Pp1-s  ar/Sp  mo/Dp1-s  bhealach/Ncmsc  chun/Sp  na/Td-s  hollscoile/Ncfsg  ./Fe </s><s> Dóbair/Vmis  go/Cs  ndearnadh/Vmis0--d  tósta/Ncmsc  díom/Pr1-s  ./Fe </s><s> Loisceadh/Vmis0  mo/Dp1-s"," mhadra/Ncmsc"," ./Fe </s><s> Lena/Npfsc  chois/Ncfsd  sin/Dd  ,/Fi  briseadh/Vmis0  as/Sp  mo/Dp1-s  phost/Ncmsc  páirtaimseartha/Aqp  mé/Pp1-s  an/Td-s  lá/Ncmsc  céanna/Aqp  ./Fe </s><s> An/Td-s  oíche/Ncfsc  sin/Dd  ghlaoigh/Vmis  an/Td-s  cailín/Ncmsc  a/Q-i  bhfuil/Vmip---d  mé/Pp1-s  ag/Sp  siúl/Nv"
"doc#17","aici/Pr3fs  do/Sp  na/Td-p  lachain/Ncfpc  ./Fe </s><s> Agus/Cc  bhí/Vmis  sé/Pp3mss  rómánsúil/Aq  ar/Sp  bhealach/Ncmsc  ,/Fi  cé/Cs  gur/Wpdi|Wsdi  mó/Aqc|Aqp  de/Sp  náire/Ncfsc  a/Q-r  bhí/Vmis  air/Pr3ms  ag/Sp  an/Td-s  am/Ncmsc  ./Fe </s><s> Bhí/Vmis  sé/Pp3mss  tar éis/Spc  seasamh/Nv  i/Sp  gcac/Ncmsc"," madra/Ncmsg"," ar/Sp  an/Td-s  gcosán/Ncmsc  agus/Cc  é/Pp3ms  ag/Sp  iarraidh/Nv  a/Dp3ms  bhróg/Ncfsc  a/Sp  ghlanadh/Nv  san/Spa-s  uisce/Ncmsg  le/Sp  slám/Ncmsc  féir/Ncmsg  nuair/Cs  a/Q-r  bhuail/Vmis  sí/Pp3fss  bleid/Ncfsc  cainte/Ncfsg  air/Pr3ms  ./Fe </s><s> Ba/Ws-i  chuimhin/Ns-s"
"doc#17",",/Fi  Éire/Npfsc  ?/Fq </s><s> ''/Fa  a/Q-r  dúirt/Vmis  an/Td-s  fear/Ncmsc  eile/Dd  ./Fe </s><s> ''/Fa  Tiocfaidh/Vmif  tusa/Pp2-s-e  chun/Sp  cónaithe/Nv--g  anseo/Rl  agus/Cc  tabharfaidh/Vmif  mé/Pp1-s  duit/Pr2-s  mo/Dp1-s  bhean/Ncfsc  agus/Cc  mo/Dp1-s  ghasúir/Ncmpc  ,/Fi  mo/Dp1-s"," mhadra/Ncmsc"," ,/Fi  mo/Dp1-s  ghabhair/Ncfsc|Ncmpc  ,/Fi  mo/Dp1-s  leoraí/Ncmsc  ./Fe </s><s> ''/Fa  Bhí/Vmis  siad/Pp3-ps  ag/Sp  baint/Nv  taitnimh/Ncmsg|Ncmpc  as/Sp  cuideachta/Ncfsc  a/Dp3ms  chéile/Ncmsc  ./Fe </s><s> ''/Fa  Agus/Cc  beidh/Vmif  do/Sp  bhean/Ncfsc  agamsa/Pr1-s-e  ,/Fi  agus/Cc  do/Sp  chlann/Ncfsc"
"doc#19","dhuine/Ncmsc  den/Spa-s  Choiste/Ncmsg  sular/Cs-s  luaigh/Vmis|Vmm-2s  sé/Pp3mss  céard/Pq  a/Q-r  bhí/Vmis  le/Sp  plé/Nv  :/Fi  ''/Fa  Bidín/Ncmsc  Shaile/Ncfsg  Taim/Vmip1s|Vmm-1s  ./Fe </s><s> ''/Fa </s><s> Shuigh/Vmis  sé/Pp3mss  siar/Rd  ina/Spp-s  chathaoir/Ncfsc  ./Fe </s><s> ''/Fa  Tá/Vmip  a/Dp3ms  fhios/Ncmsc  ag/Sp"," madraí/Ncmpc"," an/Td-s  bhaile/Ncmsg  céard/Pq  a/Q-r  tharla/Vmis  an/Td-s  lá/Ncmsc  cheana/Rg  nuair/Cs  a/Q-r  chuaigh/Vmis  beirt/Ncfsc  den/Spa-s  choiste/Ncmsg  seo/Dd  ,/Fi  Áine/Npfsc  agus/Cc  Mairéad/Npmsc  amach/Rd  chuici/Pr3fs  ./Fe </s><s> Caitheadh/Vmm-3s|Vmis0"
"doc#22","go/Cs  bhfuil/Vmip---d  lá/Ncmsc  na/Td-s  fuascailte/Ncfsg  ag/Sp  tarraingt/Nv  ar/Sp  an/Td-s  tír/Ncfsc  ,/Fi  ní/Qn  chreideann/Vmip---n  sé/Pp3mss  ar/Sp|Qq-s|Q-p|Q-is  chor/Vmis|Ncmsc  ar/Sp  bith/Ns-s  go/Cs  dtiocfaidh/Vmif  saoirse/Ncfsc|Ncmpc-e  ,/Fi  só/Ncmsc  ,/Fi  ná/Cc  saol/Ncmsc  an/Td-s"," mhadra/Ncmsg"," bháin/Aq-msg  ar/Sp  an/Td-s  toirt/Ncfsc  don/Spa-s  phobal/Ncmsc  a/Q-r  chaomhnaigh/Vmis  suáilcí/Ncfpc  na/Td-s  hoidhreachta/Ncfsg  Gaelaí/Aq-fsg  leis/Sp  na/Td-p  cianta/Ncfpc  na/Td-s  Gaill/Npmsg  a/Sp  bheith/Nv  glanta/Av  amach/Rd"
"doc#23","Chaitríona/Npf-g  agus/Cc  Neil/Npmsc  ní/Ncmsg|Ncfsg  hamháin/Aqp  ina/Spp-s  aighneas/Ncmsc  pearsanta/Aqp  idir/Sp  beirt/Ncfsc  deirféar/Ncfsg  ach/Cs  ina/Spp-p|Spp-s  scéal/Ncmsc  pobail/Ncmsg  a/Q-i  bhfuil/Vmip---d  eolas/Ncmsc  ag/Sp"," madraí/Ncmpc"," an/Td-s  bhaile/Ncmsg  air/Pr3ms  agus/Cc  muintir/Ncfsc  an/Td-s  bhaile/Ncmsg  ,/Fi  fiú/Ns-s  ,/Fi  á/Spp-s  chothú/Nv  agus/Cc  ag/Sp  cur/Nv  leis/Pr3ms  ./Fe </s><s> Ag/Sp  seo/Pd  chomh/Ri  maith/Aqp  an/Td-s  difríocht/Ncfsc  bhunúsach/Aq-fsc  idir/Sp"
"doc#23","a/Sp  scríobh/Nv  an/Td-s  chéad/Mo|Mc  lá/Ncmsc  ?/Fq </s><s> Cad/Pq  a/Q-r  thug/Vmis  spreagadh/Ncmsc  dhom/Ncmsc  ?/Fq </s><s> N/Y  ''/Fa  fheadar/Ncmsc  ./Fe </s><s> Mé/Pp1-s  a/Sp  bheith/Nv  tagtha/Av  ar/Sp  an/Td-s  saol/Ncmsc  i/Sp  mo/Dp1-s  dhuine/Ncmsc  agus/Cc  ní/Wp-in  i/Sp  mo/Dp1-s  chat/Ncmsc  ná/Cc  i/Sp  mo/Dp1-s"," mhadra/Ncmsc"," ,/Fi  is/Wpri  dócha/Aqc  ,/Fi  a/Uv  chuir/Vmis  iontas/Ncmsc  agus/Cc  diamhaireacht/Ncfsc|Ncmsc  orm/Pr1-s  ./Fe </s><s> Nó/Cc  b''/Ws-i  fhéidir/Ns-s  gur/Wpdi|Wsdi  léitheoireacht/Ncfsc  faoi/Sp  deara/Ns-s  é/Pp3ms  nó/Cc  scríobh/Vmis  timpeall/Rd  orm/Pr1-s"
"doc#23","an/Td-s  mbean/Ncfsc  phósta/Ncmsg  ,/Fi  báirseach/Ncfsc  fhealltach/Aq-fsc  ghéar/Aq-fsc  chúlchainteach/Ncfsc  a/Q-i  bhriseas/Vmip---r  a/Dp3fs  geall/Ncmsc  is/Wpri  a/Dp3fs  focal/Ncmsc  agus/Cc  a/Q-r  thugas/Vmis1s  íde/Npfsc  na/Td-s  muc/Ncfpg  is/Wpri  na/Td-p"," madraí/Ncmpc"," ar/Sp  an/Td-s  gcréatúr/Ncmsc  bocht/Aq-msc  d''/Q  fhear/Vmis  atá/Vmip---r  aici/Pr3fs  is/Wpri  mó/Aqc  atá/Vmip---r  inti/Pr3fs  ,/Fi  eiseamláir/Ncfsc  den/Spa-s  bhean/Ncfsc  cheannasach/Aq-fsc  thíoránta/Aqp  a/Q-p|Q-i|Q-r  chaitheas/Vmip---r  an/Td-s  drár/Ncmsc  sa/Spa-s"
"doc#25","ag/Sp  a/Dp3-p  bhformhór/Ncmsc  ./Fe </s><s> Is/Wp-i  tearc/Aqp  duine/Ncmsg|Ncmsc  ná/Cc  fuil/Ncfsc  bó/Ncfpg|Ncfsg  is/Wpri  asal/Ncmsc  ,/Fi  gamhain/Ncmsc  ,/Fi  caora/Ncfpc|Ncfsc  nó/Cc  dhó/Nv  ,/Fi  gabhar/Ncmsc  ,/Fi  cearca/Ncfpc  ,/Fi  lachain/Ncfpc  ,/Fi  géanna/Ncfpc  ,/Fi  is/Wpri  cúpla/Ncmsc"," madra/Ncmsg"," aige/Pr3ms  leis/Pr3ms  ./Fe </s><s> Dá/Spp-s  bhrí/Ncfsc  sin/Dd  mhairfidís/Vmc-3p  go/Ua  seascair/Aqp  dá/Cs  mb''/Ws-i  áil/Ns-s  leo/Pr3-p  a/Dp3-p  gcuid/Ncfsc  airgid/Ncmsg  a/Sp  chur/Nv  chun/Sp  críche/Ncfsg  ./Fe </s><s> Ní/Wp-in  mar/Sp  sin/Pd  a/Q-p|Q-i|Q-r  dheineadh/Vmis0  cuid/Ncfsc"
"doc#25",",/Fi  tóithín/Ncmsc  ,/Fi  muc/Ncfsc  mhara/Ncfsg|Ncfpg  ,/Fi  deargadh/Vmis0|Nv  bear/Ncmsc  ,/Fi  langa/Ncmsc  ,/Fi  trosc/Ncmsc  ,/Fi  colmóir/Ncmsc  ,/Fi  cadóg/Ncfsc  ,/Fi  ''/Fa  Donncha/Npmsc  na/Td-p  Súl/Ncfpg  Mór/Npfsc  ,/Fi  ''/Fa  eascú/Nv  ,/Fi  cailleach/Ncfsc  bhreac/Aq-fsc  ,/Fi"," madra/Ncmsc"," éisc/Ncmsg  ,/Fi  sprot/Ncmsc  ,/Fi  searróg/Ncfsc  ,/Fi  léasán/Ncmsc  leice/Aqp  ,/Fi  spéirlint/Ncfsc  ,/Fi  sól/Ncmsc  ,/Fi  luch/Ncfsc  fharraige/Ncfsg  ,/Fi  leathbíd/Ncfsc  ,/Fi  leathóg/Ncfsc  ,/Fi  turbait/Ncmpc  ,/Fi  ceann/Ncmsc  crua/Aqp  ,/Fi  cráin/Ncfsc"
"doc#25","''/Fa  isteach/Rd  sa/Spa-s  bhád/Ncmsc  is/Wpri  nuair/Cs  a/Q-r  shroich/Vmis  sé/Mc|Pp3mss  Baoi/Npmsc  chaith/Vmis  sé/Pp3mss  roimis/Pr3ms  amach/Rd  ar/Sp  an/Td-s  dtrá/Ncfsg  í/Pp3fs  ./Fe </s><s> Ní/Wp-in  túisce/Ncfsc  sin/Dd  ná/Cc  seo/Pd  chun/Sp  siúil/Ncmsg  an/Td-s  cleasaí/Ncmsg"," madra/Ncmsc|Ncmsg"," rua/Aqp  ar fud/Spc  na/Td-s  háite/Ncfsg  ,/Fi  agus/Cc  dhein/Vmis  sí/Pp3fss  féin/Px  agus/Cc  a/Dp3fs  hál/Ncmsc  scrios/Ncmsc  agus/Cc  sceilimis/Vmm-1p  ar/Sp  an/Td-s  oileán/Ncmsc  sarar/Ncmsc  féadadh/Vmis0  iad/Pp3-p  a/Sp  dhíothú/Nv  ./Fe </s><s> Is/Wp-i"
"doc#25","an/Td-s  sling/Ncfsc  chéanna/Ncfpg|Ncmsg  ar/Wpsi|Wssi|Ws-q|Wsdq  dhá/Spp  choinín/Ncmsc  in/Sp  aon/Mc  oíche/Ncfsc  amháin/Aqp  ./Fe </s><s> Ní/Wp-in  féidir/Ns-s  leis/Sp  na/Td-p  daoine/Ncmpc  na/Td-p  coiníní/Ncmpg  go/Ua  léir/Aqp  a/Sp  ithe/Nv  agus/Cc  téann/Vmip  na/Td-p"," madraí/Ncmpc"," i/Sp  mblonaig/Ncfsc  dá/Spp-s  bharr/Ncmsc  ./Fe </s><s> Triomaítear/Vmm-0|Vmip0  craicne/Ncfsc  na/Td-p  gcoiníní/Ncmpg  agus/Cc  díoltar/Vmm-0|Vmip0  san/Spa-s  earrach/Ncmsc  iad/Pp3-p  ./Fe </s><s> Is/Wp-i  dócha/Aqc  gur/Wpdi|Wsdi  ioma/Ncmpc  bean/Ncfsc  uasal/Aq-fsc  a/Q-p|Q-i|Q-r  castar/Vmip0"
"doc#25","coibhneas/Ncmsc  idir/Sp  an/Td-s  scéalaí/Ncmsc  agus/Cc  a/Dp3ms  phobal/Ncmsc  ná/Cc  an/Td-s  éisteacht/Ncfsc  a/Q-r  thugtar/Vmip0  dó/Pr3ms  ./Fe </s><s> Luaim/Vmm-1s|Vmip1s  é/Pp3ms  sin/Dd  mar/Cs  nach/Wprin  aon/Mc|Dq  mhaitheas/Ncfsc  bheith/Nv  ar/Sp  thóir/Ncfsc  do/Sp"," mhadra/Ncmsc"," gan/Sp  fios/Ncmsc  a/Dp3ms  dhatha/Ncmsg  agat/Pr2-s  ,/Fi  agus/Cc  toisc/Ncfsc  go/Cs  dtagann/Vmip  nithe/Ncmpc  áirithe/Av  de/Pr3ms  ./Fe </s><s> Nuair/Cs  a/Dp3fs|Q-p|Q-i|Q-r  deir/Vmip|Ncfsc  Peig/Npf-g|Npfsc  ,/Fi  ''/Fa  Dá/Spp-s  chríne/Ncfsc  atáim/Vmip1s-r  ,/Fi  tá/Vmip  a/Dp3ms  lán/Ncmsc  im/Ncmsc  ''/Fa  cheann/Ncmsc  fós/Rg"
