"academic use only"

"corpus","preloaded/gaeilge2"
"subcorpus","-"
"concordance size","13882"
"query","Query:[lc=""uisce"" | lemma_lc=""uisce""]"
"Reference","Left","KWIC","Right"
"doc#9","bith/Ns-s  ./Fe </s><s> Ní/Qn  raibh/Vmis---n  snáith/Vmm-2s  dá/Cs  raibh/Vmis---d  thuas/Rd  ar/Sp  a/Dp3fs  craiceann/Ncmsc  nach/Qnr  raibh/Vmis---n  lofa/Nv--g  ./Fe </s><s> Chaith/Vmis  mé/Pp1-s  féin/Px  agus/Cc  do/Sp  mháthair/Ncfsc  dhá/Spp  uair/Ncfsc  á/I  sciúradh/Vmis0  le/Sp"," huisce/Ncmsc"," bruite/Av|Aqp  ./Fe </s><s> Shílfeá/Vmc-2s  an/Td-s  Curraoineach/Ncfsc  go/Cs  bhfaigheadh/Vmc----d|Vmih  sé/Pp3mss  nurse/Xf  tar éis/Spc  a/Q-i  bhfuil/Vmip---d  de/Sp  stoc/Ncmsc  air/Pr3ms  ./Fe </s><s> Más/Csw  teist/Ncfsc  ar/Sp  bith/Ns-s  an/Td-s  méid/Ncmsg"
"doc#9","dhearg/Aq-fsc  air/Pr3ms  sa/Spa-s  mbarda/Ncmsc|Ncmsg  ./Fe </s><s> Maidir/Sp  le/Sp  béasa/Ncmpc  boird/Ncmsg  ní/Qn  raibh/Vmis---n  sin/Pd  aige/Pr3ms  agus/Cc  chuir/Vmis  sé/Pp3mss  an/Td-s  áit/Ncfsc  trína/Spp-s  chéile/Ncmsc  trí/Ncmsg  ghloineacha/Ncmpc  a/Sp  leagan/Nv  ,/Fi"," uisce/Ncmsc"," a/Sp  dhoirteadh/Nv  sa/Spa-s  mullach/Ncmsc  ar/Sp  othair/Ncmpc  eile/Dd  ,/Fi  subh/Ncfsc  a/Sp  chur/Nv  ina/Spp-s  chuid/Ncfsc  tae/Ncmsg  agus/Cc  mioscas/Ncmsc  agus/Cc  achrann/Ncmsc  a/Sp  tharraingt/Nv  i/Sp  ngach/Ns-s  aon/Mc|Dq  áit/Ncfsc  dá/Cs"
"doc#9","i/Sp  1381/Mn  thapaigh/Vmis  tuataigh/Ncfsc  St./Y  Albans/Npmsc  a/Dp3-p  seans/Ncmsc  agus/Cc  d''/Q  ionsaigh/Vmis  siad/Pp3-ps  an/Td-s  mhainistir/Ncfsc  ./Fe </s><s> Ghoid/Vmis  siad/Pp3-ps  an/Td-s  grán/Ncmsc  agus/Cc  lig/Vmis  siad/Pp3-ps  an/Wp-q|Wpdq  t-/U"," uisce/Ncmsc"," amach/Rd  as/Sp  na/Td-p  locha/Ncmsg  ./Fe </s><s> Bhí/Vmis  ar/Sp  an/Td-s  ab/Ncmsc  agus/Cc  a/Dp3ms  chuid/Ncfsc  manach/Ncmpg  dul/Ncmsc|Nv  ar/Sp|Wpsi|Wssi|Ws-q|Wsdq  a/Sp  gcoimeád/Nv  san/Spa-s  ardeaglais/Ncfsc  ./Fe </s><s> Nuair/Cs  a/Q-p|Q-i|Q-r  cuireadh/Vmis0  an/Td-s  réabhlóid/Ncfsc  faoi/Sp"
"doc#9","seisean/Pp3msse  isteach/Rd  ar/Sp  an/Td-s  tobac/Ncmsc  lena/Spp-s  choinneáil/Nv  te/Aqp  ./Fe </s><s> Ba/Ws-i  é/Pp3ms  an/Td-s  chéad/Mo|Mc  uair/Ncfsc  seo/Dd  na/Td-s  maidine/Ncfsg  an/Td-s  uair/Ncfsc  ba/Wsri  mheasa/Aqc  ./Fe </s><s> Bhíodh/Vmih  an/Td-s  bairille/Ncmsc"," uisce/Ncmsg"," reoite/Av  agus/Cc  bhíodh/Vmih  ort/Pr2-s  an/Td-s  leac/Ncfsc  oighir/Ncmsg  a/Sp  bhriseadh/Nv  dhe/Pr3ms  le/Sp  híochtar/Ncmsc  an/Td-s  bhuicéid/Ncmsg  ./Fe </s><s> Bhíodh/Vmih  an/Td-s  meascóir/Ncmsc  reoite/Av  freisin/Rg  agus/Cc"
"doc#9","fuaireas/Vmis1s  comhairle/Ncfsc  go/Ua  leor/Aqp  ./Fe </s><s> Uibheacha/Ncfpc  fuara/Aq--pc  an/Td-s  leigheas/Ncmsc  a/Q-r  bhí/Vmis  ag/Sp  an/Td-s  Saighdiúir/Ncmsc  ./Fe </s><s> An/Td-s  tomato/Ncmsc  an/Td-s  leigheas/Ncmsc  a/Q-r  bhí/Vmis  ag/Sp  Corkie/Npmsc  ./Fe </s><s>","Uisce/Npmsg"," fuar/Aq-msc  ,/Fi  anraith/Ncmsc  te/Aq-msc  ,/Fi  tae/Ncmsc  ,/Fi  gloine/Ncfsc  bhranda/Ncmsg  ,/Fi  do/Sp  mhéaracha/Ncmpc  a/Sp  chur/Nv  siar/Rd  i/Sp  do/Dp2-s  scornach/Ncfsc  agus/Cc  gach/Ns-s|Dq  a/Q-r  raibh/Vmis---n  i/Sp  do/Dp2-s  ghoile/Ncmsc  a/Sp  chaitheamh/Nv"
"doc#9","I/Mr  suppose/Xf  !/Fe </s><s> ''/Fa </s><s> Thosaigh/Vmis  sé/Pp3mss  ag/Sp  bualadh/Nv  a/Dp3fs  mhéir/Ncfsc  ar/Sp  a/Dp3ms  uaireadóir/Ncmsc  agus/Cc  ag/Sp  damhsa/Nv  le/Sp  teann/Ncmsc  feirge/Ncfsc  ./Fe </s><s> Ordaíodh/Vmis0  d''/Sp  Allen/Npmsc  buicéad/Ncmpg  agus/Cc"," uisce/Ncmsc"," te/Aq-msc  a/Sp  fháil/Nv  agus/Cc  na/Td-p  ballaí/Ncmpc  a/Sp  ghlanadh/Nv  ./Fe </s><s> Ordaíodh/Vmis0  an/Td-s  chuid/Ncfsc  eile/Dd  againn/Pr1-p  amach/Rd  as/Sp  an/Td-s  tseid/Ncfsc  ar/Sp  éascaíocht/Ncfsc  ./Fe </s><s> Ag/Sp  trasnú/Nv  an/Td-s"
"doc#9","libh/Pr2-p  ./Fe </s><s> Is/Wp-i  féidir/Ns-s  libh/Pr2-p  dul/Nv  síos/Rd  sa/Spa-s  díog/Ncfsc  sin/Dd  agus/Cc  fanacht/Ncmsc|Nv  ansin/Rl  go/Sp  tráthnóna/Ncmsc  ./Fe </s><s> ''/Fa </s><s> D''/Q  fhéachas/Vmip---r  ar/Sp  an/Td-s  díog/Ncfsc  a/Q-r  bhí/Vmis  ag/Sp  cur/Nv  thar/Sp  maoil/Ncfsc|Ncmpc  le/Sp"," huisce/Ncmsc"," ./Fe </s><s> Gach/Ns-s|Dq  achasán/Ncmpg|Ncmsc  dar/Csw  fhulaingíos/Vmip---r  ,/Fi  gach/Dq  drochfhéachaint/Ncfsc  dá/Cs  bhfuaireas/Vmis1s  ón/Spa-s  Meisceoir/Ncmsc  ,/Fi  gach/Dq  braon/Ncmsc  báistí/Ncfsg  dár/Aq-msc  buaileadh/Vmis0  orm/Pr1-s"
"doc#9","i/Sp  dtreo/Ncfsc  an/Td-s  Mheisceora/Ncmsg  gur/Q--s  rug/Vmis  mé/Pp1-s  ar/Sp  phíobán/Ncmsc  arís/Rg  ./Fe </s><s> Bhrúigh/Vmis  mé/Pp1-s  an/Td-s  Meisceoir/Ncmsc  siar/Rd  go/Cs  ndeachaigh/Vmis---d  sé/Pp3mss  ar/Sp  chúl/Ncmsc  a/Q-r  chinn/Vmis  sa/Spa-s  díog/Ncfsc"," uisce/Ncmsg"," ./Fe </s><s> ''/Fa  Anois/Rg  ,/Fi  b''/Ws-i  fhéidir/Ns-s  gur/Wpdi|Wsdi  mhaith/Vmis|Aqp|Ncfsc  leat/Pr2-s  an/Td-s  chuid/Ncfsc  eile/Dd  den/Spa-s  lá/Ncmsc  a/Sp  chaitheamh/Nv  san/Spa-s  áit/Ncfsc  arbh/Wpsi|Wsdq|Ws-q|Wssi  áil/Ns-s  leat/Pr2-s  mise/Pp1-s-e  a/Sp  bheith/Nv  ,/Fi  ''/Fa  agus/Cc  chaith/Vmis  mé/Pp1-s"
"doc#9","muid/Pp1-p  a/Dp3fs  chloí/Ncmpc  ./Fe </s><s> Chaith/Vmis  mé/Pp1-s  bunáite/Ncfsc  an/Td-s  lae/Ncmsg  i/Sp  mo/Dp1-s  shuí/Nv|Ncmsc  cois/Sp  na/Td-s  Séine/Ncfsg  ag/Sp  féachaint/Nv  ar/Sp  an/Td-s  loingeas/Ncmsc  ag/Sp  gluaiseacht/Nv  go/Ua  stádúil/Aq  tríd/Sp  an/Td-s"," uisce/Ncmsc"," ciúin/Aq-msc  ./Fe </s><s> Níor/Ws-in  neamhchosúil/Aqp  leis/Sp  an/Td-s  Life/Npfsc  í/Pp3fs  ,/Fi  cheapas/Vmip---r  ,/Fi  ina/Spr  dreach/Vmm-2s  ach/Cs  nach/Qnr  bhfaightear/Vmip0  an/Td-s  oiread/Ns-s  traimpeanna/Ncmpc  cois/Sp  Life/Npfsg|Npf-g  is/Cc  a/Q-r"
"doc#9","le/Sp  cúpla/Ncmsc  ceirt/Ncfsc  ./Fe </s><s> Bhí/Vmis  cláir/Ncmpc  an/Td-s  urláir/Ncmsg  lom/Aq-msc  agus/Cc  cairpéad/Ncmsc  deannaigh/Ncmsg  á/Spp-s  chlúdach/Nv  ./Fe </s><s> Bhí/Vmis  damháin/Ncmpc  alla/Ncmpc  ar/Sp  na/Td-p  ballaí/Ncmpc  ./Fe </s><s> Bhí/Vmis  an/Td-s  córas/Ncmsc"," uisce/Ncmsg"," féin/Px  as/Sp  ord/Ncmsc  agus/Cc  is/Cc  ar/Sp  éigean/Ncmsc  a/Q-p|Q-i|Q-r  gheofá/Vmc-2s  cupán/Ncmsc  uisce/Ncmsg  le/Sp  tú/Pp2-s  féin/Px  a/Sp  ní/Nv  ./Fe </s><s> Ón/Spa-s  bhfuinneog/Ncfsc  ní/Qn  raibh/Vmis---n  de/Sp  radharc/Ncmsc  agat/Pr2-s  ach/Cs  ar/Sp  dhíonta/Ncmpc  agus/Cc"
"doc#9","deannaigh/Ncmsg  á/Spp-s  chlúdach/Nv  ./Fe </s><s> Bhí/Vmis  damháin/Ncmpc  alla/Ncmpc  ar/Sp  na/Td-p  ballaí/Ncmpc  ./Fe </s><s> Bhí/Vmis  an/Td-s  córas/Ncmsc  uisce/Ncmsg  féin/Px  as/Sp  ord/Ncmsc  agus/Cc  is/Cc  ar/Sp  éigean/Ncmsc  a/Q-p|Q-i|Q-r  gheofá/Vmc-2s  cupán/Ncmsc"," uisce/Ncmsg"," le/Sp  tú/Pp2-s  féin/Px  a/Sp  ní/Nv  ./Fe </s><s> Ón/Spa-s  bhfuinneog/Ncfsc  ní/Qn  raibh/Vmis---n  de/Sp  radharc/Ncmsc  agat/Pr2-s  ach/Cs  ar/Sp  dhíonta/Ncmpc  agus/Cc  ar/Sp  shimléir/Ncmpc  ghránna/Aqp  ag/Sp  síneadh/Nv  fad/Ncmpg|Ncmsc  do/Sp  radhairc/Ncmpc"
"doc#9","gcuid/Ncfsc  éadaí/Ncmpg  millte/Av  ag/Sp  fuil/Ncfsc  ,/Fi  fionnadh/Vmis0  agus/Cc  boladh/Ncmsc  na/Td-s  feola/Ncfsg  ./Fe </s><s> Níomar/Vmis1p  muid/Pp1-p  féin/Px  chomh/Ri  maith/Aqp  is/Cc  a/Q-p|Q-i|Q-r  d''/Q  fhéadamar/Vmis1p  faoin/Spa-s  gcaidéal/Ncmsc"," uisce/Ncmsg"," sa/Spa-s  gclós/Ncmsc  gur/Q--s  chuireamar/Vmis1p  baslach/Ncmsc  éigin/Aq-msc  ar/Sp  ár/Ncmsc  gcuid/Ncfsc  éadaí/Ncmpg  ./Fe </s><s> D''/Q  insíos/Vmip---r  do/Sp  Radish/Npmsc  faoi/Sp  eachtra/Ncfsc  na/Td-s  hoíche/Ncfsg  roimhe/Pr3ms  sin/Dd  agus/Cc"
"doc#9","lena/Spr  raibh/Vmis---d  de/Sp  mheas/Ncmsc  talún/Ncfsg  agus/Cc  torthaí/Ncmpc  de/Sp  gach/Dq  cineál/Ncmsc  air/Pr3ms  ,/Fi  meacna/Ncmpc  ,/Fi  figí/Ncfpc  ,/Fi  líomóidí/Ncfpc  ,/Fi  caora/Ncfpc|Ncfsc  fíniúna/Ncfsg  agus/Cc  an/Td-s  mealbhacán/Ncmsc"," uisce/Ncmsg"," ba/Wsri  mhó/Aqc|Aqp  dá/Cs  bhfaca/Vmis---d  mé/Pp1-s  riamh/Rg  agus/Cc  a/Q-r  bhain/Vmis  uisce/Ncmsc  as/Sp  mo/Dp1-s  chuid/Ncfsc  fiacla/Ncfpg  le/Sp  dúil/Ncfsc  ann/Pr3ms  ./Fe </s><s> Nuair/Cs  a/Q-r  bhíos/Vmih---r|Vmis1s|Vmig---r  faoi/Sp  fhiche/Mc  méadar/Ncmsc  de/Pr3ms  thugas/Vmis1s"
"doc#9","de/Sp  gach/Dq  cineál/Ncmsc  air/Pr3ms  ,/Fi  meacna/Ncmpc  ,/Fi  figí/Ncfpc  ,/Fi  líomóidí/Ncfpc  ,/Fi  caora/Ncfpc|Ncfsc  fíniúna/Ncfsg  agus/Cc  an/Td-s  mealbhacán/Ncmsc  uisce/Ncmsg  ba/Wsri  mhó/Aqc|Aqp  dá/Cs  bhfaca/Vmis---d  mé/Pp1-s  riamh/Rg  agus/Cc  a/Q-r  bhain/Vmis"," uisce/Ncmsc"," as/Sp  mo/Dp1-s  chuid/Ncfsc  fiacla/Ncfpg  le/Sp  dúil/Ncfsc  ann/Pr3ms  ./Fe </s><s> Nuair/Cs  a/Q-r  bhíos/Vmih---r|Vmis1s|Vmig---r  faoi/Sp  fhiche/Mc  méadar/Ncmsc  de/Pr3ms  thugas/Vmis1s  ruathar/Ncmsc  cumasach/Aq-msc  faoi/Pr3ms  gur/Q--s  sciobas/Vmip---r  ceann/Ncmsc  acu/Pr3-p  seo/Dd"
"doc#9","san/Spa-s  aer/Ncmsc  ,/Fi  beirt/Ncfsc  sheanbhan/Ncfpg  sínte/Av  agus/Cc  mise/Pp1-s-e  ag/Sp  rith/Nv  mar/Sp  fhear/Ncmsc  mire/Aq-fsg  trí/Sp  shráideanna/Ncfpc  dheisceart/Ncmpg  Pháras/Npmsg  agus/Cc  an/Td-s  mealbhacán/Ncmsc"," uisce/Ncmsc"," seafóideach/Aq-msc  sin/Dd  faoi/Sp  m''/Dp1-s  ascaill/Ncfsc  agam/Pr1-s  ./Fe </s><s> Nuair/Cs  a/Q-p|Q-i|Q-r  cheapas/Vmip---r  nach/Qnr  raibh/Vmis---n  aon/Mc|Dq  duine/Ncmsc  sa/Spa-s  tóir/Ncfsc  orm/Pr1-s  a/Sp  thuilleadh/Nv  stadas/Vmip---r  den/Spa-s  rith/Ncmsc  agus/Cc"
"doc#9","frainc/Ncfsc  ./Fe </s><s> Cén/Pq--s  bhrí/Ncfsc  ach/Cs  an/Td-s  t-anró/Ncmsc  a/Q-r  bhain/Vmis  de/Sp  dhul/Ncmsc  ó/Sp  thaobh/Ncmsc  amháin/Aqp  de/Sp  Pháras/Npmsg  go dtí/Spc  an/Td-s  taobh/Ncmsc  eile/Dd  mar/Sp|Cs  gheall/Vmis|Ncmsc  ar/Sp  mhealbhacán/Ncmsc"," uisce/Ncmsg"," amháin/Aqp  ./Fe </s><s> Ba/Ws-i  gheall/Ncmsc  le/Sp  ''/Fa  Paddy-joke/Npmsc  ''/Fa  den/Spa-s  chineál/Ncmsc  ba/Wsri  mheasa/Aqc  é/Pp3ms  agus/Cc  cá/Rq  bhfios/Ncmsc  céard/Pq  a/Q-r  bhí/Vmis  tar éis/Spc  tarlú/Nv  do/Sp  mo/Dp1-s"
"doc#9","a/Q-r  tharlódh/Vmc  domsa/Pr1-s-e  dá/Cs  mbéarfaí/Vmc-0  orm/Pr1-s  agus/Cc  an/Td-s  fhianaise/Ncfsc  seo/Dd  orm/Pr1-s  ./Fe </s><s> Bhí/Vmis  tuairim/Ncfsc  mhaith/Aq-fsc  agam/Pr1-s  céard/Pq  a/Q-r  tharlódh/Vmc  don/Spa-s  mhealbhacán/Ncmsc"," uisce/Ncmsg"," dá/Cs  bhfaigheadh/Vmc----d|Vmih  na/Td-s  hÉigiptigh/Ncfsc  a/Dp3-p  gcrúba/Ncfpc  air/Pr3ms  ./Fe </s><s> Chuirfí/Vmc-0  é/Pp3ms  isteach/Rd  sa/Spa-s  bpota/Ncmsc|Ncmsg  úd/Dd  leis/Sp  an/Td-s  mbrocamas/Ncmsc  eile/Dd  ./Fe </s><s> Mar/Sp  sin/Pd  chun/Sp  an/Td-s"
"doc#9","eile/Dd  ./Fe </s><s> Mar/Sp  sin/Pd  chun/Sp  an/Td-s  fhianaise/Ncfsc  a/Sp  lot/Nv  chuas/Ncmpg  isteach/Rd  i/Sp  bpáirc/Ncfsc  phoiblí/Vmsp---n  a/Q-r  bhí/Vmis  in aice/Spc  láimhe/Ncfsg  agus/Cc  chromas/Vmip---r  ar/Sp  an/Td-s  mealbhacán/Ncmsc"," uisce/Ncmsg"," a/Sp  sclamhadh/Vmis0  ./Fe </s><s> Bhíos/Vmih---r|Vmis1s|Vmig---r  ag/Sp  baint/Nv  sásaimh/Ncmsg  bhreá/Aq-msg  as/Pr3ms  nuair/Cs  a/Dp3ms  chonaiceas/Ncmsc  gasúr/Ncmsc  óg/Aq-msc  ag/Sp  stánadh/Nv  orm/Pr1-s  ./Fe </s><s> Iontas/Ncmsc  a/Q-r  bhí/Vmis  air/Pr3ms  den/Spa-s  dóigh/Ncfsc  a/Q-i"
