"academic use only"

"corpus","preloaded/bfm2022"
"subcorpus","-"
"concordance size","5652"
"query","Query:[lc=""homme"" | lemma_lc=""homme"" | morphemes=""homme""]"
"Reference","Left","KWIC","Right"
"doc#6","quatriesme/NCMS000  nous/PP1CP00  enjoingt/NCMS000  Qu''/PR00000 on/PP3CSN0  doit/VMIP3S0  honnorer/VMN0000  pere/AQ0CS0  et/CC  mere/AQ0CS0 :/Fd  J''/PP1CSN0 ay/NCMN000  tousjours/RG  honnoré/VMP00SM  mon/DP1CSS  pere/NCFS000  En/SP  moy/NCMS000  congnoissant/AQ0MS0  gentil/AQ0MS00"," homme/NCMS000"," De/SP  son/DP3CSS  costé/VMP00SM ,/Fc  combien/RG  qu''/CS en/SP  somme/NCCS000  Sois/VMSP1S0  villain/AQ0MS0  et/CC  de/SP  villenaille/NCFS000 ./Fp </s><s> Et/CC ,/Fc  pour/SP  Dieu/NPMS000 ,/Fc  mon/DP1CSS  amy/NCMS000 ,/Fc  que/CS  j''/PP1CSN0 aille/VMIP3S0  Jusques/NPMP000  amen/NCMN000 !/Fat </s>"
"doc#6","vueillez/VMM02P0  pas/RN  grever/VMN0000 ;/Fx  J''/PP1CSN0 ay/NCMN000  pitié/NCFS000  de/SP  vostre/AQ0CS0  fortune/NCFS000 ./Fp </s><s> Cy/NPMS000  apperçoyt/VMIP3S0  le/DA0MS0  franc/NCMS000  archier/RG  de/SP  l''/DA0CS0 espovantail/NCMS000  que/PR00000  ce/PP0CNN0  n''/RN est/VMIP3S0  pas/RN  ung/AQ0MS0"," homme/NCMS000","./Fp </s><s> Par/SP  le/DA0MS0  corps/NCMN000  bieu/NCMS000 ,/Fc  j''/PP1CSN0 en/SP  ay/NCMN000  pour/SP  une/DI0FS0 !/Fat </s><s> Il/PP3MSN0  n''/RN a/VAIP3S0  pié/VMP00SM  ne/RN  main/NCFS000 ,/Fc  il/PP3MSN0  ne/RN  hobe/NCFS000 ;/Fx  Par/SP  le/DA0MS0  corps/NCMN000  bieu/NCMS000 ,/Fc  c''/PP0CNN0 est/VMIP3S0  une/DI0FS0  robe/NCFS000  Plaine/NPFS000 .../Fs  de/SP  quoy/NCMS000 ?/Fit </s>"
"doc#7","degré/NCMS000  et/CC  festoyer/VMN0000  sy/NCMS000  a/VMIP3S0  point/RN  que/CS  tous/DI0MP0  en/PP3CN00  estoient/VMIP3P0  contempz/RG ./Fp </s><s> Or/CC  est/VMIP3S0  ainsy/NCMS000  que/CS ,/Fc  dura/VMIS3S0  ce/PP0CNN0  tempz/VMIP2P0 ,/Fc  avoit/VMIP3S0  ung/AQ0MS0  conte/NCMS000  a/VMIP3S0  Boulongne/NP00000 ,/Fc"," homme/NCMS000"," de/SP  grant/AQ0MS0  lieu/NCMS000  et/CC  bien/RG  renommé/VMP00SM ,/Fc  lequel/PR0MS00 ,/Fc  tant/RG  pour/SP  veoir/VMN0000  le/DA0MS0  vasselage/NCMS000  tant/RG  dez/VMIP2P0  noblez/VMIP2P0  de/SP  son/DP3CSS  pays/NCMN000  comme/CS  pour/SP  baillier/VMN0000"
"doc#7","./Fp </s><s> Quant/NP00000  lez/SP  chiefz/NCMN000  des/SP+D  Allemans/NPMP000  et/CC  Englois/NPFP000  virent/VMIS3P0  leurs/DP3CPP  gens/NCMP000  ressortir/VMN0000 ,/Fc  tout/RG  par/SP  la/DA0FS0  chevalerie/NCFS000  d''/SP un/DI0MS0  seul/AQ0MS00"," homme/NCMS000",",/Fc  il/PP3MSN0  n''/RN ot/NCMS000  en/SP  eulx/NCMP000  que/CS  courouchier/RG ./Fp </s><s> Au/SP+DA  fort/RG ,/Fc  chascun/AQ0MS0  se/PP3CN00  prist/NCMS000  a/VMIP3S0  rassembler/VMN0000  lez/SP  sien/NCMS000  et/CC  escrier/VMN0000  son/DP3CSS  non/RG  et/CC  son/DP3CSS  cry/NCMS000 ;/Fx  par/SP  quoy/NCMS000  il/PP3MSN0"
"doc#7","le/DA0MS0  conte/NCMS000  qui/PR00000  bien/RG  lez/SP  recheut/VMIP3S0  et/CC  au/SP+DA  cours/NCFP000  dez/VMM02P0  lancez/VMIP2P0  lez/SP  fist/NCMS000  tomber/VMN0000  en/SP  ung/AQ0MS0  mont/NCMS000 ,/Fc  car/CC  a/VMIP3S0  vous/PP2CP00  dire/VMN0000  il/PP3MSN0  n''/RN ataindoit/VMIP3S0  pou/NCMS000  ou/CC  neant/VMG0000"," homme/NCMS000",",/Fc  quelque/DI0CS0  force/NCFS000  ou/CC  vaillance/NCFS000  qu''/PR00000 il/PP3MSN0  eust/VMIP3S0  en/SP  luy/NCMS000 ,/Fc  que/CS  perdre/VMN0000  ne/RN  luy/NCMS000  feist/NCMS000  lez/SP  archons/VMIP1P0  et/CC  ne/RN  versast/VMIP3S0  ou/CC  sablon/NCMS000 ./Fp </s><s> Sy/NPMS000  ne/RN  troeve/VMIP3S0"
"doc#7","propoz/NCMN000 ,/Fc  non/RG  obstant/AQ0MS0  que/CS  grant/AQ0MS0  pitié/NCFS000  luy/NCMS000  faisoient/VMSP3P0  a/VMIP3S0  oÿr/VMN0000  lez/SP  moz/VMIP2P0  de/SP  sa/DP3FSS  femme/NCFS000 ,/Fc  respondy/NCMS000  comme/CS  tout/DI0MS0  plain/NCMS000  de/SP  grant/AQ0MS0  corage/NCMS000  et/CC"," homme/NCMS000"," constant/AQ0MS00  qu''/PR00000 il/PP3MSN0  estoit/NCMS000 :/Fd  «/Fra  Soiez/NP00000  contempte/NCMS000 ,/Fc  ma/DP1FSS  belle/AQ0FS00  amye/VMIP3S0 ,/Fc  »/Frc  dist/NCMS000  il/PP3MSN0 ,/Fc  «/Fra  ce/PP0CNN0  qui/PR00000  ne/RN  se/PP3CN00  puet/NCMS000  changier/VMN0000  ne/RN  muer/VMN0000 ;/Fx  mais/CC  tant/RG  vous/PP2CP00  dy/NCMS000"
"doc#7","tant/RG  qu''/CS il/PP3MSN0  vint/VMIS3S0  auprez/VMIF2P0  de/SP  Parpingnan/NPMS000 ,/Fc  ou/CC  il/PP3MSN0  entra/VMIS3S0  sans/SP  empeschement/NCMS000  par/SP  sa/DP3FSS  suptilité/NCFS000  et/CC  se/PP3CN00  loga/VMIS3S0  chiez/VMIP2P0  ung/AQ0MS0  bourgois/NCFN000 ,/Fc"," homme/NCMS000"," de/SP  grant/AQ0MS0  fachon/NCMS000  et/CC  bien/RG  renommé/VMP00SM  en/SP  son/DP3CSS  estat/NCMS000 ,/Fc  lequel/PR0MS00  fist/NCMS000  sçavoir/VMN0000  ceste/NCMS000  chose/NCFS000  a/VMIP3S0  son/DP3CSS  seigneur/NCMS000  le/DA0MS0  conte/NCMS000  d''/SP Urgel/NPMS000 ,/Fc  qui/PR00000"
"doc#7","sans/SP  paour/NCMS000  et/CC  mieulx/NCMP000  eussent/VASI3P0  volu/VMP00SM  morir/VMN0000  avecquez/VMIP2P0  luy/NCMS000  que/CS  vivre/VMN0000  pour/SP  fuir/VMN0000  honteusement/RG ;/Fx  chascun/AQ0MS0  y/PP3CN00  valoit/NCMS000  ung/AQ0MS0"," homme/NCMS000"," et/CC  deffendoit/VMIP3S0  sa/DP3FSS  vie/NCFS000  et/CC  sa/DP3FSS  terre/NCFS000  jusquez/VMM02P0  a/VMIP3S0  la/DA0FS0  mort/NCFS000 ./Fp </s><s> Moult/RG  fu/VMP00SM  l''/DA0CS0 ochision/NCFS000  chaude/AQ0FS00  et/CC  terrible/AQ0CS00  ez/VMIP2P0  plains/NCMP000  devant/SP  Parpingnan/NPMS000 ;/Fx"
"doc#7","sa/DP3FSS  vie/NCFS000  et/CC  sa/DP3FSS  terre/NCFS000  jusquez/VMM02P0  a/VMIP3S0  la/DA0FS0  mort/NCFS000 ./Fp </s><s> Moult/RG  fu/VMP00SM  l''/DA0CS0 ochision/NCFS000  chaude/AQ0FS00  et/CC  terrible/AQ0CS00  ez/VMIP2P0  plains/NCMP000  devant/SP  Parpingnan/NPMS000 ;/Fx  il/PP3MSN0  n''/RN est/VMIP3S0"," homme/NCMS000"," vivant/AQ0MS00  qui/PR00000  vous/PP2CP00  en/PP3CN00  sceust/VMIP3S0  dire/VMN0000  la/DA0FS0  moittié/NCFS000  ne/RN  nombrer/VMN0000  lez/SP  copz/NCMN000  qui/PR00000  y/PP3CN00  furent/VSIS3P0  donnez/VMM02P0  et/CC  rendus/VMP00PM ,/Fc  mais/CC ,/Fc  a/VMIP3S0  tout/PI0MS00  dire/VMN0000 ,/Fc  se/PP3CN00  lez/SP"
"doc#7",",/Fc  oyant/VMG0000  cez/VMIP2P0  moz/RG ,/Fc  respondy/NCMS000  tres/AQ0CP0  debonnairement/RG :/Fd  «/Fra  Certez/NP00000 ,/Fc  monseigneur/NCMS000 ,/Fc  comme/CS  a/VAIP3S0  celuy/NCMS000  a/VMIP3S0  qui/PR00000  nous/PP1CP00  sommez/VMIP2P0  plus/RG  tenus/VMP00PM  qu''/PR00000 a/VMIP3S0"," homme/NCMS000"," vivant/AQ0MS00  et/CC  en/SP  qui/PR00000  plus/RG  nous/PP1CP00  sçavons/VMIP1P0  de/SP  sens/NCMN000  et/CC  de/SP  vaillance/NCFS000 ,/Fc  prions/VMIP1P0  que/CS  nous/PP1CP00  dïez/VMIP2P0  vostre/NCMS000  volenté/VMP00SM  car/CC  riens/NCCP000  ne/RN  volons/VMIP1P0  ne/RN"
"doc#7","en/SP  main/NCFS000 ,/Fc  il/PP3MSN0  se/PP3CN00  prist/NCMS000  a/VMIP3S0  ferir/VMN0000  sans/SP  songier/VMN0000  de/SP  tous/DI0MP0  costez/VMIP2P0  sy/NCMS000  terriblement/RG  que/CS  chascun/AQ0MS0  de/SP  sez/RG  copz/RG  pesoient/VMSP3P0  la/DA0FS0  mort/NCFS000  d''/SP un/DI0MS0"," homme/NCMS000",",/Fc  pourveu/NCMS000  qu''/PR00000 il/PP3MSN0  l''/PP3CSA0 assenast/VMIP3S0  a/VMIP3S0  plain/NCMS000  cop/RG ;/Fx  sez/RG  hommez/VMM02P0 ,/Fc  veans/NCMP000  son/DP3CSS  beau/AQ0MS00  commenchement/NCMS000 ,/Fc  furent/VSIS3P0  encouragiez/VMII2P0  et/CC  tous/DI0MP0  espris/NCMN000  de/SP"
"doc#7","eglisez/VMM02P0  et/CC  lez/SP  aultrez/VMIF2P0  en/SP  divers/AQ0MN00  usagez/VMIP2P0 ,/Fc  selon/SP  leurs/DP3CPP  proprez/VMIF2P0  volentez/VMIP2P0  et/CC  affairez/VMIP2P0 ,/Fc  passa/VMIS3S0  par/SP  Parpingnan/NPMS000  ung/AQ0MS0  gentil/AQ0MS00"," homme/NCMS000"," de/SP  Picardie/NP00000  qui/PR00000  venoit/VMIP3S0  de/SP  Saint/AQ0MS00  Jaque/NPCS000  le/DA0MS0  Baron/NPMS000 ,/Fc  auquel/SP+PR  le/DA0MS0  conte/NCMS000  demanda/VMIS3S0  dez/VMIP2P0  adventurez/VMIF2P0  qu''/CS il/PP3MSN0  avoit/VMIP3S0  trouveez/RG  en/SP  chemin/NCMS000 ;/Fx"
"doc#7",",/Fc  lequel/PR0MS00  moult/RG  pompeusement/RG  chevaucha/VMIS3S0  auprez/VMIF2P0  du/SP+D  roy/NCMS000  en/SP  point/NCMS000  de/SP  faire/VMN0000  la/DA0FS0  bataille/NCFS000  et/CC  jamais/RN  n''/RN eust/VMIP3S0  cuidier/VMN0000  trouver/VMN0000"," homme/NCMS000"," qui/PR00000  l''/PP3CSA0 eust/VMIP3S0  peu/RG  par/SP  force/NCFS000  matter/VMN0000  et/CC  desconfire/VMN0000 ;/Fx  sy/NCMS000  menachoit/VMIP3S0  fort/RG  la/DA0FS0  gente/AQ0FS00  et/CC  bonne/AQ0FS00  pucelle/NCFS000  qui/PR00000  de/SP  destresse/NCFS000  et/CC  doleur/NCMS000  de/SP"
"doc#7","et/CC  requist/NCMS000  le/DA0MS0  conte/NCMS000  au/SP+DA  roy/NCMS000  d''/SP Arragon/NPMS000  que/CS  pour/SP  l''/DA0CS0 onneur/NCMS000  de/SP  luy/NCMS000  il/PP3MSN0  le/PP3MSA0  respita/VMIS3S0  de/SP  mort/NCFS000  par/SP  tel/DI0MS0  sy/NCMS000  qu''/PR00000 il/PP3MSN0  seroit/AQ0MS0  et/CC  devenroit/AQ0MS0"," homme/NCMS000"," et/CC  subget/NCMS000  a/VMIP3S0  la/DA0FS0  noble/AQ0CS00  pucelle/NCFS000 ;/Fx  ainsy/NCMS000  le/DA0MS0  promist/NCMS000  le/DA0MS0  chevalier/NCMS000  en/SP  la/DA0FS0  main/NCFS000  du/SP+D  roy/NCMS000  et/CC  au/SP+DA  conte/NCMS000  d''/SP Artois/NPFN000  en/SP  la/DA0FS0  presence/NCFS000  de/SP  tous/DI0MP0  lez/SP"
"doc#7","le/DA0MS0  vaillant/AQ0MS00  conte/NCMS000  se/PP3CN00  bouta/VMIS3S0  avecque/AQ0FS0  lez/SP  siens/NCMP000  ou/CC  milieu/NCMS000  d''/SP eulx/NCMP000  de/SP  telle/DI0FS0  fachon/NCMS000  que/PR00000 ,/Fc  chascun/AQ0MS0  cop/RG  qu''/CS il/PP3MSN0  ruoit/VMSP3S0 ,/Fc  la/DA0FS0  mort/NCFS000  d''/SP un/DI0MS0"," homme/NCMS000"," y/PP3CN00  estoit/NCMS000 ,/Fc  pourveu/NCMS000  qu''/PR00000 il/PP3MSN0  l''/PP3CSA0 assenast/VMIP3S0  au/SP+DA  plain/NCMS000 ;/Fx  et/CC ,/Fc  a/VMIP3S0  vous/PP2CP00  dire/VMN0000 ,/Fc  son/DP3CSS  corpz/VMM02P0  y/PP3CN00  fu/RG  tant/RG  redoubté/VMP00SM  que/CS  lez/SP  plus/RG  fors/NCMP000  et/CC  bien/RG  armez/VMIP2P0"
"doc#7",",/Fc  a/VMIP3S0  vous/PP2CP00  dire/VMN0000 ,/Fc  son/DP3CSS  corpz/VMM02P0  y/PP3CN00  fu/RG  tant/RG  redoubté/VMP00SM  que/CS  lez/SP  plus/RG  fors/NCMP000  et/CC  bien/RG  armez/VMIP2P0  fuioient/VMSP3P0  son/DP3CSS  encontre/NCFS000  et/CC  le/PP3MSA0  disoient/VMSP3P0  estre/AQ0CS0  faé/NCFS000  ou/CC"," homme/NCMS000"," inmortel/AQ0MS0 ,/Fc  car/CC  jamais/RN  n''/RN avoient/VMIP3P0  veu/NCMS000  le/DA0MS0  pareil/AQ0MS00  ne/RN  faire/VMN0000  a/VMIP3S0  chevalier/NCMS000 ,/Fc  tant/RG  fust/VMIP3S0  de/SP  proësse/NCFS000  paré/VMP00SM ,/Fc  le/DA0MS0  disme/NCMS000  de/SP  ce/PP0CNN0  qu''/PR00000 il/PP3MSN0"
"doc#7","de/SP  vertu/NCFS000 ;/Fx  anchois/NCMN000  plus/RN  est/VSIP3S0  venu/VMP00SM  avant/SP ,/Fc  de/SP  tant/RG  estoit/NCMS000  il/PP3MSN0  plus/RN  frez/VMIF2P0  et/CC  nouveau/AQ0MS00  et/CC ,/Fc  se/PP3CN00  de/SP  sa/DP3FSS  force/NCFS000  vous/PP2CP00  ose/VMIP1S0  dire/VMN0000 ,/Fc  il/PP3MSN0  n''/RN ataint/AQ0MS0"," homme/NCMS000"," a/VMIP3S0  plain/NCMS000  cop/RG  qui/PR00000  jamais/RN  apprez/VMIF2P0  ait/VMSP3S0  besoing/NCMS000  de/SP  mire/NCFS000 ;/Fx  je/PP1CSN0  l''/DA0CS0 ay/NCMN000  rencontré/VMP00SM  neantmains/NCFP000  sur/SP  lez/SP  rens/NCMP000  car/CC  en/SP  passant/VMG0000  il/PP3MSN0  me/PP1CS00  donna/VMIS3S0"
"doc#7",",/Fc  et/CC  taillier/VMN0000  une/DI0FS0  gente/AQ0FS00  robe/NCFS000  pour/SP  sa/DP3FSS  dame/NCFS000  avecquez/VMIP2P0  tous/DI0MP0  abillemens/NCMP000  a/VAIP3S0  luy/NCMS000  neccessairez/VMIF2P0 ,/Fc  comme/CS  il/PP3MSN0  eust/VMIP3S0  fait/VMP00SM  pour/SP  ung/AQ0MS0"," homme/NCMS000",",/Fc  avecquez/VMIP2P0  cheval/NCMS000  et/CC  haguenee/AQ0CS0 ,/Fc  joiaux/AQ0MP0 ,/Fc  baguez/VMM02P0  et/CC  finance/VMIP3S0  assez/RG  pour/SP  faire/VMN0000  leur/DP3CSP  despence/NCFS000  pour/SP  long/AQ0MS00  tempz/VMM02P0  et/CC ,/Fc  toutez/VMM02P0  cez/VMIP2P0"
"doc#7","lez/SP  reprendre/VMN0000  a/VMIP3S0  tous/PI0MP00  lez/SP  bons/AQ0MP00  poins/VMIP1S0  de/SP  sa/DP3FSS  dame/NCFS000  qui/PR00000  ne/RN  la/DA0FS0  fist/NCMS000  gairez/VMIF2P0  longue/AQ0FS00 ,/Fc  ainchois/NCMN000  se/PP3CN00  para/VMIS3S0  et/CC  vesty/NCMS000  comme/CS  se/PP3CN00  ce/PP0CNN0  fust/VMIP3S0  ung/AQ0MS0"," homme/NCMS000"," proprement/RG  et/CC  en/SP  tel/DI0MS0  estat/NCMS000  se/PP3CN00  mist/NCMS000  a/VMIP3S0  chemin/NCMS000  en/SP  grant/NCMS000  haste/AQ0CS0  avecquez/VMIP2P0  son/DP3CSS  viellaudin/NCMS000  Olivier/NPMS000 ./Fp </s><s> Le/DA0MS0  departement/NCMS000  de/SP  la/DA0FS0"
