"academic use only"

"corpus","preloaded/gutenberg20_cs"
"subcorpus","-"
"concordance size","136"
"query","Query:[lc=""kniha"" | lemma_lc=""kniha""]"
"Reference","Left","KWIC","Right"
"R.U.R.","ním/k3xPp3gMnSc7  zrcadélko/k1gNnSc1 ,/kIx,  v/k7c6  pravém/k2eAgInSc6d1  koutě/k1gInSc6  pohovka/k1gFnSc1 ./kIx. )/kIx) </s><s> (/kIx( u/k7c2  psacího/k2eAgInSc2d1  stolku/k1gInSc2  sedí/k5eAaImIp3nS  Alquist/k1gInSc1  s/k7c7  hlavou/k1gFnSc7  opřenou/k2eAgFnSc7d1  v/k7c6  dlaních/k1gFnPc6 )/kIx) </s><s> Alquist/k1gInSc1 :/kIx,  (/kIx( listuje/k5eAaImIp3nS  v/k7c6"," knize/k1gFnSc6",")/kIx)  Nenajdu/k5eNaPmIp1nS ?/kIx. </s><s> -/kIx~ Nepochopím/k5eNaPmIp1nS ?/kIx. </s><s> --/k? Nenaučím/k5eNaPmIp1nS  se/k3xPyFc4 ?/kIx. </s><s> --/k? Ztracená/k2eAgFnSc1d1  věda/k1gFnSc1 !/kIx. </s><s> Ó/kA ,/kIx,  že/k8xS  všechno/k3xTgNnSc4  nenapsali/k5eNaPmAgMnP !/kIx. </s><s> --/k? Galle/k1gFnSc1 ,/kIx,  Galle/k1gFnSc1 ,/kIx,  jak/k8xS  se/k3xPyFc4  dělali/k5eAaImAgMnP"
"R.U.R.",",/kIx,  Domine/k1gMnSc5 ,/kIx,  proč/k6eAd1  jste/k5eAaImIp2nP  tolik/k6eAd1  odnesli/k5eAaPmAgMnP  ve/k7c6  svých/k3xOyFgFnPc6  hlavách/k1gFnPc6 ?/kIx. </s><s> Kdybyste/kYmCp2nP  nechali/k5eAaPmAgMnP  aspoň/k9  stopu/k1gFnSc4  tajemství/k1gNnSc2  Rossumova/k2eAgFnSc1d1 !/kIx. </s><s> Ó/kA !/kIx. </s><s> (/kIx( zabouchne/k5eAaPmIp3nS"," knihu/k1gFnSc4",")/kIx)  Nadarmo/k6eAd1 !/kIx. </s><s> Knihy/k1gFnSc2  už/k6eAd1  nemluví/k5eNaImIp3nS ./kIx. </s><s> Jsou/k5eAaImIp3nP  němé/k2eAgInPc1d1  jako/k9  všechno/k3xTgNnSc4 ./kIx. </s><s> Zemřely/k5eAaPmAgInP ,/kIx,  zemřely/k5eAaPmAgInP  spolu/k6eAd1  s/k7c7  lidmi/k1gMnPc7 !/kIx. </s><s> Nehledej/k5eNaImRp2nS !/kIx. </s><s> (/kIx( vstane/k5eAaPmIp3nS  a/k8xC  jde/k5eAaImIp3nS  k/k7c3  oknu/k1gNnSc3 ,/kIx,  jež/k3xRgNnSc1"
"R.U.R.","tolik/k6eAd1  odnesli/k5eAaPmAgMnP  ve/k7c6  svých/k3xOyFgFnPc6  hlavách/k1gFnPc6 ?/kIx. </s><s> Kdybyste/kYmCp2nP  nechali/k5eAaPmAgMnP  aspoň/k9  stopu/k1gFnSc4  tajemství/k1gNnSc2  Rossumova/k2eAgFnSc1d1 !/kIx. </s><s> Ó/kA !/kIx. </s><s> (/kIx( zabouchne/k5eAaPmIp3nS  knihu/k1gFnSc4 )/kIx)  Nadarmo/k6eAd1 !/kIx. </s><s>","Knihy/k1gFnSc2"," už/k6eAd1  nemluví/k5eNaImIp3nS ./kIx. </s><s> Jsou/k5eAaImIp3nP  němé/k2eAgInPc1d1  jako/k9  všechno/k3xTgNnSc4 ./kIx. </s><s> Zemřely/k5eAaPmAgInP ,/kIx,  zemřely/k5eAaPmAgInP  spolu/k6eAd1  s/k7c7  lidmi/k1gMnPc7 !/kIx. </s><s> Nehledej/k5eNaImRp2nS !/kIx. </s><s> (/kIx( vstane/k5eAaPmIp3nS  a/k8xC  jde/k5eAaImIp3nS  k/k7c3  oknu/k1gNnSc3 ,/kIx,  jež/k3xRgNnSc1  otevře/k5eAaPmIp3nS )/kIx)  Zase/k9  noc/k1gFnSc4"
"R.U.R.",":/kIx,  Pane/k1gMnSc5 ,/kIx,  poznali/k5eAaPmAgMnP  jsme/k5eAaImIp1nP  chyby/k1gFnPc4  lidí/k1gMnPc2 ./kIx. </s><s> Damon/k1gInSc1 :/kIx,  Musíte/k5eAaImIp2nP  zabíjet/k5eAaImF  a/k8xC  panovat/k5eAaImF ,/kIx,  chcete/k5eAaImIp2nP -li/k?  být/k5eAaImF  jako/k9  lidé/k1gMnPc1 ./kIx. </s><s> Čtěte/k5eAaImRp2nP  dějiny/k1gFnPc4 !/kIx. </s><s> Čtěte/k5eAaImRp2nP  lidské/k2eAgFnSc2d1"," knihy/k1gFnPc1","!/kIx. </s><s> Musíte/k5eAaImIp2nP  panovat/k5eAaImF  a/k8xC  vraždit/k5eAaImF ,/kIx,  chcete/k5eAaImIp2nP -li/k?  být/k5eAaImF  lidmi/k1gMnPc7 !/kIx. </s><s> Alquist/k1gInSc1 :/kIx,  Ach/k0 ,/kIx,  Domine/k1gMnSc5 ,/kIx,  nic/k3yNnSc1  není/k5eNaImIp3nS  člověku/k1gMnSc3  cizejšího/k2eAgNnSc2d2  než/k8xS  jeho/k3xPp3gInSc4  obraz/k1gInSc4 ./kIx. </s><s> 4/k4 ./kIx. </s>"
"R.U.R.","./kIx.  (/kIx( jde/k5eAaImIp3nS  k/k7c3  oknu/k1gNnSc3 )/kIx)  Ne/kA ,/kIx,  Prime/k1gInSc5 ,/kIx,  podívej/k5eAaImRp2nS  se/k3xPyFc4 !/kIx. </s><s> Primus/k1gMnSc1 :/kIx,  Co/k3yRnSc1 ?/kIx. </s><s> Helena/k1gFnSc1 :/kIx,  Slunce/k1gNnSc1  vychází/k5eAaImIp3nS !/kIx. </s><s> Primus/k1gMnSc1 :/kIx,  Počkej/k5eAaPmRp2nS ,/kIx,  já/k3xPp1nSc1  hned/k6eAd1 --/k? (/kIx( prohlíží/k5eAaImIp3nS"," knihu/k1gFnSc4",")/kIx)  Heleno/k1gFnSc5 ,/kIx,  tohle/k3xDgNnSc1  je/k5eAaImIp3nS  ta/k3xDgFnSc1  největší/k2eAgFnSc1d3 </s><s> Helena/k1gFnSc1 :/kIx,  Tak/k9  pojď/k5eAaImRp2nS  sem/k6eAd1 !/kIx. </s><s> Primus/k1gMnSc1 :/kIx,  Hned/k6eAd1 ,/kIx,  hned/k6eAd1 --/k? </s><s> Helena/k1gFnSc1 :/kIx,  Ale/k9  Prime/k1gInSc5 ,/kIx,  nech/k5eAaPmRp2nS  toho/k3xDgNnSc2  protivného/k2eAgNnSc2d1"
"R.U.R.","sám/k3xTgMnSc1 )/kIx)  Požehnaný/k2eAgInSc4d1  dni/k1gInSc3 !/kIx. </s><s> (/kIx( jde/k5eAaImIp3nS  po/k7c6  špičkách/k1gFnPc6  ke/k7c3  stolu/k1gInSc3  a/k8xC  vylévá/k5eAaImIp3nS  zkumavky/k1gFnPc4  na/k7c4  zem/k1gFnSc4 )/kIx)  Svátku/k1gInSc3  dne/k1gInSc2  šestého/k4xOgMnSc2 !/kIx. </s><s> (/kIx( sedne/k5eAaPmIp3nS  u/k7c2  psacího/k2eAgInSc2d1  stolu/k1gInSc2 ,/kIx,  hází/k5eAaImIp3nS"," knihy/k1gFnPc4"," na/k7c4  zem/k1gFnSc4 ;/kIx,  pak/k6eAd1  otevře/k5eAaPmIp3nS  bibli/k1gFnSc3 ,/kIx,  listuje/k5eAaImIp3nS  a/k8xC  čte/k5eAaImIp3nS )/kIx)  ""/kIx"" A/k9  stvořil/k5eAaPmAgMnS  Bůh/k1gMnSc1  člověka/k1gMnSc2  k/k7c3  obrazu/k1gInSc3  svému/k3xOyFgInSc3  k/k7c3  obrazu/k1gInSc3  Božímu/k2eAgInSc3d1  stvořil/k5eAaPmAgMnS  ho/k3xPp3gMnSc4 ,/kIx,  muže/k1gMnSc4  a/k8xC  ženu/k1gFnSc4"
"Cvičení maličkých ve svatém náboženství křesťansko-katolickém","!/kIx. </s><s> (/kIx( vstává/k5eAaImIp3nS )/kIx)  Nezahyne/k5eNaPmIp3nS !/kIx. </s><s> (/kIx( rozpřáhne/k5eAaPmIp3nS  ruce/k1gFnPc4 )/kIx)  Nezahyne/k5eNaPmIp3nS !/kIx. </s><s> OPONA/k1gFnSc1 </s><s> ------------------------------------------/k? (/kIx( Začátek/k1gInSc1"," knihy/k1gFnSc2",")/kIx)  ------------------------------------------/k? (/kIx( 3/k4 ./kIx.  str./kA )/kIx) </s><s> Cvičení/k1gNnSc1  maličkých/k2eAgFnPc2d1 </s><s> ve/k7c6  svatém/k2eAgInSc6d1  náboženství/k1gNnSc2 </s>"
"Cvičení maličkých ve svatém náboženství křesťansko-katolickém","neslýchalo/k5eNaImAgNnS ,/kIx,  Aniž/k8xS  srdce/k1gNnSc1  pocítilo/k5eAaPmAgNnS ./kIx. </s><s> To/k3xDgNnSc1  se/k3xPyFc4  Bohu/k1gMnSc3  zalíbilo/k5eAaPmAgNnS ,/kIx,  Připraviť/k1gFnSc1  svým/k3xOyFgMnPc3  ctitelům/k1gMnPc3 ,/kIx,  Jako/k8xC  Božím/k2eAgMnPc3d1  andělům/k1gMnPc3 ./kIx. </s><s> Amen/k1gNnSc1 ./kIx. </s><s> Poznámky/k1gFnPc4  ke/k7c3"," knize/k1gFnSc3","</s><s> Knížka/k1gFnSc1  byla/k5eAaImAgFnS  vydána/k5eAaPmNgFnS  naposledy/k6eAd1  roku/k1gInSc2  1890/k4 ,/kIx,  její/k3xOp3gMnSc1  autor/k1gMnSc1 ,/kIx,  P./kA  Peregrin/k1gInSc4  Obdržálek/k1gMnSc1 ,/kIx,  žil/k5eAaImAgMnS  v/k7c6  letech/k1gInPc6  1825/k4 –/k? 1891/k4 ,/kIx,  zemřel/k5eAaPmAgMnS  tedy/k9  rok/k1gInSc4  po/k7c6"
"Vlci proti Mustangům","zvolna/k6eAd1  na/k7c4  zákeřnou/k2eAgFnSc4d1  poznámku/k1gFnSc4 ./kIx.  ""/kIx"" Myslíš/k5eAaImIp2nS ,/kIx,  že/k8xS  jsem/k5eAaImIp1nS  nadarmo/k6eAd1  chodil/k5eAaImAgMnS  do/k7c2  obecní/k2eAgFnSc2d1  knihovny/k1gFnSc2  pomáhat/k5eAaImF  panu/k1gMnSc3  učiteli/k1gMnSc3  při/k7c6  půjčování/k1gNnSc6"," knih/k1gFnPc2","?/kIx. </s><s> Je/k5eAaImIp3nS  tam/k6eAd1  kniha/k1gFnSc1  ""/kIx"" Skautský/k2eAgMnSc1d1  rádce/k1gMnSc1 ""/kIx"" ./kIx. </s><s> Půjdu/k5eAaImIp1nS  za/k7c7  panem/k1gMnSc7  učitelem/k1gMnSc7 ,/kIx,  a/k8xC  budeš/k5eAaImBp2nS  vidět/k5eAaImF ,/kIx,  že/k8xS  mi/k3xPp1nSc3  ji/k3xPp3gFnSc4  půjčí/k5eAaPmIp3nS ./kIx. ""/kIx"" </s><s> ""/kIx"" A/k9  co/k9  s/k7c7  ní/k3xPp3gFnSc7 ?/kIx. </s><s> ""/kIx""  nedal/k5eNaPmAgMnS  se/k3xPyFc4  Vašek/k1gMnSc1 ./kIx. </s><s> ""/kIx"" Co/k3yQnSc1  se/k3xPyFc4"
"Vlci proti Mustangům","zákeřnou/k2eAgFnSc4d1  poznámku/k1gFnSc4 ./kIx.  ""/kIx"" Myslíš/k5eAaImIp2nS ,/kIx,  že/k8xS  jsem/k5eAaImIp1nS  nadarmo/k6eAd1  chodil/k5eAaImAgMnS  do/k7c2  obecní/k2eAgFnSc2d1  knihovny/k1gFnSc2  pomáhat/k5eAaImF  panu/k1gMnSc3  učiteli/k1gMnSc3  při/k7c6  půjčování/k1gNnSc6  knih/k1gFnPc2 ?/kIx. </s><s> Je/k5eAaImIp3nS  tam/k6eAd1"," kniha/k1gFnSc1"," ""/kIx"" Skautský/k2eAgMnSc1d1  rádce/k1gMnSc1 ""/kIx"" ./kIx. </s><s> Půjdu/k5eAaImIp1nS  za/k7c7  panem/k1gMnSc7  učitelem/k1gMnSc7 ,/kIx,  a/k8xC  budeš/k5eAaImBp2nS  vidět/k5eAaImF ,/kIx,  že/k8xS  mi/k3xPp1nSc3  ji/k3xPp3gFnSc4  půjčí/k5eAaPmIp3nS ./kIx. ""/kIx"" </s><s> ""/kIx"" A/k9  co/k9  s/k7c7  ní/k3xPp3gFnSc7 ?/kIx. </s><s> ""/kIx""  nedal/k5eNaPmAgMnS  se/k3xPyFc4  Vašek/k1gMnSc1 ./kIx. </s><s> ""/kIx"" Co/k3yQnSc1  se/k3xPyFc4  dělá/k5eAaImIp3nS  s/k7c7"
"Vlci proti Mustangům","kniha/k1gFnSc1  ""/kIx"" Skautský/k2eAgMnSc1d1  rádce/k1gMnSc1 ""/kIx"" ./kIx. </s><s> Půjdu/k5eAaImIp1nS  za/k7c7  panem/k1gMnSc7  učitelem/k1gMnSc7 ,/kIx,  a/k8xC  budeš/k5eAaImBp2nS  vidět/k5eAaImF ,/kIx,  že/k8xS  mi/k3xPp1nSc3  ji/k3xPp3gFnSc4  půjčí/k5eAaPmIp3nS ./kIx. ""/kIx"" </s><s> ""/kIx"" A/k9  co/k9  s/k7c7  ní/k3xPp3gFnSc7 ?/kIx. </s><s> ""/kIx""  nedal/k5eNaPmAgMnS  se/k3xPyFc4  Vašek/k1gMnSc1 ./kIx. </s><s> ""/kIx"" Co/k3yQnSc1  se/k3xPyFc4  dělá/k5eAaImIp3nS  s/k7c7"," knihami/k1gFnPc7","?/kIx. </s><s> ""/kIx""  usmál/k5eAaPmAgMnS  se/k3xPyFc4  Lojza/k1gMnSc1 ./kIx.  ""/kIx"" Tam/k6eAd1  máš/k5eAaImIp2nS ,/kIx,  člověče/k1gMnSc5 ,/kIx,  všecko/k3xTgNnSc1 :/kIx,  jak/k6eAd1  se/k3xPyFc4  staví/k5eAaPmIp3nS  stan/k1gInSc1 ,/kIx,  jak/k8xC  se/k3xPyFc4  dělá/k5eAaImIp3nS  táborák/k1gInSc1 ,/kIx,  no/k9  všecko/k3xTgNnSc4 !/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Ať/k9  žije/k5eAaImIp3nS  Lojza/k1gFnSc1 !/kIx. </s><s> ""/kIx""  volali/k5eAaImAgMnP"
