"academic use only"

"corpus","preloaded/gutenberg20_cs"
"subcorpus","-"
"concordance size","1210"
"query","Query:[lc=""pan"" | lemma_lc=""pan""]"
"Reference","Left","KWIC","Right"
"Blesky nad Beskydami","!/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Na/k7c4  Slovensko/k1gNnSc4 ?/kIx. </s><s> A/k8xC  jak/k6eAd1  dále/k6eAd2 ?/kIx. </s><s> ""/kIx""  zeptal/k5eAaPmAgMnS  se/k3xPyFc4  pan/k1gMnSc1  Čermák/k1gMnSc1 ./kIx. </s><s> ""/kIx"" Pak/k6eAd1  do/k7c2  Maďarska/k1gNnSc2 ,/kIx,  do/k7c2  Jugoslavie/k1gFnSc2 .../k? ""/kIx"" </s><s> Teprve/k6eAd1  nyní/k6eAd1  zmizel/k5eAaPmAgMnS  chlad/k1gInSc4  z/k7c2  řeči/k1gFnSc2"," pana/k1gMnSc2"," Čermáka/k1gMnSc2 ./kIx. </s><s> Při/k7c6  zmínce/k1gFnSc6  o/k7c6  československé/k2eAgFnSc6d1  armádě/k1gFnSc6  se/k3xPyFc4  v/k7c6  něm/k3xPp3gInSc6  ozvala/k5eAaPmAgFnS  stará/k2eAgFnSc1d1  legionářská/k2eAgFnSc1d1  krev/k1gFnSc1 ./kIx. </s><s> Dal/k5eAaPmAgMnS  se/k3xPyFc4  s/k7c7  hostem/k1gMnSc7  do/k7c2  hovoru/k1gInSc2 ./kIx. </s><s> Pozdní/k2eAgMnSc1d1"
"Blesky nad Beskydami","zatkli/k5eAaPmAgMnP ./kIx. </s><s> Cestuji/k5eAaImIp1nS  většinou/k1gFnSc7  pěšky/k6eAd1 ./kIx. </s><s> Vyhledávám/k5eAaImIp1nS  hory/k1gFnPc4  a/k8xC  samoty/k1gFnPc4 .../k? ""/kIx"" </s><s> ""/kIx"" Jen/k9  ať/k8xC  se/k3xPyFc4  vám/k3xPp2nPc3  to/k3xDgNnSc1  všechno/k3xTgNnSc1  podaří/k5eAaPmIp3nS ,/kIx, ""/kIx""  pokyvoval/k5eAaImAgInS  hlavou/k1gFnSc7"," pan/k1gMnSc1"," Čermák/k1gMnSc1 ./kIx. </s><s> ""/kIx"" Věřím/k5eAaImIp1nS  v/k7c4  to/k3xDgNnSc4 ,/kIx, ""/kIx""  řekl/k5eAaPmAgMnS  Semela/k1gMnSc4  pevně/k6eAd1 ./kIx. </s><s> Zatím/k6eAd1  paní/k1gFnSc1  Čermáková/k1gFnSc1  rozvěsila/k5eAaPmAgFnS  po/k7c6  kamnech/k1gNnPc6  mokré/k2eAgNnSc1d1  prádlo/k1gNnSc1  a/k8xC  šaty/k1gInPc1 ./kIx. </s><s> Brzy/k6eAd1  potom/k6eAd1  šel/k5eAaImAgMnS"
"Blesky nad Beskydami","Věřím/k5eAaImIp1nS  v/k7c4  to/k3xDgNnSc4 ,/kIx, ""/kIx""  řekl/k5eAaPmAgMnS  Semela/k1gMnSc4  pevně/k6eAd1 ./kIx. </s><s> Zatím/k6eAd1  paní/k1gFnSc1  Čermáková/k1gFnSc1  rozvěsila/k5eAaPmAgFnS  po/k7c6  kamnech/k1gNnPc6  mokré/k2eAgNnSc1d1  prádlo/k1gNnSc1  a/k8xC  šaty/k1gInPc1 ./kIx. </s><s> Brzy/k6eAd1  potom/k6eAd1  šel/k5eAaImAgMnS  host/k1gMnSc1  spat/k5eAaImF ./kIx. </s><s>","Pan/k1gMnSc1"," Čermák/k1gMnSc1  přenesl/k5eAaPmAgMnS  dopisy/k1gInPc4  ze/k7c2  skrýše/k1gFnSc2  do/k7c2  ložnice/k1gFnSc2 ./kIx. </s><s> Tam/k6eAd1  pokračovali/k5eAaImAgMnP  v/k7c6  nedokončené/k2eNgFnSc6d1  práci/k1gFnSc6 ./kIx. </s><s> ""/kIx"" Ale/k8xC  polekali/k5eAaPmAgMnP  jsme/k5eAaImIp1nP  se/k3xPyFc4 ,/kIx, ""/kIx""  pronesla/k5eAaPmAgFnS"
"Blesky nad Beskydami",",/kIx,  stulená/k2eAgFnSc1d1  pod/k7c7  samým/k3xTgNnSc7  úpatím/k1gNnSc7  horského/k2eAgInSc2d1  hřebene/k1gInSc2 ,/kIx,  lákala/k5eAaImAgFnS  svou/k3xOyFgFnSc7  samotou/k1gFnSc7 ,/kIx,  tichem/k1gNnSc7  a/k8xC  nenápadností/k1gFnSc7 ./kIx. </s><s> Když/k8xS  se/k3xPyFc4  jich/k3xPp3gMnPc2  sešlo/k5eAaPmAgNnS  několik/k4yIc1 ,/kIx,"," pan/k1gMnSc1"," Čermák/k1gMnSc1  je/k3xPp3gNnSc4  přidělil/k5eAaPmAgMnS  --/k?  jak/k6eAd1  tomu/k3xDgNnSc3  říkal/k5eAaImAgMnS  --/k?  svým/k3xOyFgInSc7  příbuzným/k2eAgMnSc7d1  a/k8xC  známým/k2eAgMnSc7d1 ./kIx. </s><s> Jednoho/k4xCgInSc2  zavedl/k5eAaPmAgMnS  k/k7c3  Šebestům/k1gMnPc3 ,/kIx,  druhého/k4xOgMnSc4  k/k7c3  strážmistru/k1gMnSc3"
"Blesky nad Beskydami","ptal/k5eAaImAgMnS  se/k3xPyFc4  přísně/k6eAd1  strážmistr/k1gMnSc1 ./kIx. </s><s> ""/kIx"" Nu/k9 ,/kIx,  to/k3xDgNnSc4  víte/k5eAaImIp2nP ,/kIx,  trochu/k6eAd1  mouky/k1gFnSc2  a/k8xC  nějaký/k3yIgInSc4  omastek/k1gInSc4 .../k? ""/kIx"" </s><s> ""/kIx"" Tak/k6eAd1  objeďte/k5eAaPmRp2nP  město/k1gNnSc4  a/k8xC  ztraťte/k5eAaPmRp2nP  se/k3xPyFc4 !/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Ale/k9  kudy/k6eAd1 ,/kIx,"," pane/k1gMnSc5"," strážmistře/k1gMnSc5 ?/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Člověče/k1gMnSc5 ,/kIx,  tož/k9  já/k3xPp1nSc1  vám/k3xPp2nPc3  mám/k5eAaImIp1nS  ještě/k6eAd1  ukazovat/k5eAaImF  cestu/k1gFnSc4 ?/kIx. </s><s> Tak/k8xS  podívejte/k5eAaImRp2nP  se/k3xPyFc4 :/kIx,  pojedete/k5eAaImIp2nP  tuhle/k3xDgFnSc4  okolo/k7c2  Moravy/k1gFnSc2 ,/kIx,  tam/k6eAd1  vzadu/k6eAd1"
"Blesky nad Beskydami","Jsem/k5eAaImIp1nS  pronásledován/k2eAgMnSc1d1 ,/kIx, ""/kIx""  řekl/k5eAaPmAgMnS  jim/k3xPp3gMnPc3 ./kIx.  ""/kIx"" Mohl/k5eAaImAgMnS  bych/kYmCp1nS  se/k3xPyFc4  tu/k3xDgFnSc4  zdržet/k5eAaPmF  delší/k2eAgFnSc4d2  dobu/k1gFnSc4 ?/kIx. </s><s> ""/kIx"" </s><s> ""/kIx"" Ale/k9  ovšem/k9 ,/kIx, ""/kIx""  odpověděl/k5eAaPmAgMnS  s/k7c7  naprostou/k2eAgFnSc7d1  samozřejmostí/k1gFnSc7"," pan/k1gMnSc1"," Čermák/k1gMnSc1 ./kIx.  ""/kIx"" Musíte/k5eAaImIp2nP  však/k9  být/k5eAaImF  opatrný/k2eAgMnSc1d1  a/k8xC  přes/k7c4  den/k1gInSc4  se/k3xPyFc4  raději/k6eAd2  neukazovat/k5eNaImF ./kIx. ""/kIx"" </s><s> ""/kIx"" Děkuji/k5eAaImIp1nS  vám/k3xPp2nPc3 ./kIx. </s><s> To/k3xDgNnSc1  víte/k5eAaImIp2nP ,/kIx,  že/k8xS  se/k3xPyFc4  zachovám/k5eAaPmIp1nS  podle/k7c2  vašich/k3xOp2gInPc2"
"Blesky nad Beskydami","podle/k7c2  vašich/k3xOp2gInPc2  pokynů/k1gInPc2 ./kIx. ""/kIx"" </s><s> Byl/k5eAaImAgInS  u/k7c2  nich/k3xPp3gFnPc2  již/k6eAd1  čtrnáct/k4xCc4  dní/k1gInPc2 ./kIx. </s><s> Za/k7c4  celou/k1gFnSc4  tu/k3xDgFnSc4  dobu/k1gFnSc4  se/k3xPyFc4  nepřihodilo/k5eNaPmAgNnS  nic/k3yNnSc1  zvláštního/k2eAgNnSc2d1 ./kIx. </s><s> Večer/k6eAd1 ,/kIx,  po/k7c6  návratu/k1gInSc6"," pana/k1gMnSc2"," Čermáka/k1gMnSc2  ze/k7c2  služby/k1gFnSc2 ,/kIx,  besedovala/k5eAaImAgFnS  často/k6eAd1  celá/k2eAgFnSc1d1  rodina/k1gFnSc1  se/k7c7  svým/k3xOyFgMnSc7  hostem/k1gMnSc7 ./kIx. </s><s> Mistr/k1gMnSc1  Kolísko/k1gFnSc5  jim/k3xPp3gMnPc3  vypravoval/k5eAaImAgMnS  o/k7c6  všem/k3xTgNnSc6 ,/kIx,  co/k3yInSc4  prožil/k5eAaPmAgMnS  v/k7c6"
"Blesky nad Beskydami",",/kIx,  při/k7c6  každém/k3xTgInSc6  zvuku/k1gInSc6  vyskakoval/k5eAaImAgMnS ,/kIx,  všechno/k3xTgNnSc1  ho/k3xPp3gMnSc4  rozrušovalo/k5eAaImAgNnS ./kIx. </s><s> ""/kIx"" Snad/k9  to/k3xDgNnSc1  s/k7c7  tím/k3xDgNnSc7  pronásledováním/k1gNnSc7  nebude/k5eNaImBp3nS  tak/k9  zlé/k2eAgNnSc1d1 ,/kIx, ""/kIx""  chlácholil/k5eAaImAgMnS  ho/k3xPp3gMnSc4"," pan/k1gMnSc1"," Čermák/k1gMnSc1 ,/kIx,  když/k8xS  viděl/k5eAaImAgMnS ,/kIx,  jak/k8xC  se/k3xPyFc4  Kolísko/k1gFnSc5  chvěje/k5eAaImIp3nS  při/k7c6  každém/k3xTgNnSc6  vrznutí/k1gNnSc6  dveří/k1gFnPc2 ./kIx. </s><s> ""/kIx"" Já/k3xPp1nSc1  jim/k3xPp3gMnPc3  nevěřím/k5eNaImIp1nS ./kIx. </s><s> Koho/k3yQnSc4  si/k3xPyFc3  jednou/k6eAd1  vezmou/k5eAaPmIp3nP  na/k7c4  mušku/k1gFnSc4 ,/kIx,"
"Blesky nad Beskydami","lehko/k6eAd1  nepustí/k5eNaPmIp3nP ,/kIx, ""/kIx""  trval/k5eAaImAgMnS  na/k7c6  svých/k3xOyFgFnPc6  obavách/k1gFnPc6  Kolísko/k1gFnSc5 ./kIx. </s><s> ""/kIx"" Třeba/k6eAd1  již/k6eAd1  ztratili/k5eAaPmAgMnP  vaši/k3xOp2gFnSc4  stopu/k1gFnSc4 ./kIx. ""/kIx"" </s><s> ""/kIx"" Dal/k5eAaPmAgMnS  by/kYmCp3nS  Bůh/k1gMnSc1 ./kIx. ""/kIx"" </s><s> Uplynul/k5eAaPmAgMnS  další/k2eAgInSc4d1  týden/k1gInSc4 ./kIx. </s><s>","Pan/k1gMnSc1"," Čermák/k1gMnSc1  se/k3xPyFc4  vrátil/k5eAaPmAgMnS  ze/k7c2  služby/k1gFnSc2  dříve/k6eAd2  než/k8xS  obyčejně/k6eAd1 ./kIx. </s><s> Při/k7c6  večeři/k1gFnSc6  byl/k5eAaImAgInS  zamlklý/k2eAgInSc1d1 ./kIx. </s><s> ""/kIx"" Tati/k1gMnPc4 ,/kIx,  stalo/k5eAaPmAgNnS  se/k3xPyFc4  ti/k3xPp2nSc3  něco/k3yInSc1 ?/kIx. </s><s> ""/kIx""  otázal/k5eAaPmAgMnS  se/k3xPyFc4  Slávek/k1gMnSc1 ./kIx. </s><s> ""/kIx"" Do/k7c2"
"Blesky nad Beskydami","!/kIx. </s><s> ""/kIx""  lekal/k5eAaImAgMnS  se/k3xPyFc4  Kolísko/k1gFnSc5 ./kIx. </s><s> ""/kIx"" Může/k5eAaImIp3nS  být/k5eAaImF ./kIx. </s><s> Ale/k8xC  je/k5eAaImIp3nS  jich/k3xPp3gMnPc2  nějak/k6eAd1  mnoho/k4c1 ./kIx. </s><s> Myslím/k5eAaImIp1nS ,/kIx,  že/k8xS  to/k3xDgNnSc1  bude/k5eAaImBp3nS  větší/k2eAgInSc1d2  podnik/k1gInSc1 ./kIx. ""/kIx"" </s><s> ""/kIx"" Pak/k6eAd1  by/kYmCp3nS  bylo/k5eAaImAgNnS  dobře/k6eAd1 ,/kIx,  kdyby/kYmCp3nS  si/k3xPyFc3"," pan/k1gMnSc1"," Kolísko/k1gFnSc5  lehl/k5eAaPmAgMnS  do/k7c2  stodoly/k1gFnSc2 ./kIx. </s><s> Tam/k6eAd1  by/kYmCp3nP  ho/k3xPp3gMnSc4  nenašli/k5eNaPmAgMnP ,/kIx, ""/kIx""  navrhovala/k5eAaImAgFnS  matka/k1gFnSc1 ./kIx. </s><s> ""/kIx"" To/k3xDgNnSc1  udělám/k5eAaPmIp1nS ,/kIx,  přátelé/k1gMnPc1 ,/kIx,  a/k8xC  hned/k6eAd1 ,/kIx, ""/kIx""  zvedal/k5eAaImAgMnS  se/k3xPyFc4  mistr/k1gMnSc1 ./kIx.  ""/kIx"" Jistota/k1gFnSc1"
"Blesky nad Beskydami","bych/kYmCp1nS  měl/k5eAaImAgMnS  už/k6eAd1  jistě/k9  klidnější/k2eAgFnSc4d2  cestu/k1gFnSc4 ./kIx. </s><s> A/k8xC  mimo/k7c4  to/k3xDgNnSc4  --/k?  necítím/k5eNaImIp1nS  se/k3xPyFc4  nějak/k6eAd1  dobře/k6eAd1 ./kIx. </s><s> Píchá/k5eAaImIp3nS  mě/k3xPp1nSc4  pod/k7c7  lopatkami/k1gFnPc7 ./kIx. ""/kIx"" </s><s> ""/kIx"" Jak/k6eAd1  myslíte/k5eAaImIp2nP ,/kIx, ""/kIx""  svoloval/k5eAaImAgMnS"," pan/k1gMnSc1"," Čermák/k1gMnSc1 ./kIx. </s><s> ""/kIx"" Však/k8xC  ve/k7c6  dne/k1gInSc2  může/k5eAaImIp3nS  ležet/k5eAaImF  pan/k1gMnSc1  Kolísko/k1gFnSc5  v/k7c6  našem/k3xOp1gInSc6  krytu/k1gInSc6 ,/kIx, ""/kIx""  navrhl/k5eAaPmAgMnS  Slávek/k1gMnSc1 ./kIx. </s><s> Ve/k7c6  svahu/k1gInSc6  za/k7c7  Dolinou/k1gFnSc7  byla/k5eAaImAgFnS  už/k6eAd1  od/k7c2  přírody/k1gFnSc2"
