"academic use only"

"corpus","preloaded/gaeilge2"
"subcorpus","-"
"concordance size","6952"
"query","Query:[lc=""farraige"" | lemma_lc=""farraige""]"
"Reference","Left","KWIC","Right"
"doc#8","bean/Ncfsc  Choluim/Vmip1s  i/Sp  dtinneas/Ncmsc  clainne/Ncfsg  agus/Cc  i/Sp  gcontúirt/Ncfsc  ./Fe </s><s> Téann/Vmip  Colum/Npmsc  ,/Fi  a/Uv  dheartháir/Ncmsv  agus/Cc  Muiris/Npmsc  ,/Fi  fear/Ncmsc  a/Dp3ms  dheirféar/Ncfsg  ,/Fi  amach/Rd  ar/Sp  an/Td-s"," bhfarraige/Ncfsg"," i/Sp  naomhóg/Ncfsc  i rith/Spc  stoirm/Ncfsc  chontúirteach/Aq-fsc  chun/Sp  an/Td-s  dochtúir/Ncmsc  a/Sp  fháil/Nv  agus/Cc  í/Pp3fs  a/Sp  shábháil/Nv  ./Fe </s><s> Éiríonn/Vmip  leo/Pr3-p  ,/Fi  in/Sp  ainneoin/Ns-s  iarrachtaí/Ncfpc"
"doc#8","siad/Pp3-ps  an/Td-s  t-éadach/Ncmsc  anonn/Rd  is/Wpri  anall/Rd  chun/Sp  na/Td-s  tonnta/Ncfpg  a/Sp  chur/Nv  in/Sp  iúl/Ncmsc  ./Fe </s><s> Sa/Spa-s  bhrionglóid/Ncfsc  tá/Vmip  cailín/Ncmsc  i/Sp  gcontúirt/Ncfsc  agus/Cc  í/Pp3fs  ag/Sp  snámh/Nv  san/Spa-s"," fharraige/Ncfsc"," ./Fe </s><s> Sábhálann/Vmip  Liam/Npmsc  Ó/Sp  Rudaí/Ncmpc  an/Td-s  cáilín/Ncmsg  sin/Dd  ./Fe </s><s> De/Sp  réir/Ncfsc  mar/Cs  a/Q-r  luaitear/Vmip0  sna/Spa-p  treoracha/Ncfpc  stáitse/Ncmsg|Ncmsg-e  ,/Fi  is/Wpri  éard/Ncmsc  a/Q-r  tharlaíonn/Vmip  ná/Cc  go/Cs  léimeann/Vmip  Ó/Sp"
"doc#8","Rudaí/Ncmpc  an/Td-s  cáilín/Ncmsg  sin/Dd  ./Fe </s><s> De/Sp  réir/Ncfsc  mar/Cs  a/Q-r  luaitear/Vmip0  sna/Spa-p  treoracha/Ncfpc  stáitse/Ncmsg|Ncmsg-e  ,/Fi  is/Wpri  éard/Ncmsc  a/Q-r  tharlaíonn/Vmip  ná/Cc  go/Cs  léimeann/Vmip  Ó/Sp  Rudaí/Ncmpc  isteach/Rd  san/Spa-s"," fharraige/Ncfsc"," //F  an/Td-s  t-éadach/Ncmsc  :/Fi </s><s> Liam/Npmsc  :/Fi  Ná/Q-m  bíodh/Vmm-3s  eagla/Ncfsc  ort/Pr2-s  ,/Fi  a/Uv  chailín/Ncmsv  ./Fe </s><s> Sábhálfaidh/Vmif  mise/Pp1-s-e  tú/Pp2-s  ./Fe </s><s> (/F  É/Pp3ms  ''/Fa  ag/Sp  snámh/Nv  ''/Fa  )/F </s><s> Coinnigh/Npmsc  do/Sp  cheann/Ncmsc  os cionn/Spc"
"doc#8","Ní/Up  Chathasaigh/Npfsg  in/Sp  An/Td-s  Triail/Ncfsc  ,/Fi  an/Td-s  stailc/Ncfsc  in/Sp  Stailc/Ncfsc  Ocrais/Ncmsg  agus/Cc  an/Td-s  dainséar/Ncmsc  a/Q-r  bhí/Vmis  i/Sp  gceist/Ncfsc  nuair/Cs  a/Q-r  chuaigh/Vmis  na/Td-p  fir/Ncmpc  amach/Rd  ar/Sp  an/Td-s"," bhfarraige/Ncfsg"," i rith/Spc  na/Td-s  stoirme/Ncfsg  in/Sp  Giolla/Npmsc  an/Td-s  tSolais/Ncmsg  ./Fe </s><s> Is/Cc|Wp-i  cosúil/Aqp  go/Q-s  raibh/Vmis---d|Vmsp  struchtúr/Ncmsc  An/Td-s  Triail/Ncfsc  i/Sp  gcúl/Ncmsc  a/Dp3fs  cuimhne/Ncfsc  ag/Sp  Máiréad/Npfsc  agus/Cc  an/Td-s  dráma/Ncmsc"
"doc#9","Sléibhte/Ncmpc  Bhoirne/Npmsc  a/Sp  fheiceáil/Nv  faoina/Spp-p  gculaith/Ncfsc  ghorm/Aq-fsc  agus/Cc  siar/Rd  tuilleadh/Vmis0  bhí/Vmis  trí/Sp  Oileán/Ncmsc  Árainn/Npmsg  ina/Spp-p|Spp-s  luí/Nv  ar/Qq-s|Q-p|Q-is  uachatar/Vmip0  na/Td-s"," farraige/Ncfsc"," go/Ua  spéiriúil/Aqp  ./Fe </s><s> Trí/Sp  mhíol/Ncmsc  mhóra/Ncmpv  a/Q-r  bheadh/Vmc  á/Spp-p|Spp-s  searradh/Nv  féin/Px  ar/Sp  uachtar/Ncmsc  na/Td-s  farraige/Ncfsg  a/Q-r  mheabhraigh/Vmis  siad/Pp3-ps  dom/Pr1-s  ./Fe </s><s> Im/Ncmsc  sheasamh/Ncmsc  dom/Pr1-s"
"doc#9","bhí/Vmis  trí/Sp  Oileán/Ncmsc  Árainn/Npmsg  ina/Spp-p|Spp-s  luí/Nv  ar/Qq-s|Q-p|Q-is  uachatar/Vmip0  na/Td-s  farraige/Ncfsc  go/Ua  spéiriúil/Aqp  ./Fe </s><s> Trí/Sp  mhíol/Ncmsc  mhóra/Ncmpv  a/Q-r  bheadh/Vmc  á/Spp-p|Spp-s  searradh/Nv  féin/Px  ar/Sp  uachtar/Ncmsc  na/Td-s"," farraige/Ncfsg"," a/Q-r  mheabhraigh/Vmis  siad/Pp3-ps  dom/Pr1-s  ./Fe </s><s> Im/Ncmsc  sheasamh/Ncmsc  dom/Pr1-s  ansin/Rl  os cionn/Spc  an/Td-s  bhaile/Ncmsg  smaoinigh/Vmis  mé/Pp1-s  gur/Wpdi|Wsdi  mar/Sp  seo/Pd  a/Q-r  bhí/Vmis  cúrsaí/Ncmpc  sna/Spa-p  bólaí/Ns-p  seo/Dd  leis/Sp"
"doc#9","d''/Q  éalaigh/Vmis  sé/Pp3mss  ar/Sp  bord/Ncmsc  taincéar/Ncmsc  Nigéarach/Aq  a/Q-r  bhí/Vmis  ag/Sp  iompar/Nv  ola/Ncfsc|Ncfsg  ar fud/Spc  na/Td-s  cruinne/Ncfsc  ./Fe </s><s> Bhí/Vmis  sciorta/Ncmsc  den/Spa-s  ádh/Ncmsc  air/Pr3ms  gur/Q--s  rugadh/Vmis0  air/Pr3ms  i/Sp"," bhfarraige/Ncfsc"," na/Td-s  Fraince/Npf-g  mar/Cs  bhí/Vmis  sé/Pp3mss  chomh/Ri  dóigh/Ncfsc  lena/Spp-s  athrach/Ncmsc  go/Cs  ndéanfadh/Vmc  sé/Pp3mss  dinnéar/Ncmsc  blasta/Aqp  do/Sp  na/Td-p  siorcanna/Ncmpg|Ncmpc  da/Xf  mbéarfaí/Vmc-0  air/Pr3ms  i/Sp"
"doc#9","na/Td-s  Fraince/Npf-g  mar/Cs  bhí/Vmis  sé/Pp3mss  chomh/Ri  dóigh/Ncfsc  lena/Spp-s  athrach/Ncmsc  go/Cs  ndéanfadh/Vmc  sé/Pp3mss  dinnéar/Ncmsc  blasta/Aqp  do/Sp  na/Td-p  siorcanna/Ncmpg|Ncmpc  da/Xf  mbéarfaí/Vmc-0  air/Pr3ms  i/Sp"," bhfarraigí/Ncfpc"," idirnáisiúnta/Aqp  ./Fe </s><s> Cibé/Pi|Dq  rud/Ncmsc  é/Pp3ms  tháinig/Vmis  sé/Pp3mss  i/Sp  dtír/Ncfsc  i/Sp  Marseille/Npmsc  agus/Cc  d''/Q  oibrigh/Vmis  sé/Pp3mss  i/Sp  mbialanna/Ncfpc  ansin/Rl  nó/Cc  go/Q-s  raibh/Vmis---d|Vmsp  a/Dp3ms  dhóthain/Ncfsc  airgid/Ncmsg"
"doc#9","./Fe </s><s> Aineoinn/Vmih1s|Vmc-1s  an/Td-s  drochbholadh/Ncmsc  thit/Vmis  néal/Ncmsc  trom/Aq-msc  codladta/Av  orm/Pr1-s  a/Q-r  bhí/Vmis  lán/Ncmsc  le/Sp  brionglóidí/Ncfpc  gáifeacha/Aq--pc  agus/Cc  longbhriseadh/Ncmsc  agus/Cc"," farraigí/Ncfpc"," arda/Aq--pc  a/Q-r  bhí/Vmis  ag/Sp  cur/Nv  cáitheadh/Nv  go/Sp  spéartha/Ncfpc  neimhe/Ncfsc  ./Fe </s><s> Bhí/Vmis  an/Td-s  patron/Ncmsc  mar/Sp  chaptaen/Ncmsc|Ncmpc  agam/Pr1-s  agus/Cc  an/Td-s  long/Ncfsc  ag/Sp  déanamh/Nv  ar/Sp  spiacáin/Ncfsc"
"doc#10","cheart/Aq-fsc  a/Sp  chur/Nv  ar/Sp  aon/Mc|Dq  duine/Ncmsc  ./Fe </s><s> ''/Fa  Rug/Vmis  Bridie/Npmsc  ar/Sp  lámh/Ncfsc  Chaomháin/Npfsg|Npm-g  ,/Fi  lena/Spr  glanadh/Vmis0  ,/Fi  goulash/Ncmsc  go/Sp  huillinneacha/Ncfpc  air/Pr3ms  ./Fe </s><s> ''/Fa  Tá/Vmip  neart/Ncmsc  éisc/Ncmsg  sa/Spa-s"," bhfarraige/Ncfsc"," ,/Fi  ''/Fa  ar/Vmis  sí/Pp3fss  le/Sp  Therese/Npmsc  ./Fe </s><s> ''/Fa  Tá/Vmip  sé/Pp3mss  in/Sp  am/Ncmsc  ag/Sp  an/Td-s  seanmhaighdean/Ncfsc  seo/Dd  dearmad/Ncmsc|Nv  a/Sp  dhéanamh/Nv  ar/Sp  an/Td-s  gcraic/Ncfsc  sin/Dd  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Seanmhaighdean/Ncfsc  ,/Fi  mo/Dp1-s  thóin/Ncfsc"
"doc#10","an/Td-s  gcomhrá/Ncmsc  nó/Cc  éirí/Ncmsc|Nv  as/Pr3ms  ./Fe </s><s> Níor/Qn-s  labhair/Vmis---n  Bridie/Npmsc  ar/Sp  a/Dp3-p  saol/Ncmsc  pearsanta/Aqp  ariamh/Ncmsc|Ncmpg  roimhe/Pr3ms  sin/Dd  cé/Cs  is/Wpri  moite/Av  dá/Spp-p|Spp-s|Spp-p|Spp-s  muintir/Ncfsc  siar/Rd  bóthar/Ncmsc  Chois/Ncfsd"," Fharraige/Ncfsg"," ./Fe </s><s> Ach/Cs  níor/Qn-s  labhair/Vmis---n  Therese/Npmsc  í/Pp3fs  féin/Px  ar/Sp  chúrsaí/Ncmpc  pearsanta/Aqp  ach/Cs  an/Td-s  oiread/Ns-s  ,/Fi  ar/Sp  an/Td-s  saol/Ncmsc  a/Q-r  bhí/Vmis  aici/Pr3fs  i/Sp  Sasana/Npmsc|Npfsc  roimh/Sp  fhilleadh/Nv  di/Pr3fs  ,/Fi  nó/Cc"
"doc#10","agatsa/Pr2-s-e  ./Fe </s><s> ''/Fa </s><s> ''/Fa  Déan/Ncmsc  dearmad/Ncmpg  ar/Sp  an/Td-s  obair/Ncfsc  seo/Dd  domsa/Pr1-s-e  agus/Cc  duitse/Pr2-s-e  ,/Fi  agus/Cc  bíodh/Vmm-3s  muid/Pp1-p  ina/Spp-p  gcairde/Ncmsc|Ncmpc  ./Fe </s><s> ''/Fa </s><s> Thiomáin/Npfsg  siad/Pp3-ps  siar/Rd  bóthar/Ncmsc  Chois/Ncfsd"," Fharraige/Ncfsg"," tar éis/Spc  dinnéir/Ncmsg  luath/Aq-msc  ./Fe </s><s> Chas/Npfsg  siad/Pp3-ps  ó/I  thuaidh/Rd  ag/Sp  Casla/Ncfsc  ,/Fi  amach/Rd  trí/Sp  Chamas/Ncmsc  agus/Cc  Scríb/Npmsc  ./Fe </s><s> Ag/Sp  an/Td-s  Teach/Ncmsc  Dóite/Av|Aqp  ,/Fi  chas/Vmis  siad/Pp3-ps  siar/Rd  i/Sp"
"doc#10","Boirne/Npmsc  ,/Fi  agus/Cc  bhreathnaigh/Vmis  trí/Sp  hoileáin/Ncmpc  Árainn/Npmsc  cóngarach/Aq-msc  ./Fe </s><s> Comhartha/Av|Ncmsc  báistí/Ncfsg  ,/Fi  cé/Cs  go/Cs  raibh/Vmis---d|Vmsp  an/Td-s  t-aer/Ncmsc  fós/Rg  glan/Ncmsc  agus/Cc  an/Td-s"," fharraige/Ncfsc"," ina/Spp-s  calm/Ncmsc  ./Fe </s><s> Cén/Pq--s  fáth/Ncmsc  ,/Fi  a/Q-p|Q-i|Q-r  d''/Q  fhiafraigh/Vmis  sí/Pp3fss  di/Pr3fs  féin/Px  ar/Qq-s  chuir/Vmis  sé/Pp3mss  as/Sp|Pr3ms  di/Pr3fs  go/Cs  ngabhfadh/Vmc  Bridie/Npmsc  amach/Rd  le/Sp  Peadar/Npmsc  Ó/Sp  hAllúráin/Npmsc  nó/Cc  le/Sp  fear/Ncmsc  ar/Sp"
"doc#10","tagtha/Av  isteach/Rd  ón/Spa-s  mbád/Ncmsc  uirthi/Pr3fs  ./Fe </s><s> Bhí/Vmis  ocras/Ncmsc  an/Td-s  diabhail/Ncmsg  air/Pr3ms  mar/Cs  nár/Qnrs  bhac/Vmis---n  sé/Pp3mss  le/Sp  béile/Ncmsc  a/Sp  fháil/Nv  ar/Sp  an/Td-s  soitheach/Ncmsc  ,/Fi  faitíos/Ncmsc  tinneas/Ncmpg"," farraige/Ncfsc|Ncfsg"," ./Fe </s><s> Nach/Wp-qn|Wpsin|Wpdin|Wpdqn  breá/Aqp  é/Pp3ms  a/Sp  bheith/Nv  ar/Sp  ais/Ncfsc  in/Sp  Éirinn/Npfsd  ,/Fi  bricfeasta/Ncmsc  breá/Aq-msc  ,/Fi  bagún/Ncmsc  ,/Fi  uibheacha/Ncfpc  ,/Fi  sausages/Ncfsc  cearta/Ncmpc  ,/Fi  blasta/Aqp  ,/Fi  amach/Rd  ar/Wpsi|Wssi|Ws-q|Wsdq  d''/Sp  aghaidh/Ncfsc"
"doc#11","úir/Aq-msv|Aq-msg  isteach/Rd  ina/Spp-s  polláirí/Ncmpc  ./Fe </s><s> Chríochnaigh/Vmis  an/Td-s  bóithrín/Ncmsc  ar/Sp  chreig/Ncfsc  lom/Aq-fsc  aolchloiche/Ncfsg  ag/Sp  síneadh/Vmis0  siar/Rd  ceathrú/Mo|Ncfsc  míle/Ncmsg|Ncmsc  i/Sp  dtreo/Ncfsc  na/Td-s"," farraige/Ncfsg"," ./Fe </s><s> Chuimhnigh/Vmis  Treasa/Npfsc  ar/Sp  an/Td-s  trá/Ncfsc  bheag/Aq-fsc  ar/Sp|Qq-s|Q-p|Q-is|Wpsi|Wssi|Ws-q|Wsdq  ar/Qq-s|Q-p|Q-is  fhoghlaim/Vmis  sí/Pp3fss  snámh/Nv|Ncmsc  ./Fe </s><s> Mar/Cs  an/Td-s  duine/Ncmsc  ab/Wsri  óige/Aqc  den/Spa-s  chlann/Ncfsc  thugadh/Vmis0  a/Dp3fs  deartháir/Ncmsc  agus/Cc  a/Dp3fs"
"doc#11",",/Fi  a/Dp3fs  Chóilín/Ncmsc  ?/Fq </s><s> ''/Fa  ''/Fa  Ní/Ncmsc|Ncfsc|Wp-in  baile/Ncfsg|Ncmsg|Ncmsc  ar/Sp  bith/Ns-s  é/Pp3ms  sin/Dd  ,/Fi  ach/Cs  tír/Ncfsc  ,/Fi  ar nós/Spc  na/Td-s  tíre/Ncfsg  timpeall/Ncmpg|Ncmsc|Rd  anseo/Rl  ,/Fi  tír/Ncfsc  aimhréiteach/Ncmpg  go/Cs  maith/Vmm-2s  ,/Fi  agus/Cc  an-chuid/Ncfsc"," farraige/Ncfsg"," ,/Fi  agus/Cc  farraigí/Ncfpc  móra/Aq--pc  timpeall/Rd  air/Pr3ms  ./Fe </s><s> Báitear/Vmip0  go/Ua  leor/Aqp  thart/Rd  ann/Pr3ms  ./Fe </s><s> ''/Fa  ''/Fa  Tugann/Vmip  an/Td-s  fharraige/Ncfsc  léi/Pr3fs  a/Dp3fs  cuid/Ncfsc  féin/Px  ./Fe </s><s> ''/Fa  ''/Fa  Tugann/Vmip  ,/Fi  a/Dp3fs  Dhara/Npfsg  ,/Fi"
"doc#11","''/Fa  Ní/Ncmsc|Ncfsc|Wp-in  baile/Ncfsg|Ncmsg|Ncmsc  ar/Sp  bith/Ns-s  é/Pp3ms  sin/Dd  ,/Fi  ach/Cs  tír/Ncfsc  ,/Fi  ar nós/Spc  na/Td-s  tíre/Ncfsg  timpeall/Ncmpg|Ncmsc|Rd  anseo/Rl  ,/Fi  tír/Ncfsc  aimhréiteach/Ncmpg  go/Cs  maith/Vmm-2s  ,/Fi  agus/Cc  an-chuid/Ncfsc  farraige/Ncfsg  ,/Fi  agus/Cc"," farraigí/Ncfpc"," móra/Aq--pc  timpeall/Rd  air/Pr3ms  ./Fe </s><s> Báitear/Vmip0  go/Ua  leor/Aqp  thart/Rd  ann/Pr3ms  ./Fe </s><s> ''/Fa  ''/Fa  Tugann/Vmip  an/Td-s  fharraige/Ncfsc  léi/Pr3fs  a/Dp3fs  cuid/Ncfsc  féin/Px  ./Fe </s><s> ''/Fa  ''/Fa  Tugann/Vmip  ,/Fi  a/Dp3fs  Dhara/Npfsg  ,/Fi  go/Q-s  ndéana/Vmsp  Dia/Ncmsc"
